Party,Handle,Tweet
Republican,TomColeOK04,I enjoyed meeting with the Midwest City Chamber to give a legislative update on what’s going on in Congress. Thank… https://t.co/jEM7KCz3uT
Republican,TomColeOK04,"I am heartbroken over the tragic shooting in Las Vegas. My thoughts &amp; prayers are w/ the victims, families &amp; state of Nevada."
Republican,TomColeOK04,"ER visits and opioid overdose-related deaths have more than quadrupled in the last 15 yrs. Join @NIH on 9/29, 2-3pm… https://t.co/jvJxyueQYi"
Republican,TomColeOK04,"Looking for answers about our framework for #taxreform? Well, look no further → https://t.co/kozykFxhZO"
Republican,TomColeOK04,RT @ChickasawNation: Governor Anoatubby and U.S. Representative @TomColeOK04 speak at today's EMS building ribbon cutting. Thank you for jo…
Republican,TomColeOK04,"@President_Boren has contributed to @UofOklahoma, our state &amp; nation in many ways. Best wishes on his retirement! https://t.co/wVwGrdbNGI"
Republican,TomColeOK04,"RT @FisherCenter: Read about @TomColeOK04
fight 4 #Alzheimers research funds 2 help find cure for disease Join him on @Alzheimersworld http…"
Republican,TomColeOK04,It was an honor to speak with the @MCWARCollege &amp; discuss the priorities that Congress has for our nation’s militar… https://t.co/6YUPawxm2D
Republican,TomColeOK04,RT @HouseAppropsGOP: Chairman @USRepRodney commends House passage of all 12 Appropriations on time and on budget. https://t.co/ew6xWCxU2W
Republican,TomColeOK04,RT @alzassociation: Thank you to Alzheimer's champion @TomColeOK04 for supporting increased medical research funding for @NIH. #RallyMedRes…
Republican,TomColeOK04,"RT @TheEndoSociety: @TomColeOK04 ""Disease is more expensive than a cure"" #RallyMedRes https://t.co/Jkzp2uUui2"
Republican,TomColeOK04,"RT @ALZIMPACT: ""Disease is a lot more expensive than cures. I tell my colleagues, you will save money with this investment."" - @TomColeOK04…"
Republican,TomColeOK04,"RT @AFRFarmOrg: Farm economy, rural health care and vo-tech funding among the issues discussed by @AFRFarmOrg leaders and @TomColeOK04 toda…"
Republican,TomColeOK04,We never forget the lives we lost 16 years ago &amp; the heroism from our first responders. Our thoughts &amp; prayers are… https://t.co/QWmqr1xCjs
Republican,TomColeOK04,"RT @HouseAppropsGOP: To the victims of #HurricaneHarvey: In your time of greatest need, we will be there for you. https://t.co/mBVr5F4K0W"
Republican,TomColeOK04,My thoughts and prayers are with our neighbors in Texas and everyone who has been affected by Hurricane Harvey. https://t.co/e87AXaGozR
Republican,TomColeOK04,RT @okpca: Oklahoma community health centers are grateful for the support of OK Congressman and LHHS Approps Chair @TomColeOK04 #NACHC17CHI…
Republican,TomColeOK04,RT @RiponAdvance: More Republicans including @TomColeOK04 @SusanWBrooks &amp; @RepKinzinger support Trump's commitment to fight terrorism: http…
Republican,TomColeOK04,Thanks to everyone who joined me at my Norman town hall meeting. I always appreciate hearing your concerns &amp; questi… https://t.co/p9amFLRRfP
Republican,TomColeOK04,"RT @NAMIAdvocacy: Thank you, Rep. @TomColeOK04 for being a mental health champion! @NAMIOK https://t.co/O7HQsA2t7E"
Republican,TomColeOK04,Thanks to all who joined me at my Ada town hall. I enjoyed our conversation &amp; always appreciate hearing your questi… https://t.co/hRxH0adVG3
Republican,TomColeOK04,"My statement on the tragic events in Charlottesville, VA: https://t.co/31PqQssANR"
Republican,TomColeOK04,RT @DuncanAreaEcDev: Thank you Congressman @TomColeOK04 for visiting Duncan Machine &amp; showing your commitment to #Oklahoma #manufacturing #…
Republican,TomColeOK04,RT @YMCAGREATEROKC: Thank you @TomColeOK04 and @Kannady4OK91Rep for touring the YMCA MILITARY WELCOME CENTER to visit with volunteers and t…
Republican,TomColeOK04,It's been a great 1st week of August District work month. Thanks INCA RSVP Senior Corps &amp; Ardmore Young Professiona… https://t.co/076aiicMbs
Republican,TomColeOK04,RT @OKCattlemen: OCA visiting with @TomColeOK04 about beef cattle issues. Thank you Lawton @okagcoop for letting us use your conference roo…
Republican,TomColeOK04,Many thanks to our DC interns for their hard work and dedication this summer. Best wishes in your next chapter! https://t.co/k8jYFXZqKk
Republican,TomColeOK04,The FAA has worked well for the US for more than 5 decades. Let’s not try to fix something that isn’t broken. https://t.co/WBE6JnENBc
Republican,TomColeOK04,"I just announced my town hall schedule for the month of August. For more information, please visit: https://t.co/86fxhKCbgs"
Republican,TomColeOK04,"RT @HouseAppropsGOP: The House just approved the FY 2018 Labor, Health and Human Services, and Education Appropriations Bill on a vote of 2…"
Republican,TomColeOK04,"RT @HouseAppropsGOP: The Committee is now considering the FY 2018 Labor, HHS &amp; Education Appropriations bill. Watch live: https://t.co/UQrn…"
Republican,TomColeOK04,RT @HouseAppropsGOP: .@TomColeOK04: This bill represents a balanced approach that will benefit every American &amp; maintain appropriate stewar…
Republican,TomColeOK04,RT @HouseAppropsGOP: The House Appropriations Committee is getting our work done on all 12 Appropriations bills in record-breaking time. ht…
Republican,TomColeOK04,"I am proud that the LHHS Appropriations Subcommittee bill reflects Americans' priorities, from cancer research to e… https://t.co/91F7Z6SkAn"
Republican,TomColeOK04,"RT @HouseAppropsGOP: Today, the Committee released its FY18 Labor, HHS, and Education funding bill. Read a summary: https://t.co/njxluAvETi"
Republican,TomColeOK04,RT @HouseAppropsGOP: The FY18 Interior Appropriations bill was just approved by the subcommittee on a voice vote. https://t.co/o7c5pcegwy
Republican,TomColeOK04,RT @HouseAppropsGOP: The Committee will mark up 5 bills in subcommittee and 4 bills in full committee this week. https://t.co/DRNG1uR1OS ht…
Republican,TomColeOK04,"Happy Birthday to our 43rd President, George W. Bush  - a good man and a great friend! https://t.co/9hwa48aKlV"
Republican,TomColeOK04,My thoughts &amp; prayers are w/ my friend @SteveScalise &amp; his family. He’s a fighter &amp; a winner. He needs our prayers &amp; support.
Republican,TomColeOK04,#HappyIndependenceDay! Our nation has always been great - filled with great people and indomitable patriotism.… https://t.co/mYdVcdRBTr
Republican,TomColeOK04,.@POTUS leg director Marc Short just made his first Sunday show appearance on Fox. He needs to be on the air more often. Great job! -TC
Republican,TomColeOK04,"Congrats to Laura Rose, winner of the Congressional Art Competition from OK’s 4th District! #FourthDistrictFriday… https://t.co/GnqvqcfIGd"
Republican,TomColeOK04,RT @EricLeGrand52: Great meeting with @TomColeOK04 today. Doing my part to #ProtectPRC funding. https://t.co/qpdr8r4hqJ https://t.co/nVKFLY…
Republican,TomColeOK04,"RT @HouseAppropsGOP: At 7 PM, the Defense Subcommittee will mark up its FY18 Appropriations bill. Read a summary of the bill ➡️ https://t.c…"
Republican,TomColeOK04,RT @Nature_OK: Great visit with @TomColeOK04 in DC! #VoicesForNature @Mike_Fuhr https://t.co/DOvdcw9Eea
Republican,TomColeOK04,RT @PanCAN_Oklahoma: @TomColeOK04 Thank You for great meeting today! We thank you for all your support and everything you do! #WageHope #PA…
Republican,TomColeOK04,I’m pleased to announce the confirmed Military Academy nominees from OK-4. I know they'll serve w/ honor &amp; integrit… https://t.co/gWLyI1YlEi
Republican,TomColeOK04,RT @OkStateHBA: Another great visit with @TomColeOK04 for our annual #LegCon2017 https://t.co/xqoueYGrvO
Republican,TomColeOK04,"My prayers are with @SteveScalise, the staff, Capitol Police, and all those affected by this morning's incident."
Republican,TomColeOK04,"Many, many thanks to the Oklahoma EMS @amerambassoc Stars of Life recipients for your dedication and commitment to… https://t.co/Rg6qcFVrp3"
Republican,TomColeOK04,RT @Mission_Ready: Congressman @TomColeOK04: #PreK is a bipartisan issue because the research is compelling. #ECE4PreK #earlyed #ECE4PreK h…
Republican,TomColeOK04,"RT @SCActionNetwork: ""The federal government’s investments in early learning programs are critical because of all the benefits."" -- @TomCol…"
Republican,TomColeOK04,RT @AllianceCBRN: @rosadelauro @Call_Me_Dutch @RepCharlieDent @TomColeOK04 @PattyMurray @SenWhitehouse @SenThadCochran @SteveDaines Here ar…
Republican,TomColeOK04,"Happy 93rd birthday to our 41st President, @GeorgeHWBush! https://t.co/dvZvgQznVP"
Republican,TomColeOK04,"Yesterday, the House voted to alter Dodd-Frank &amp; provide regulatory relief to community banks &amp; credit unions.… https://t.co/0qqfLSv8sD"
Republican,TomColeOK04,I'm proud of Coach Stoops' success on &amp; off the field &amp; wish him the best of luck in his next chapter #BoomerSooner… https://t.co/drbJZzWQCI
Republican,TomColeOK04,"RT @HouseAppropsGOP: This morning, the Committee held two hearings to conduct important oversight of the #2018budget request for @NSF and @…"
Republican,TomColeOK04,"RT @HouseAppropsGOP: At 10 AM, @SecretaryAcosta appears before @TomColeOK04 &amp; the Labor-HHS Subcom to review @USDOL #2018budget. Tune in: h…"
Republican,TomColeOK04,RT @DeptofDefense: Today marks the 73rd anniversary of #DDay. How much do you know about this important day in history? https://t.co/QgRMrV…
Republican,TomColeOK04,RT @DKambUSA: An evening to remember. More than 600 guests celebrated the 168th anniversary of the Danish Constitution. Great speeches and…
Republican,TomColeOK04,RT @OVACInfo: @OVACInfo is proud to present our 2017 Congressional Cancer Champion Award to @TomColeOK04  &amp; @NitaLowey #CancerVoice https:/…
Republican,TomColeOK04,Honored to be a part of Holcim’s ribbon-cutting ceremony last week to celebrate the modernization of their Ada ceme… https://t.co/VQgmCNlGe2
Republican,TomColeOK04,RT @FAANews: #FAA approves 7 grants totaling $1.4M to improve #airport #infrastructure across #Oklahoma. https://t.co/APNZpZIeGP #FAAAirpor…
Republican,TomColeOK04,RT @GreatPlainsTech: Our thanks to @TomColeOK04 for stopping by the GPTC Business Development Center to chat with new tenants today! https:…
Republican,TomColeOK04,"On #MemorialDay, we honor those who have made the ultimate sacrifice to protect our freedoms. We are eternally grat… https://t.co/SfQBsLorDf"
Republican,TomColeOK04,"It was great to meet w/ Courtney Berry, from OSU &amp; the Citizens for Space Exploration discussing the benefits of sp… https://t.co/XL6LN4CfT1"
Republican,TomColeOK04,"RT @RiponAdvance: .@TomColeOK04's bill ""will help preserve the rights and legacy of Native American tribes and their inheritance.” https://…"
Republican,TomColeOK04,I was pleased to welcome @BetsyDeVosED to the LHHS Appropriations Subcommittee to learn more about her vision for e… https://t.co/2reaUfPlwb
Republican,TomColeOK04,"RT @HouseAppropsGOP: At 11 AM, @BetsyDeVosED appears before @TomColeOK04 &amp; the LHHS Subcom to testify on the @usedgov FY18 budget. Watch: h…"
Republican,TomColeOK04,"Great to meet w/ Yasmina Vinci, the Exec. Dir. of @NatlHeadStart to discuss how we can work together to improve edu… https://t.co/E5UMExJbAW"
Republican,TomColeOK04,"Yesterday, I was selected to be inducted into the OK Hall of Fame. I am grateful &amp; humbled by this amazing honor. https://t.co/652l1u4zpt"
Republican,TomColeOK04,RT @Fogarty_NIH: .@TomColeOK04 honors our namesake Rep John Fogarty &amp; expresses support for #GlobalHealth #research via @annaedney https://…
Republican,TomColeOK04,RT @HouseAppropsGOP: Tune in: @TomColeOK04 &amp; LHHS Subcommittee hold oversight hearing on advances in biomedical research w/ @NIHDirector ht…
Republican,TomColeOK04,Had a great morning visiting with the students of @MidAmericaTech. Thanks for having me! https://t.co/pQ9HSGDZay
Republican,TomColeOK04,"Great to visit with my alma mater, Moore High School yesterday! I enjoyed speaking with these bright students.… https://t.co/S4G2Els1mZ"
Republican,TomColeOK04,RT @OKCIndianClinic: #OKCIC welcomed @TomColeOK04 and RADM Kevin Meeks to the clinic today for a tour. #OKCIC thanks them for visiting and…
Republican,TomColeOK04,"RT @alzassociation: .@TomColeOK04 Because of you, we’re one step closer to the First Survivor of Alzheimer’s. #ENDALZ https://t.co/5TKVpFY7…"
Republican,TomColeOK04,"On #NationalAstronautDay, I’d like to thank OK's own Gen. Tom Stafford. He's logged more than 507 hrs in space! Pro… https://t.co/6AGs8uJvRf"
Republican,TomColeOK04,"Was a pleasure to have my friend &amp; colleague @RepMoolenaar as a guest for the latest episode of “Cole on Congress!"" https://t.co/et6bcaEYC6"
Republican,TomColeOK04,RT @oklibs: Oklahoma librarians in DC with @TomColeOK04! #NLLD17 https://t.co/TT95a5mw52
Republican,TomColeOK04,ICYMI: Always a pleasure to join @cspanwj &amp; discuss the topics that are driving the news. Thanks for having me! https://t.co/Nx2uWpSG0J
Republican,TomColeOK04,RT @cspanwj: Rep. @TomColeOK04 (R-OK) joins us to discuss the #healthcare bill &amp; government funding deadline https://t.co/uCvrxJtJ3a
Republican,TomColeOK04,RT @cspanwj: FRI| @TomColeOK04 (R-OK) on #GOP replacement of #ACA &amp; @repblumenauer (D-OR) on #impeachment
Republican,TomColeOK04,Thank you to the @ALZoklahoma for having me at the Memory Gala. I'm truly honored to be the recipient of the Mauree… https://t.co/czTRnfJaa4
Republican,TomColeOK04,Had a wonderful visit @UofOklahoma this week w/ @UOkChemBiochem &amp; @UofOklahomaLaw. Thanks for having me!… https://t.co/egc1KHSXoQ
Republican,TomColeOK04,It was great to attend the Inkana Bridge opening ceremony. I'm proud to have this national treasure in our backyard… https://t.co/YMFzbNOX0R
Republican,TomColeOK04,"Had another great town hall meeting in Ardmore this week. Thanks to all who came, &amp; thanks for your questions. I en… https://t.co/O9KPwy7X6e"
Republican,TomColeOK04,RT @kdamp: Thank you @TomColeOK04 for visiting with Dr. Rice &amp; @DuerfeldtLabs this morning to learn more about @OUFYRE &amp; Chemistry at @OUAr…
Republican,TomColeOK04,"RT @ChickasawNation: U.S. Congressman @TomColeOK04 speaks about the new Inkana Bridge. In the Chickasaw language, Inkana means ""friend"" or…"
Republican,TomColeOK04,"RT @oksenategop: Honored to have Congressman @TomColeOK04 visit with #OKSenate GOP &amp; share an update on health care, national security &amp; fe…"
Republican,TomColeOK04,Honored to receive the @ShopFloorNAM Award for Manufacturing Legislative Excellence at the Hitachi Facility in Norm… https://t.co/3ORNcF9Mkq
Republican,TomColeOK04,"Great to meet w/ Col. Christopher Hussin, District Commander of U.S. Army Corps of Engineers, Tulsa District. https://t.co/hFguaD3fIL"
Republican,TomColeOK04,My next town hall meeting will be in Ardmore on April 18th. More information can be found here: https://t.co/EU6HC3zHYM
Republican,TomColeOK04,"Had a great town hall meeting yesterday in Chickasha. Thanks to all who attended, &amp;  thank you for your questions &amp;… https://t.co/zXUlJAkf2w"
Republican,TomColeOK04,RT @MSactivist: Thank you @TomColeOK04 for supporting MS activists - we love the orange tie! #MSactivist https://t.co/oMdTB9Iduh
Republican,TomColeOK04,My office is now accepting entries for the Congressional Art Competition. More info can be found here: https://t.co/QH0EywHsXF
Republican,TomColeOK04,I applaud @potus for action against atrocities in Syria. Congress should advise him on going forward w/ an AUMF. https://t.co/nqigqodPTL
Republican,TomColeOK04,I will be hosting two town hall meetings in April. More information can be found here: https://t.co/pJFQLuxHjp
Republican,TomColeOK04,RT @HouseAppropsGOP: Watch live at 10 AM - the Labor-HHS Subcommittee holds a hearing on the federal response to the opioid abuse crisis. h…
Republican,TomColeOK04,Great to speak w/ the OK Youth Expo. I enjoyed our conversation on Oklahoma’s leadership in the agriculture industr… https://t.co/erVYvILrZx
Republican,TomColeOK04,"RT @HouseAppropsGOP: Today at 10 AM, the Labor-HHS Subcommittee examines federal funding for job training programs. Watch live --&gt; https://…"
Republican,TomColeOK04,RT @okfarmbureau: We appreciate Rep. @TomColeOK04 and all his work on behalf of Oklahoma! https://t.co/J4mhWDQemc
Republican,TomColeOK04,"I'm so grateful, humbled &amp; honored to be the recipient of Alzheimer's Impact Movement 2017 Humanitarian Award.… https://t.co/DAKXhfXA7p"
Republican,TomColeOK04,RT @cspan: .@SecPriceMD testifies on @HHSgov #Budget – LIVE on C-SPAN3 https://t.co/vakYjUksvl https://t.co/3d2pDmKW20
Republican,TomColeOK04,Always great to meet w/ local @AIPAC members &amp; discuss how Congress can support their priorities here in the U.S. &amp;… https://t.co/7kh9rXWtN2
Republican,TomColeOK04,RT @HouseAppropsGOP: Watch live at 10 AM: The LHHS subcommittee holds a hearing on the Corporation for Public Broadcasting's #budget. https…
Republican,TomColeOK04,"Repealing Obamacare &amp; creating a replacement with quality, affordable care should remain a priority. https://t.co/sS2I0F5c9c"
Republican,TomColeOK04,Always great to meet w/ @OklahomaBankers &amp; provide them an update on what we’re doing in #DC to help advance their… https://t.co/RA3oEZVNB4
Republican,TomColeOK04,RT @RulesReps: At 10 AM the Committee will consider the American Health Care Act. Watch LIVE on @cspan or on our website --&gt; https://t.co/h…
Republican,HouseScience,“US carbon emissions today remain lower than the level that would have been mandated by the Waxman Markey legislati… https://t.co/ckUuXXzj1U
Republican,HouseScience,"“Mitigation efforts will need to take a range of other steps much more seriously, including the coal to gas transit… https://t.co/xIAiRQXAXf"
Republican,HouseScience,“Developing &amp; deploying cost-effective tech that reduce carbon emissions can also bring a range of further benefits… https://t.co/AQMK6CPxU4
Republican,HouseScience,"“Even where adaptations are immediately cost-effective, they may nevertheless be gradual. Social norms, economic co… https://t.co/uamfRpd9d1"
Republican,HouseScience,"“The common failure to consider adaptation has profound consequences for how people conceptualize climate change, l… https://t.co/AZdltZjtEl"
Republican,HouseScience,“The assumptions that we make about how human society will adapt to climate change are central to our understanding… https://t.co/jLkpqnA8Av
Republican,HouseScience,"WATCH LIVE: Using Technology to Address Climate Change
https://t.co/VyInHd9OOo"
Republican,HouseScience,RT @RepAndyBiggsAZ: I joined @HouseScience Chair @LamarSmithTX21 in an op-ed about our work to hold the NSF accountable for its use of taxp…
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/uRYNPnSLVV
Republican,HouseScience,"The Senate should quickly confirm @POTUS @realDonaldTrump’s @NOAA administrator nominee Barry Myers 
https://t.co/DAkdf2mPtz"
Republican,HouseScience,.@HouseScience Chair @LamarSmithTX21 and Environment Subcommittee Chair @RepAndyBiggsAZ on sensible priorities for… https://t.co/vP80AkRhjP
Republican,HouseScience,"Scientists discover new evidence of plumes on Europa, a target in the search for life ⤵️
https://t.co/eby0JnptCr"
Republican,HouseScience,"This partnership is a great example of technology and innovation leading the way.
https://t.co/qeaW3dBuYO"
Republican,HouseScience,"⚡️House Science Weekly Wrap-Up ⤵️

https://t.co/z8ggMcWvpG"
Republican,HouseScience,"NIST’s framework helps businesses and government defend their data and protect Americans’ privacy.
https://t.co/To9WOjO4jE"
Republican,HouseScience,RT @WHOSTP: We're excited to kick off the @WhiteHouse Summit on AI for American Industry! Technology Advisor to @POTUS Michael Kratsios giv…
Republican,HouseScience,"We Don't Need Solar And Wind To Save The Climate -- And It's A Good Thing, Too
https://t.co/3OTLjWP5dj"
Republican,HouseScience,.@NSF and @usairforce announced a research partnership today. Look forward to the results of their joint efforts to… https://t.co/IcZkhHR7CM
Republican,HouseScience,"Witnesses at yesterday’s @HouseScience hearing shared potential new applications for blockchain, including how this… https://t.co/NegGh0N9WS"
Republican,HouseScience,"“I reaffirm my commitment to ensure that the DOE, along with its national laboratories, will continue to support th… https://t.co/OauVk0e4MZ"
Republican,HouseScience,“This Budget will ensure that the DOE’s National Labs continue to be the backbone of American science leadership by… https://t.co/M9pCM02LTK
Republican,HouseScience,"“The DOE is the Nation’s largest Federal supporter of basic research in the physical sciences, and the President’s… https://t.co/kDOb0UNmU2"
Republican,HouseScience,“The Budget continues to focus the Department’s energy and science programs on early-stage research and development… https://t.co/17IyFt0oUC
Republican,HouseScience,“The FY 2019 Budget Request also includes $105 million in quantum computing to address the emerging urgency of buil… https://t.co/xL4FeI06Pp
Republican,HouseScience,"“This world-leading exascale program will bolster our national security by supporting the nuclear stockpile, while… https://t.co/4J83CGDXdG"
Republican,HouseScience,"“The Budget includes $636 million to accelerate development of an exascale computing system, including $473 million… https://t.co/6yldkLY8Vr"
Republican,HouseScience,“Maintaining the Nation’s global primacy in high-performance computing is more critical than ever for our national… https://t.co/d761lNFLk8
Republican,HouseScience,"WATCH LIVE: An Overview of the Budget Proposal for the Department of Energy for Fiscal Year 2019
https://t.co/nhkHxepJEF"
Republican,HouseScience,TODAY at 9 a.m. ⤵️ https://t.co/qZZyobYGjV
Republican,HouseScience,.@LamarSmithTX21’s READ Act supports critical research to further understand dyslexia. With the right support &amp; enc… https://t.co/J0HzBEgxNf
Republican,HouseScience,"“As e-commerce and global trade flows continue to rapidly grow, the United States must work with our international… https://t.co/wio3yUxlED"
Republican,HouseScience,"“By having the ability to track any product from the beginning of its journey through the supply chain, blockchain… https://t.co/YQzuNbVwIK"
Republican,HouseScience,"“Every day, express delivery service (EDS) providers carry approximately 30 million shipments and, despite ongoing… https://t.co/96B7ZUWWwu"
Republican,HouseScience,"“This platform will give traders &amp; transportation &amp; logistics providers real-time, end-to-end visibility of &amp; permi… https://t.co/Sr6H936aWz"
Republican,HouseScience,"“Blockchain creates an immutable record of transactions, which enables the ecosystem to track the exchange of criti… https://t.co/m4ko3imXx3"
Republican,HouseScience,"“In 2016, Maersk and IBM began a collaboration with the goal of digitizing the global supply chain. To begin, we an… https://t.co/mKCnVz6XHd"
Republican,HouseScience,"“Where manufacturers &amp; sellers can sell into the US market w/ impunity, it encourages aggressive cost cutting &amp; one… https://t.co/tc7C2pWrO3"
Republican,HouseScience,“International unfair competition through the sale of counterfeit and pirated products has been dramatically increa… https://t.co/cCaoIW8zdF
Republican,HouseScience,"“DHS S&amp;T must aggressively work with its research, development, test and evaluation partners throughout government… https://t.co/YrwwXLDae0"
Republican,HouseScience,“The challenge with blockchain technology is the potential for the development of ‘walled gardens’ or closed techno… https://t.co/niXgzajPLE
Republican,HouseScience,"“[Blockchain] holds the potential for enhanced transparency &amp; auditing of public service operations, greater supply… https://t.co/iToNH3ls0u"
Republican,HouseScience,"WATCH LIVE: Leveraging Blockchain Technology to Improve Supply Chain Management and Combat Counterfeit Goods
https://t.co/mgY9BYt2Rf"
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/8k1k4o29ZU
Republican,HouseScience,"“Climate change is one field that needs more attention, and we should look to technology to solve legitimate challe… https://t.co/jVVIwiB78k"
Republican,HouseScience,"⚡️House Science Weekly Wrap-Up ⤵️

https://t.co/LFIUYpoHiC"
Republican,HouseScience,"Ready for liftoff! @NASAInSight, the first mission to study the deep interior of Mars, is scheduled to launch Satur… https://t.co/EukcQtGEoq"
Republican,HouseScience,"“It’s vital that American science and American scientists lead the way into this new era, and these planned investm… https://t.co/E6CmEkXXji"
Republican,HouseScience,"“To maintain America’s global standing as the leader in science, we must meet our international commitments &amp; suppo… https://t.co/EHVr2xkQXd"
Republican,HouseScience,.@HouseScience member @SteveKnight25 authored key legislation in the FAA Reauthorization bill that advances our avi… https://t.co/yg0uQ4Fbdn
Republican,HouseScience,RT @realclearpolicy: OPINION | Congress must fund the International Thermonuclear Experimental Reactor @LamarSmithTX21 @HouseScience @itero…
Republican,HouseScience,"Russian trolls are pitting Americans against energy industry ⤵️
https://t.co/mMAKOY4ufR"
Republican,HouseScience,"⚡️House Science Weekly Wrap-Up ⤵️

https://t.co/jQ9yfeu86g"
Republican,HouseScience,Read how @UTAustin astrophysicists are using the Z-machine at @SandiaLabs to re-create stars and revolutionize astr… https://t.co/0OklYGBnvW
Republican,HouseScience,"Climate Activists Are Lousy Salesmen →
https://t.co/MapbGO8XAp"
Republican,HouseScience,"“To improve prediction, the use of physics-based data assimilation and ensemble models is our future. The main prob… https://t.co/A4wHgCMiJd"
Republican,HouseScience,"“There are three pillars in American society that contribute to monitoring of space weather: government agencies, u… https://t.co/QG4bg5ndo7"
Republican,HouseScience,"“Further efficiency comes from leveraging opportunities that arise outside of U.S. government agencies, in particul… https://t.co/SKH6M7CYpl"
Republican,HouseScience,"“These communities have also played, and can continue to play, the absolutely essential role of disruptor. A classi… https://t.co/0plw6yWgDN"
Republican,HouseScience,"“NASA appreciates the cont. support from this committee, which ensures that the US maintains a superior position in… https://t.co/gHj6DcVTCJ"
Republican,HouseScience,"“Heliophysics research provides a foundation to build predictive models of space weather events, mitigate the hazar… https://t.co/0uktuJAM75"
Republican,HouseScience,"“NASA serves as a research organization for our nation’s space weather efforts, working with the NSF to enhance our… https://t.co/7BYc8GkMTF"
Republican,HouseScience,"“As market innovations continue to accelerate the development of autonomous transportation, NOAA will provide the c… https://t.co/C7dZ34rtNd"
Republican,HouseScience,“NOAA is committed to working toward the growth of the private sector as the national infrastructure demands more s… https://t.co/DIBXJDAvmH
Republican,HouseScience,“NOAA is working actively with NASA and NSF to tap into their support of research and space weather modeling develo… https://t.co/blNrMHDfwE
Republican,HouseScience,"WATCH LIVE: Surveying the Space Weather Landscape 
https://t.co/xkBjCcGQLM"
Republican,HouseScience,"NEW: @HouseScience questions @FBI's disbanding of National Security Higher Education Advisory Board, a forum betwee… https://t.co/iNjQwosk2Y"
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/E4VRyqtEel
Republican,HouseScience,“Today we give space exploration a booster rocket in the form of H.R. 2809.” - @HouseScience Chair @LamarSmithTX21… https://t.co/Vnf9aVZl7T
Republican,HouseScience,"RT @RepWebster: Last night, my bill with @RepLipinski passed the House with broad bipartisan support. This bill adds a course to proven I-C…"
Republican,HouseScience,"U.S. Cuts 'Global Warming' Gases Faster Than Anyone Else, But Media Ignore It →
https://t.co/PUlsrwjgkZ"
Republican,HouseScience,"RELEASE: House Approves Innovators to Entrepreneurs Act
https://t.co/6yCbaZSccn"
Republican,HouseScience,"RELEASE: Support Grows for the American Space Commerce Free Enterprise Act
https://t.co/1EGWFAzFSx"
Republican,HouseScience,RELEASE: House Approves @HouseScience Chair @LamarSmithTX21's American Space Commerce Free Enterprise Act… https://t.co/SHSKUnq7NQ
Republican,HouseScience,RELEASE: Chairman @LamarSmithTX21's Remarks on Administrator Pruitt’s Scientific Transparency Announcement… https://t.co/rvqYEA0IHY
Republican,HouseScience,"ICYMI →Today, the House will consider the American Space Commerce Free Enterprise Act (H.R. 2809). Below, Space Sub… https://t.co/AnqYGhpgs1"
Republican,HouseScience,"Congrats to @PMAVU, winner of @Energy’s 2018 Race to Zero Student Design Competition. Exciting to see the next gene… https://t.co/aNiTphCbnI"
Republican,HouseScience,"RT @NASAHubble: 28 years ago today, Hubble was launched into space forever changing our view of the universe. Hubble is still doing amazing…"
Republican,HouseScience,RT @RepBrianBabin: Congress is taking another important step today to secure America’s leadership in space.  As I wrote for @SpaceNews_Inc…
Republican,HouseScience,"ICYMI → @HouseScience Chair @LamarSmithTX21 on open data and protecting privacy 
https://t.co/XrKqcyY8sL"
Republican,HouseScience,"Today at 2:30pm EDT, @VP Pence will swear in Jim Bridenstine as the new @NASA administrator. They will then speak t… https://t.co/oHHxr7juic"
Republican,HouseScience,Chairman @LamarSmithTX21 statement on the 48th celebration of #EarthDay. https://t.co/WjbkYlq7By https://t.co/3GSFA4eiUJ
Republican,HouseScience,"⚡️House Science Weekly Wrap-Up ⤵️

https://t.co/RFHLUwfTpn"
Republican,HouseScience,"“The Planetary Society is pleased to see the House Science Committee advance H.R. 5503 as amended, and is particula… https://t.co/uWeCEByfEf"
Republican,HouseScience,"“We very much support the NASA Authorization bill that, among other innovative initiatives, strongly encourages NAS… https://t.co/uE63Szyfas"
Republican,HouseScience,"“Space Florida applauds the work that the House Science, Space, &amp; Technology Committee put into developing the Nati… https://t.co/3iduGq2njA"
Republican,HouseScience,“I applaud your efforts to advance a reauthorization bill for FY 2018 and FY 2019 and appreciate the work of your s… https://t.co/XAaQ23RGG4
Republican,HouseScience,“We appreciate that the committee funds the NASA Education account at $100 million and includes full funding for th… https://t.co/Yu0quqx5q4
Republican,HouseScience,“We are fortunate as a country to have leaders such as you who understand the challenges we face and are willing to… https://t.co/NrLGY39WqU
Republican,HouseScience,"“On behalf of the National Space Grant Alliance, I want to thank the Chairman for incl. a reauthorization of the Na… https://t.co/x7Zh6SB891"
Republican,HouseScience,“We greatly appreciate the committee authorizing full funding for the two new lunar exploration programs proposed i… https://t.co/PCGjxAKIkU
Republican,HouseScience,"“The National Aeronautics and Space Administration Authorization Act of 2018 helps accomplish important goals, and… https://t.co/l5HoQIMGIy"
Republican,HouseScience,“Your work with stakeholders to make improvements through a Manager’s Amendment aligns the bill with the Committee’… https://t.co/3TJ0LUvTmR
