date,store_nbr,customers
01/28/2016,18,1193
01/28/2016,19,1032
01/28/2016,20,1149
01/28/2016,21,850
01/28/2016,22,558
01/28/2016,23,992
01/28/2016,24,2070
01/28/2016,25,684
01/28/2016,26,425
01/28/2016,27,1315
01/28/2016,28,970
01/28/2016,29,954
01/28/2016,30,699
01/28/2016,31,1314
01/28/2016,32,540
01/28/2016,33,889
01/28/2016,34,1817
01/28/2016,35,531
01/28/2016,36,1056
01/28/2016,37,1307
01/28/2016,38,1207
01/28/2016,39,1206
01/28/2016,40,1240
01/28/2016,41,860
01/28/2016,42,887
01/28/2016,43,1228
01/28/2016,44,3669
01/28/2016,45,2726
01/28/2016,46,2518
01/28/2016,47,2997
01/28/2016,48,2050
01/28/2016,49,2413
01/28/2016,50,1825
01/28/2016,51,1410
01/28/2016,53,801
01/28/2016,54,746
01/29/2016,1,1761
01/29/2016,2,1913
01/29/2016,3,3125
01/29/2016,4,1484
01/29/2016,5,1384
01/29/2016,6,1726
01/29/2016,7,2036
01/29/2016,8,2754
01/29/2016,9,1680
01/29/2016,10,752
01/29/2016,11,1939
01/29/2016,12,1151
01/29/2016,13,735
01/29/2016,14,1084
01/29/2016,15,1071
01/29/2016,16,782
01/29/2016,17,1083
01/29/2016,18,1190
01/29/2016,19,958
01/29/2016,20,1106
01/29/2016,21,843
01/29/2016,22,572
01/29/2016,23,948
01/29/2016,24,2538
01/29/2016,25,1002
01/29/2016,26,580
01/29/2016,27,1529
01/29/2016,28,1102
01/29/2016,29,934
01/29/2016,30,747
01/29/2016,31,1365
01/29/2016,32,628
01/29/2016,33,908
01/29/2016,34,2297
01/29/2016,35,693
01/29/2016,36,1079
01/29/2016,37,1534
01/29/2016,38,1381
01/29/2016,39,1267
01/29/2016,40,1353
01/29/2016,41,1025
01/29/2016,42,885
01/29/2016,43,1219
01/29/2016,44,4072
01/29/2016,45,3521
01/29/2016,46,2862
01/29/2016,47,3553
01/29/2016,48,2315
01/29/2016,49,2955
01/29/2016,50,2162
01/29/2016,51,1734
01/29/2016,53,931
01/29/2016,54,833
01/30/2016,1,1339
01/30/2016,2,2106
01/30/2016,3,3789
01/30/2016,4,1680
01/30/2016,5,1281
01/30/2016,6,2147
01/30/2016,7,1885
01/30/2016,8,2936
01/30/2016,9,2444
01/30/2016,10,1029
01/30/2016,11,2374
01/30/2016,12,1355
01/30/2016,13,1170
01/30/2016,14,1623
01/30/2016,15,1356
01/30/2016,16,858
01/30/2016,17,1580
01/30/2016,18,1256
01/30/2016,19,1390
01/30/2016,20,1789
01/30/2016,21,1163
01/30/2016,22,695
01/30/2016,23,978
01/30/2016,24,2349
01/30/2016,25,1266
01/30/2016,26,600
01/30/2016,27,1729
01/30/2016,28,1320
01/30/2016,29,1227
01/30/2016,30,787
01/30/2016,31,1516
01/30/2016,32,710
01/30/2016,33,1116
01/30/2016,34,2480
01/30/2016,35,854
01/30/2016,36,1168
01/30/2016,37,1412
01/30/2016,38,2154
01/30/2016,39,1618
01/30/2016,40,1444
01/30/2016,41,1175
01/30/2016,42,1220
01/30/2016,43,1403
01/30/2016,44,5043
01/30/2016,45,4322
01/30/2016,46,4379
01/30/2016,47,4772
01/30/2016,48,3868
01/30/2016,49,3367
01/30/2016,50,2755
01/30/2016,51,1837
01/30/2016,53,1118
01/30/2016,54,969
01/31/2016,1,529
01/31/2016,2,2060
01/31/2016,3,3695
01/31/2016,4,1761
01/31/2016,5,1251
01/31/2016,6,2291
01/31/2016,7,1628
01/31/2016,8,2698
01/31/2016,9,2349
01/31/2016,10,918
01/31/2016,11,2575
01/31/2016,12,1274
01/31/2016,13,931
01/31/2016,14,1030
01/31/2016,15,1081
01/31/2016,16,932
01/31/2016,17,1562
01/31/2016,18,1321
01/31/2016,19,1296
01/31/2016,20,2231
01/31/2016,21,1423
01/31/2016,22,717
01/31/2016,23,957
01/31/2016,24,1813
01/31/2016,25,854
01/31/2016,26,576
01/31/2016,27,1920
01/31/2016,28,1565
01/31/2016,29,1349
01/31/2016,30,676
01/31/2016,31,1644
01/31/2016,32,651
01/31/2016,33,1034
01/31/2016,34,2209
01/31/2016,35,756
01/31/2016,36,1105
01/31/2016,37,1117
01/31/2016,38,2006
01/31/2016,39,1645
01/31/2016,40,1227
01/31/2016,41,1267
01/31/2016,42,1244
01/31/2016,43,1383
01/31/2016,44,4907
01/31/2016,45,4464
01/31/2016,46,4667
01/31/2016,47,4917
01/31/2016,48,4120
01/31/2016,49,3307
01/31/2016,50,2835
01/31/2016,51,1898
01/31/2016,53,972
01/31/2016,54,1033
02/01/2016,1,1787
02/01/2016,2,1920
02/01/2016,3,3220
02/01/2016,4,1517
02/01/2016,5,1438
02/01/2016,6,1877
02/01/2016,7,1846
02/01/2016,8,2785
02/01/2016,9,2162
02/01/2016,10,1001
02/01/2016,11,2356
02/01/2016,12,1284
02/01/2016,13,935
02/01/2016,14,1465
02/01/2016,15,1531
02/01/2016,16,790
02/01/2016,17,1446
02/01/2016,18,1268
02/01/2016,19,1402
02/01/2016,20,1524
02/01/2016,21,1022
02/01/2016,22,746
02/01/2016,23,1021
02/01/2016,24,2341
02/01/2016,25,823
02/01/2016,26,677
02/01/2016,27,1502
02/01/2016,28,1142
02/01/2016,29,1102
02/01/2016,30,769
02/01/2016,31,1502
02/01/2016,32,655
02/01/2016,33,1136
02/01/2016,34,2271
02/01/2016,35,777
02/01/2016,36,1131
02/01/2016,37,1535
02/01/2016,38,1521
02/01/2016,39,1387
02/01/2016,40,1672
02/01/2016,41,1022
02/01/2016,42,1053
02/01/2016,43,1317
02/01/2016,44,4132
02/01/2016,45,3648
02/01/2016,46,3255
02/01/2016,47,3785
02/01/2016,48,2877
02/01/2016,49,2744
02/01/2016,50,2297
02/01/2016,51,1666
02/01/2016,53,825
02/01/2016,54,920
02/02/2016,1,1782
02/02/2016,2,1872
02/02/2016,3,3002
02/02/2016,4,1429
02/02/2016,5,1307
02/02/2016,6,1729
02/02/2016,7,1875
02/02/2016,8,2572
02/02/2016,9,2197
02/02/2016,10,1004
02/02/2016,11,2369
02/02/2016,12,1264
02/02/2016,13,945
02/02/2016,14,1412
02/02/2016,15,1501
02/02/2016,16,828
02/02/2016,17,1383
02/02/2016,18,1367
02/02/2016,19,1297
02/02/2016,20,1488
02/02/2016,21,1031
02/02/2016,22,692
02/02/2016,23,1034
02/02/2016,24,2254
02/02/2016,25,778
02/02/2016,26,597
02/02/2016,27,1427
02/02/2016,28,1237
02/02/2016,29,1199
02/02/2016,30,788
02/02/2016,31,1429
02/02/2016,32,656
02/02/2016,33,1135
02/02/2016,34,2298
02/02/2016,35,778
02/02/2016,36,1321
02/02/2016,37,1510
02/02/2016,38,1366
02/02/2016,39,1445
02/02/2016,40,1666
02/02/2016,41,1009
02/02/2016,42,923
02/02/2016,43,1338
02/02/2016,44,3757
02/02/2016,45,3289
02/02/2016,46,3095
02/02/2016,47,3656
02/02/2016,48,2675
02/02/2016,49,2582
02/02/2016,50,2241
02/02/2016,51,1498
02/02/2016,53,784
02/02/2016,54,817
02/03/2016,1,1878
02/03/2016,2,1975
02/03/2016,3,3230
02/03/2016,4,1463
02/03/2016,5,1256
02/03/2016,6,1804
02/03/2016,7,1988
02/03/2016,8,2905
02/03/2016,9,2042
02/03/2016,10,877
02/03/2016,11,2271
02/03/2016,12,1235
02/03/2016,13,860
02/03/2016,14,1330
02/03/2016,15,1468
02/03/2016,16,660
02/03/2016,17,1288
02/03/2016,18,1181
02/03/2016,19,1217
02/03/2016,20,1419
02/03/2016,21,817
02/03/2016,22,660
02/03/2016,23,1045
02/03/2016,24,2473
02/03/2016,25,916
02/03/2016,26,595
02/03/2016,27,1539
02/03/2016,28,1095
02/03/2016,29,1020
02/03/2016,30,780
02/03/2016,31,1343
02/03/2016,32,606
02/03/2016,33,969
02/03/2016,34,2064
02/03/2016,35,669
02/03/2016,36,1152
02/03/2016,37,1618
02/03/2016,38,1542
02/03/2016,39,1346
02/03/2016,40,1449
02/03/2016,41,1059
02/03/2016,42,1016
02/03/2016,43,1290
02/03/2016,44,4147
02/03/2016,45,3351
02/03/2016,46,3001
02/03/2016,47,3639
02/03/2016,48,2590
02/03/2016,49,2874
02/03/2016,50,2301
02/03/2016,51,1751
02/03/2016,53,895
02/03/2016,54,745
02/04/2016,1,1811
02/04/2016,2,1933
02/04/2016,3,3065
02/04/2016,4,1405
02/04/2016,5,1257
02/04/2016,6,1710
02/04/2016,7,1890
02/04/2016,8,2580
02/04/2016,9,2158
02/04/2016,10,915
02/04/2016,11,2386
02/04/2016,12,1261
02/04/2016,13,838
02/04/2016,14,1399
02/04/2016,15,1387
02/04/2016,16,713
02/04/2016,17,1339
02/04/2016,18,1362
02/04/2016,19,1100
02/04/2016,20,1541
02/04/2016,21,866
02/04/2016,22,699
02/04/2016,23,1026
02/04/2016,24,2096
02/04/2016,25,946
02/04/2016,26,445
02/04/2016,27,1332
02/04/2016,28,1031
02/04/2016,29,991
02/04/2016,30,705
02/04/2016,31,1297
02/04/2016,32,628
02/04/2016,33,892
02/04/2016,34,2142
02/04/2016,35,710
02/04/2016,36,1151
02/04/2016,37,1490
02/04/2016,38,1540
02/04/2016,39,1498
02/04/2016,40,1378
02/04/2016,41,975
02/04/2016,42,993
02/04/2016,43,1275
02/04/2016,44,3842
02/04/2016,45,3313
02/04/2016,46,3060
02/04/2016,47,3673
02/04/2016,48,2524
02/04/2016,49,2620
02/04/2016,50,2259
02/04/2016,51,1471
02/04/2016,53,776
02/04/2016,54,752
02/05/2016,1,1934
02/05/2016,2,2060
02/05/2016,3,3410
02/05/2016,4,1532
02/05/2016,5,1371
02/05/2016,6,1746
02/05/2016,7,2100
02/05/2016,8,2986
02/05/2016,9,1984
02/05/2016,10,847
02/05/2016,11,2205
02/05/2016,12,1141
02/05/2016,13,817
02/05/2016,14,1311
02/05/2016,15,1274
02/05/2016,16,649
02/05/2016,17,1155
02/05/2016,18,1188
02/05/2016,19,1422
02/05/2016,20,1182
02/05/2016,21,898
02/05/2016,22,675
02/05/2016,23,1119
02/05/2016,24,2711
02/05/2016,25,1663
02/05/2016,26,620
02/05/2016,27,1480
02/05/2016,28,1125
02/05/2016,29,1010
02/05/2016,30,756
02/05/2016,31,1358
02/05/2016,32,692
02/05/2016,33,919
02/05/2016,34,2701
02/05/2016,35,778
02/05/2016,36,1238
02/05/2016,37,1866
02/05/2016,38,1671
02/05/2016,39,1595
02/05/2016,40,1351
02/05/2016,41,1141
02/05/2016,42,1144
02/05/2016,43,1333
02/05/2016,44,4418
02/05/2016,45,3844
02/05/2016,46,3204
02/05/2016,47,3968
02/05/2016,48,2671
02/05/2016,49,3077
02/05/2016,50,2327
02/05/2016,51,1845
02/05/2016,53,1012
02/05/2016,54,831
02/06/2016,1,1190
02/06/2016,2,1885
02/06/2016,3,3521
02/06/2016,4,1503
02/06/2016,5,1455
02/06/2016,6,2038
02/06/2016,7,1767
02/06/2016,8,2624
02/06/2016,9,2390
02/06/2016,10,1033
02/06/2016,11,2875
02/06/2016,12,1328
02/06/2016,13,1050
02/06/2016,14,1604
02/06/2016,15,1265
02/06/2016,16,929
02/06/2016,17,1554
02/06/2016,18,1114
02/06/2016,19,1690
02/06/2016,20,1790
02/06/2016,21,1284
02/06/2016,22,758
02/06/2016,23,1173
02/06/2016,24,2230
02/06/2016,25,2864
02/06/2016,26,677
02/06/2016,27,1686
02/06/2016,28,1438
02/06/2016,29,1255
02/06/2016,30,739
02/06/2016,31,1630
02/06/2016,32,819
02/06/2016,33,1108
02/06/2016,34,2831
02/06/2016,35,1098
02/06/2016,36,1637
02/06/2016,37,1597
02/06/2016,38,2148
02/06/2016,39,1855
02/06/2016,40,1428
02/06/2016,41,1372
02/06/2016,42,1308
02/06/2016,43,1550
02/06/2016,44,4444
02/06/2016,45,4431
02/06/2016,46,4213
02/06/2016,47,4486
02/06/2016,48,3579
02/06/2016,49,3323
02/06/2016,50,2999
02/06/2016,51,1816
02/06/2016,53,1253
02/06/2016,54,1007
02/07/2016,1,401
02/07/2016,2,1556
02/07/2016,3,2739
02/07/2016,4,1298
02/07/2016,5,1054
02/07/2016,6,1659
02/07/2016,7,1418
02/07/2016,8,2066
02/07/2016,9,1824
02/07/2016,10,728
02/07/2016,11,2676
02/07/2016,12,1221
02/07/2016,13,809
02/07/2016,14,893
02/07/2016,15,942
02/07/2016,16,840
02/07/2016,17,1289
02/07/2016,18,843
02/07/2016,19,1083
02/07/2016,20,1506
02/07/2016,21,1188
02/07/2016,22,657
02/07/2016,23,791
02/07/2016,24,1318
02/07/2016,25,3056
02/07/2016,26,439
02/07/2016,27,1587
02/07/2016,28,1191
02/07/2016,29,987
02/07/2016,30,568
02/07/2016,31,1254
02/07/2016,32,623
02/07/2016,33,879
02/07/2016,34,2122
02/07/2016,35,1053
02/07/2016,36,1524
02/07/2016,37,763
02/07/2016,38,1299
02/07/2016,39,1139
02/07/2016,40,1005
02/07/2016,41,1030
02/07/2016,42,812
02/07/2016,43,1263
02/07/2016,44,3604
02/07/2016,45,3549
02/07/2016,46,3392
02/07/2016,47,3647
02/07/2016,48,2948
02/07/2016,49,2754
02/07/2016,50,2143
02/07/2016,51,1398
02/07/2016,53,1066
02/07/2016,54,990
02/08/2016,1,417
02/08/2016,2,1624
02/08/2016,3,2733
02/08/2016,4,1323
02/08/2016,5,926
02/08/2016,6,1673
02/08/2016,7,1489
02/08/2016,8,2006
02/08/2016,9,1736
02/08/2016,10,732
02/08/2016,11,2289
02/08/2016,12,1206
02/08/2016,13,833
02/08/2016,14,867
02/08/2016,15,966
02/08/2016,16,386
02/08/2016,17,1391
02/08/2016,18,889
02/08/2016,19,1075
02/08/2016,20,1520
02/08/2016,21,1009
02/08/2016,22,608
02/08/2016,23,997
02/08/2016,24,1251
02/08/2016,25,2409
02/08/2016,26,353
02/08/2016,27,1553
02/08/2016,28,1025
02/08/2016,29,898
02/08/2016,30,556
02/08/2016,31,1011
02/08/2016,32,578
02/08/2016,33,656
02/08/2016,34,1542
02/08/2016,35,945
02/08/2016,36,1172
02/08/2016,37,763
02/08/2016,38,1182
02/08/2016,39,898
02/08/2016,40,800
02/08/2016,41,932
02/08/2016,42,752
02/08/2016,43,1052
02/08/2016,44,3810
02/08/2016,45,3768
02/08/2016,46,3463
02/08/2016,47,3786
02/08/2016,48,2985
02/08/2016,49,2832
02/08/2016,50,2334
02/08/2016,51,1365
02/08/2016,53,933
02/08/2016,54,748
02/09/2016,1,502
02/09/2016,2,1765
02/09/2016,3,3088
02/09/2016,4,1513
02/09/2016,5,888
02/09/2016,6,1902
02/09/2016,7,1495
02/09/2016,8,2261
02/09/2016,9,2003
02/09/2016,10,823
02/09/2016,11,2162
02/09/2016,12,1100
02/09/2016,13,875
02/09/2016,14,1044
02/09/2016,15,749
02/09/2016,16,583
02/09/2016,17,1467
02/09/2016,18,1165
02/09/2016,19,1222
02/09/2016,20,1676
02/09/2016,21,921
02/09/2016,22,685
02/09/2016,23,833
02/09/2016,24,1403
02/09/2016,25,1088
02/09/2016,26,357
02/09/2016,27,1662
02/09/2016,28,1254
02/09/2016,29,1071
02/09/2016,30,620
02/09/2016,31,1221
02/09/2016,32,572
02/09/2016,33,640
02/09/2016,34,1545
02/09/2016,35,759
02/09/2016,36,999
02/09/2016,37,1062
02/09/2016,38,1386
02/09/2016,39,1487
02/09/2016,40,751
02/09/2016,41,929
02/09/2016,42,984
02/09/2016,43,1034
02/09/2016,44,4311
02/09/2016,45,3982
02/09/2016,46,3693
02/09/2016,47,3938
02/09/2016,48,3246
02/09/2016,49,2891
02/09/2016,50,2445
02/09/2016,51,1559
02/09/2016,53,877
02/09/2016,54,734
02/10/2016,1,1859
02/10/2016,2,1915
02/10/2016,3,3174
02/10/2016,4,1380
02/10/2016,5,1431
02/10/2016,6,1720
02/10/2016,7,1951
02/10/2016,8,2757
02/10/2016,9,1975
02/10/2016,10,873
02/10/2016,11,2430
02/10/2016,12,1192
02/10/2016,13,899
02/10/2016,14,1600
02/10/2016,15,1481
02/10/2016,16,820
02/10/2016,17,1293
02/10/2016,18,1176
02/10/2016,19,1435
02/10/2016,20,1223
02/10/2016,21,896
02/10/2016,22,707
02/10/2016,23,1066
02/10/2016,24,2412
02/10/2016,25,1099
02/10/2016,26,496
02/10/2016,27,1555
02/10/2016,28,1095
02/10/2016,29,976
02/10/2016,30,719
02/10/2016,31,1390
02/10/2016,32,643
02/10/2016,33,1092
02/10/2016,34,2282
02/10/2016,35,803
02/10/2016,36,1151
02/10/2016,37,1680
02/10/2016,38,1589
02/10/2016,39,1467
02/10/2016,40,1576
02/10/2016,41,1056
02/10/2016,42,1145
02/10/2016,43,1296
02/10/2016,44,4020
02/10/2016,45,3490
02/10/2016,46,3217
02/10/2016,47,3888
02/10/2016,48,2528
02/10/2016,49,2755
02/10/2016,50,2599
02/10/2016,51,1703
02/10/2016,53,849
02/10/2016,54,896
02/11/2016,1,1679
02/11/2016,2,1752
02/11/2016,3,2921
02/11/2016,4,1307
02/11/2016,5,1291
02/11/2016,6,1614
02/11/2016,7,1786
02/11/2016,8,2575
02/11/2016,9,1938
02/11/2016,10,848
02/11/2016,11,2252
02/11/2016,12,1200
02/11/2016,13,885
02/11/2016,14,1328
02/11/2016,15,1368
02/11/2016,16,764
02/11/2016,17,1227
02/11/2016,18,1225
02/11/2016,19,1234
02/11/2016,20,1289
02/11/2016,21,928
02/11/2016,22,638
02/11/2016,23,992
02/11/2016,24,2273
02/11/2016,25,979
02/11/2016,26,449
02/11/2016,27,1390
02/11/2016,28,1065
02/11/2016,29,1082
02/11/2016,30,719
02/11/2016,31,1290
02/11/2016,32,649
02/11/2016,33,1039
02/11/2016,34,2149
02/11/2016,35,838
02/11/2016,36,1208
02/11/2016,37,1542
02/11/2016,38,1416
02/11/2016,39,1429
02/11/2016,40,1518
02/11/2016,41,1019
02/11/2016,42,1000
02/11/2016,43,1348
02/11/2016,44,3840
02/11/2016,45,3140
02/11/2016,46,2926
02/11/2016,47,3440
02/11/2016,48,2512
02/11/2016,49,2585
02/11/2016,50,2470
02/11/2016,51,1464
02/11/2016,53,803
02/11/2016,54,821
02/12/2016,1,1934
02/12/2016,2,2020
02/12/2016,3,3214
02/12/2016,4,1452
02/12/2016,5,1421
02/12/2016,6,1756
02/12/2016,7,2114
02/12/2016,8,2988
02/12/2016,9,1836
02/12/2016,10,830
02/12/2016,11,2332
02/12/2016,12,1158
02/12/2016,13,845
02/12/2016,14,1355
02/12/2016,15,1395
02/12/2016,16,783
02/12/2016,17,1162
02/12/2016,18,1123
02/12/2016,19,1193
02/12/2016,20,1324
02/12/2016,21,869
02/12/2016,22,667
02/12/2016,23,1021
02/12/2016,24,2573
02/12/2016,25,1285
02/12/2016,26,582
02/12/2016,27,1502
02/12/2016,28,1007
02/12/2016,29,1013
02/12/2016,30,797
02/12/2016,31,1445
02/12/2016,32,728
02/12/2016,33,962
02/12/2016,34,2433
02/12/2016,35,759
02/12/2016,36,1096
02/12/2016,37,1741
02/12/2016,38,1566
02/12/2016,39,1382
02/12/2016,40,1331
02/12/2016,41,1010
02/12/2016,42,1075
02/12/2016,43,1340
02/12/2016,44,4218
02/12/2016,45,3850
02/12/2016,46,3241
02/12/2016,47,3850
02/12/2016,48,2760
02/12/2016,49,2930
02/12/2016,50,2604
02/12/2016,51,1822
02/12/2016,53,913
02/12/2016,54,844
02/13/2016,1,1561
02/13/2016,2,2241
02/13/2016,3,3758
02/13/2016,4,1737
02/13/2016,5,1581
02/13/2016,6,2235
02/13/2016,7,1949
02/13/2016,8,3202
02/13/2016,9,2316
02/13/2016,10,1001
02/13/2016,11,2701
02/13/2016,12,1329
02/13/2016,13,1180
02/13/2016,14,1611
02/13/2016,15,1326
02/13/2016,16,877
02/13/2016,17,1499
02/13/2016,18,1188
02/13/2016,19,1597
02/13/2016,20,1581
02/13/2016,21,1177
02/13/2016,22,665
02/13/2016,23,1071
02/13/2016,24,2664
02/13/2016,25,1487
02/13/2016,26,703
02/13/2016,27,1846
02/13/2016,28,1440
02/13/2016,29,1292
02/13/2016,30,860
02/13/2016,31,1568
02/13/2016,32,804
02/13/2016,33,1029
02/13/2016,34,2744
02/13/2016,35,817
02/13/2016,36,1322
02/13/2016,37,1679
02/13/2016,38,1977
02/13/2016,39,1774
02/13/2016,40,1497
02/13/2016,41,1305
02/13/2016,42,1321
02/13/2016,43,1357
02/13/2016,44,5153
02/13/2016,45,4302
02/13/2016,46,4310
02/13/2016,47,4781
02/13/2016,48,3692
02/13/2016,49,3477
02/13/2016,50,3137
02/13/2016,51,1987
02/13/2016,53,1146
02/13/2016,54,995
02/14/2016,1,558
02/14/2016,2,2110
02/14/2016,3,3682
02/14/2016,4,1739
02/14/2016,5,1520
02/14/2016,6,2182
02/14/2016,7,1741
02/14/2016,8,2935
02/14/2016,9,2284
02/14/2016,10,1006
02/14/2016,11,2810
02/14/2016,12,1326
02/14/2016,13,889
02/14/2016,14,1166
02/14/2016,15,1126
02/14/2016,16,1031
02/14/2016,17,1564
02/14/2016,18,1265
02/14/2016,19,1244
02/14/2016,20,2187
02/14/2016,21,1436
02/14/2016,22,749
02/14/2016,23,1029
02/14/2016,24,1895
02/14/2016,25,952
02/14/2016,26,641
02/14/2016,27,1796
02/14/2016,28,1514
02/14/2016,29,1275
02/14/2016,30,669
02/14/2016,31,1734
02/14/2016,32,737
02/14/2016,33,1079
02/14/2016,34,2333
02/14/2016,35,745
02/14/2016,36,1203
02/14/2016,37,1210
02/14/2016,38,2163
02/14/2016,39,1649
02/14/2016,40,1217
02/14/2016,41,1411
02/14/2016,42,1263
02/14/2016,43,1373
02/14/2016,44,5131
02/14/2016,45,4530
02/14/2016,46,4865
02/14/2016,47,5051
02/14/2016,48,4522
02/14/2016,49,3504
02/14/2016,50,3318
02/14/2016,51,1806
02/14/2016,53,1194
02/14/2016,54,1103
02/15/2016,1,1810
02/15/2016,2,1865
02/15/2016,3,3081
02/15/2016,4,1431
02/15/2016,5,1287
02/15/2016,6,1732
02/15/2016,7,1862
02/15/2016,8,2679
02/15/2016,9,2148
02/15/2016,10,989
02/15/2016,11,2326
02/15/2016,12,1277
02/15/2016,13,929
02/15/2016,14,1468
02/15/2016,15,1486
02/15/2016,16,745
02/15/2016,17,1441
02/15/2016,18,1288
02/15/2016,19,1330
02/15/2016,20,1368
02/15/2016,21,939
02/15/2016,22,699
02/15/2016,23,937
02/15/2016,24,2236
02/15/2016,25,783
02/15/2016,26,499
02/15/2016,27,1422
02/15/2016,28,1105
02/15/2016,29,1000
02/15/2016,30,698
02/15/2016,31,1356
02/15/2016,32,708
02/15/2016,33,1048
02/15/2016,34,2252
02/15/2016,35,757
02/15/2016,36,1156
02/15/2016,37,1464
02/15/2016,38,1358
02/15/2016,39,1382
02/15/2016,40,1462
02/15/2016,41,1031
02/15/2016,42,1001
02/15/2016,43,1315
02/15/2016,44,3819
02/15/2016,45,3428
02/15/2016,46,3020
02/15/2016,47,3468
02/15/2016,48,2475
02/15/2016,49,2629
02/15/2016,50,2099
02/15/2016,51,1485
02/15/2016,53,899
02/15/2016,54,821
02/16/2016,1,1671
02/16/2016,2,1887
02/16/2016,3,2795
02/16/2016,4,1369
02/16/2016,5,1280
02/16/2016,6,1662
02/16/2016,7,1759
02/16/2016,8,2528
02/16/2016,9,2103
02/16/2016,10,999
02/16/2016,11,2288
02/16/2016,12,1207
02/16/2016,13,836
02/16/2016,14,1292
02/16/2016,15,1429
02/16/2016,16,821
02/16/2016,17,1334
02/16/2016,18,1310
02/16/2016,19,1129
02/16/2016,20,1312
02/16/2016,21,903
02/16/2016,22,653
02/16/2016,23,988
02/16/2016,24,2209
02/16/2016,25,773
02/16/2016,26,602
02/16/2016,27,1427
02/16/2016,28,1320
02/16/2016,29,1243
02/16/2016,30,777
02/16/2016,31,1427
02/16/2016,32,738
02/16/2016,33,1059
02/16/2016,34,2224
02/16/2016,35,861
02/16/2016,36,1239
02/16/2016,37,1445
02/16/2016,38,1289
02/16/2016,39,1424
02/16/2016,40,1532
02/16/2016,41,981
02/16/2016,42,913
02/16/2016,43,1237
02/16/2016,44,3793
02/16/2016,45,3037
02/16/2016,46,2759
02/16/2016,47,3305
02/16/2016,48,2356
02/16/2016,49,2468
02/16/2016,50,2122
02/16/2016,51,1570
02/16/2016,53,764
02/16/2016,54,743
02/17/2016,1,1888
02/17/2016,2,2013
02/17/2016,3,3101
02/17/2016,4,1457
02/17/2016,5,1290
02/17/2016,6,1791
02/17/2016,7,1971
02/17/2016,8,2766
02/17/2016,9,1773
02/17/2016,10,851
02/17/2016,11,2085
02/17/2016,12,1176
02/17/2016,13,788
02/17/2016,14,1178
02/17/2016,15,1412
02/17/2016,16,753
02/17/2016,17,1228
02/17/2016,18,1139
02/17/2016,19,1067
02/17/2016,20,1251
02/17/2016,21,878
02/17/2016,22,586
02/17/2016,23,1020
02/17/2016,24,2499
02/17/2016,25,884
02/17/2016,26,580
02/17/2016,27,1455
02/17/2016,28,1052
02/17/2016,29,1001
02/17/2016,30,766
02/17/2016,31,1237
02/17/2016,32,687
02/17/2016,33,877
02/17/2016,34,2014
02/17/2016,35,665
02/17/2016,36,1044
02/17/2016,37,1474
02/17/2016,38,1443
02/17/2016,39,1226
02/17/2016,40,1429
02/17/2016,41,1030
02/17/2016,42,951
02/17/2016,43,1123
02/17/2016,44,4115
02/17/2016,45,3310
02/17/2016,46,2919
02/17/2016,47,3516
02/17/2016,48,2363
02/17/2016,49,2638
02/17/2016,50,2024
02/17/2016,51,1646
02/17/2016,53,826
02/17/2016,54,740
02/18/2016,1,1746
02/18/2016,2,1658
02/18/2016,3,2681
02/18/2016,4,1268
02/18/2016,5,1132
02/18/2016,6,1532
02/18/2016,7,1775
02/18/2016,8,2493
02/18/2016,9,1774
02/18/2016,10,827
02/18/2016,11,2053
02/18/2016,12,1194
02/18/2016,13,781
02/18/2016,14,1273
02/18/2016,15,1305
02/18/2016,16,731
02/18/2016,17,1229
02/18/2016,18,1145
02/18/2016,19,1004
02/18/2016,20,1305
02/18/2016,21,785
02/18/2016,22,619
02/18/2016,23,959
02/18/2016,24,2201
02/18/2016,25,820
02/18/2016,26,459
02/18/2016,27,1406
02/18/2016,28,1073
02/18/2016,29,965
02/18/2016,30,738
02/18/2016,31,1234
02/18/2016,32,653
02/18/2016,33,879
02/18/2016,34,2032
02/18/2016,35,700
02/18/2016,36,1030
02/18/2016,37,1360
02/18/2016,38,1221
02/18/2016,39,1185
02/18/2016,40,1269
02/18/2016,41,943
02/18/2016,42,887
02/18/2016,43,1175
02/18/2016,44,3460
02/18/2016,45,2869
02/18/2016,46,2526
02/18/2016,47,3133
02/18/2016,48,2204
02/18/2016,49,2357
02/18/2016,50,1910
02/18/2016,51,1422
02/18/2016,53,750
02/18/2016,54,667
02/19/2016,1,1856
02/19/2016,2,1944
02/19/2016,3,3250
02/19/2016,4,1492
02/19/2016,5,1317
02/19/2016,6,1751
02/19/2016,7,1988
02/19/2016,8,2890
02/19/2016,9,1645
02/19/2016,10,831
02/19/2016,11,2011
02/19/2016,12,1148
02/19/2016,13,748
02/19/2016,14,1162
02/19/2016,15,1356
02/19/2016,16,713
02/19/2016,17,1115
02/19/2016,18,1114
02/19/2016,19,1121
02/19/2016,20,1139
02/19/2016,21,775
02/19/2016,22,662
02/19/2016,23,1062
02/19/2016,24,2466
02/19/2016,25,1177
02/19/2016,26,537
02/19/2016,27,1515
02/19/2016,28,1059
02/19/2016,29,998
02/19/2016,30,762
02/19/2016,31,1292
02/19/2016,32,650
02/19/2016,33,911
02/19/2016,34,2388
02/19/2016,35,704
02/19/2016,36,1064
02/19/2016,37,1579
02/19/2016,38,1356
02/19/2016,39,1225
02/19/2016,40,1297
02/19/2016,41,921
