date,wp,ws
2010010201,0.401,5.84
2010010202,0.431,6.08
2010010203,0.41600000000000004,6.29
2010010204,0.396,6.33
2010010205,0.41100000000000003,6.28
2010010206,0.521,6.25
2010010207,0.556,6.32
2010010208,0.546,6.43
2010010209,0.5760000000000001,6.48
2010010210,0.5660000000000001,6.43
2010010211,0.637,6.41
2010010212,0.516,6.58
2010010213,0.521,7.08
2010010214,0.596,7.79
2010010215,0.752,8.5
2010010216,0.807,8.98
2010010217,0.8370000000000001,9.12
2010010218,0.8320000000000001,8.72
2010010219,0.797,7.7
2010010220,0.747,6.4
2010010221,0.727,5.27
2010010222,0.622,4.69
2010010223,0.662,4.52
2010010300,0.596,4.48
2010010301,0.5660000000000001,4.34
2010010302,0.5760000000000001,4.28
2010010303,0.526,4.35
2010010304,0.496,4.52
2010010305,0.466,4.75
2010010306,0.526,4.97
2010010307,0.682,5.13
2010010308,0.6920000000000001,5.24
2010010309,0.742,5.34
2010010310,0.787,5.47
2010010311,0.8170000000000001,5.71
2010010312,0.847,6.15
2010010313,0.872,6.85
2010010314,0.8170000000000001,7.67
2010010315,0.847,8.44
2010010316,0.877,9.01
2010010317,0.907,9.26
2010010318,0.912,9.1
2010010319,0.912,8.51
2010010320,0.902,7.72
2010010321,0.897,7.04
2010010322,0.887,6.69
2010010323,0.847,6.58
2010010400,0.852,6.52
2010010401,0.812,6.28
2010010402,0.782,6.15
2010010403,0.782,5.98
2010010404,0.752,5.73
2010010405,0.672,5.42
2010010406,0.672,5.07
2010010407,0.586,4.71
2010010408,0.521,4.37
2010010409,0.5660000000000001,4.04
2010010410,0.486,3.77
2010010411,0.466,3.66
2010010412,0.496,3.81
2010010413,0.386,4.3
2010010414,0.326,4.97
2010010415,0.256,5.61
2010010416,0.21100000000000002,6.05
2010010417,0.336,6.23
2010010418,0.321,6.1
2010010419,0.316,5.67
2010010420,0.391,5.09
2010010421,0.311,4.56
2010010422,0.321,4.25
2010010423,0.451,4.12
2010010500,0.42100000000000004,4.08
2010010501,0.175,3.8
2010010502,0.11,3.95
2010010503,0.07,3.96
2010010504,0.08,3.72
2010010505,0.085,3.36
2010010506,0.105,3.07
2010010507,0.095,3.01
2010010508,0.115,3.06
2010010509,0.095,3.06
2010010510,0.1,2.93
2010010511,0.115,2.89
2010010512,0.15,3.24
2010010513,0.21600000000000003,4.17
2010010514,0.125,5.37
2010010515,0.145,6.43
2010010516,0.16,7.01
2010010517,0.266,7.12
2010010518,0.486,6.85
2010010519,0.556,6.3
2010010520,0.556,5.64
2010010521,0.5710000000000001,5.1
2010010522,0.551,4.86
2010010523,0.48100000000000004,4.83
2010010600,0.311,4.87
2010010601,0.145,4.39
2010010602,0.04,4.4
2010010603,0.01,4.27
2010010604,0.01,3.95
2010010605,0.01,3.58
2010010606,0.015,3.28
2010010607,0.015,3.16
2010010608,0.02,3.15
2010010609,0.015,3.14
2010010610,0.015,3.06
2010010611,0.02,3.02
2010010612,0.025,3.17
2010010613,0.03,3.6
2010010614,0.025,4.21
2010010615,0.015,4.83
2010010616,0.035,5.3
2010010617,0.04,5.5
2010010618,0.06,5.3
2010010619,0.105,4.64
2010010620,0.105,3.78
2010010621,0.125,3.08
2010010622,0.125,2.78
2010010623,0.11,2.78
2010010700,0.02,2.9
2010010701,0.005,2.87
2010010702,0.005,2.78
2010010703,0.0,2.72
2010010704,0.0,2.7
2010010705,0.0,2.72
2010010706,0.0,2.8
2010010707,0.0,2.9
2010010708,0.0,2.95
2010010709,0.0,2.88
2010010710,0.0,2.67
2010010711,0.0,2.47
2010010712,0.0,2.47
2010010713,0.0,2.73
2010010714,0.0,3.07
2010010715,0.0,3.24
2010010716,0.0,3.06
2010010717,0.0,2.64
2010010718,0.0,2.1
2010010719,0.0,1.6
2010010720,0.0,1.27
2010010721,0.0,1.22
2010010722,0.0,1.52
2010010723,0.0,2.01
2010010800,0.0,2.46
2010010801,0.0,2.43
2010010802,0.0,2.62
2010010803,0.0,2.92
2010010804,0.0,3.31
2010010805,0.0,3.74
2010010806,0.0,4.17
2010010807,0.005,4.54
2010010808,0.005,4.79
2010010809,0.005,4.87
2010010810,0.005,4.77
2010010811,0.005,4.68
2010010812,0.005,4.86
2010010813,0.01,5.47
2010010814,0.015,6.25
2010010815,0.025,6.9
2010010816,0.04,7.19
2010010817,0.075,7.22
2010010818,0.14,7.07
2010010819,0.221,6.74
2010010820,0.29100000000000004,6.27
2010010821,0.29600000000000004,5.74
2010010822,0.276,5.25
2010010823,0.195,4.82
2010010900,0.23600000000000002,4.5
2010010901,0.24100000000000002,4.18
2010010902,0.261,3.93
2010010903,0.201,3.78
2010010904,0.185,3.63
2010010905,0.201,3.47
2010010906,0.14,3.33
2010010907,0.1,3.24
2010010908,0.09,3.19
2010010909,0.1,3.15
2010010910,0.125,3.1
2010010911,0.13,3.11
2010010912,0.11,3.23
2010010913,0.13,3.49
2010010914,0.12,3.8
2010010915,0.07,4.04
2010010916,0.025,4.11
2010010917,0.025,4.05
2010010918,0.035,3.89
2010010919,0.045,3.69
2010010920,0.035,3.58
2010010921,0.025,3.73
2010010922,0.035,4.23
2010010923,0.095,4.85
2010011000,0.201,5.27
2010011001,0.165,5.34
2010011002,0.185,5.28
2010011003,0.195,5.19
2010011004,0.16,5.16
2010011005,0.135,5.16
2010011006,0.09,5.09
2010011007,0.085,4.85
2010011008,0.201,4.51
2010011009,0.426,4.17
2010011010,0.607,3.97
2010011011,0.466,3.97
2010011012,0.511,4.15
2010011013,0.591,4.47
2010011014,0.506,4.87
2010011015,0.456,5.24
2010011016,0.5660000000000001,5.48
2010011017,0.667,5.54
2010011018,0.627,5.34
2010011019,0.526,4.88
2010011020,0.501,4.37
2010011021,0.586,4.05
2010011022,0.687,4.09
2010011023,0.762,4.34
2010011100,0.732,4.58
2010011101,0.7020000000000001,4.62
2010011102,0.632,4.47
2010011103,0.612,4.32
2010011104,0.647,4.26
2010011105,0.802,4.29
2010011106,0.8370000000000001,4.35
2010011107,0.7120000000000001,4.38
2010011108,0.622,4.35
2010011109,0.747,4.21
2010011110,0.622,3.96
2010011111,0.531,3.7
2010011112,0.521,3.57
2010011113,0.281,3.6
2010011114,0.115,3.69
2010011115,0.06,3.7
2010011116,0.015,3.53
2010011117,0.0,3.19
2010011118,0.0,2.72
2010011119,0.0,2.3
2010011120,0.0,2.17
2010011121,0.0,2.36
2010011122,0.0,2.65
2010011123,0.0,2.84
2010011200,0.0,2.82
2010011201,0.025,2.79
2010011202,0.085,3.2
2010011203,0.15,3.31
2010011204,0.075,3.13
2010011205,0.115,2.81
2010011206,0.145,2.54
2010011207,0.095,2.37
2010011208,0.085,2.27
2010011209,0.095,2.19
2010011210,0.105,2.11
2010011211,0.13,2.12
2010011212,0.11,2.36
2010011213,0.19,2.88
2010011214,0.266,3.51
2010011215,0.18,4.06
2010011216,0.326,4.46
2010011217,0.29100000000000004,4.7
2010011218,0.16,4.58
2010011219,0.095,3.91
2010011220,0.14,3.05
2010011221,0.125,2.53
2010011222,0.055,2.83
2010011223,0.075,3.64
2010011300,0.19,4.31
2010011301,0.24100000000000002,4.65
2010011302,0.20600000000000002,4.16
2010011303,0.23600000000000002,3.61
2010011304,0.18,3.33
2010011305,0.165,3.29
2010011306,0.35600000000000004,3.36
2010011307,0.266,3.43
2010011308,0.195,3.48
2010011309,0.11,3.55
2010011310,0.08,3.67
2010011311,0.095,3.84
2010011312,0.12,4.03
2010011313,0.11,4.27
2010011314,0.11,4.57
2010011315,0.13,5.0
2010011316,0.125,5.55
2010011317,0.145,5.99
2010011318,0.165,5.97
2010011319,0.201,5.26
2010011320,0.396,4.27
2010011321,0.426,3.55
2010011322,0.251,3.49
2010011323,0.14,3.88
2010011400,0.095,4.35
2010011401,0.1,4.03
2010011402,0.06,4.18
2010011403,0.03,4.34
2010011404,0.035,4.47
2010011405,0.05,4.54
2010011406,0.075,4.56
2010011407,0.12,4.55
2010011408,0.21600000000000003,4.53
2010011409,0.23600000000000002,4.48
2010011410,0.266,4.41
2010011411,0.301,4.3
2010011412,0.35600000000000004,4.14
2010011413,0.496,3.94
2010011414,0.501,3.78
2010011415,0.536,3.75
2010011416,0.632,3.91
2010011417,0.662,4.16
2010011418,0.5760000000000001,4.35
2010011419,0.622,4.36
2010011420,0.677,4.31
2010011421,0.722,4.31
2010011422,0.762,4.47
2010011423,0.7020000000000001,4.71
2010011500,0.6970000000000001,4.9
2010011501,0.732,4.57
2010011502,0.792,4.69
2010011503,0.777,4.72
2010011504,0.802,4.64
2010011505,0.662,4.5
2010011506,0.5660000000000001,4.36
2010011507,0.456,4.22
2010011508,0.35600000000000004,4.04
2010011509,0.251,3.77
2010011510,0.12,3.44
2010011511,0.07,3.22
2010011512,0.025,3.24
2010011513,0.02,3.48
2010011514,0.015,3.77
2010011515,0.015,3.96
2010011516,0.01,3.92
2010011517,0.0,3.68
2010011518,0.01,3.3
2010011519,0.025,2.88
2010011520,0.025,2.52
2010011521,0.035,2.33
2010011522,0.1,2.43
2010011523,0.11,2.81
2010011600,0.08,3.19
2010011601,0.201,3.03
2010011602,0.20600000000000002,2.89
2010011603,0.231,2.8
2010011604,0.17,2.9
2010011605,0.261,3.18
2010011606,0.41100000000000003,3.61
2010011607,0.531,4.1
2010011608,0.5760000000000001,4.49
2010011609,0.556,4.56
2010011610,0.47100000000000003,4.21
2010011611,0.461,3.77
2010011612,0.5660000000000001,3.69
2010011613,0.486,4.23
2010011614,0.326,5.0
2010011615,0.466,5.43
2010011616,0.35600000000000004,5.11
2010011617,0.165,4.32
2010011618,0.08,3.49
2010011619,0.221,2.98
2010011620,0.12,2.85
2010011621,0.025,3.08
2010011622,0.075,3.61
2010011623,0.165,4.23
2010011700,0.07,4.64
2010011701,0.08,5.18
2010011702,0.0,4.64
2010011703,0.01,4.02
2010011704,0.04,3.64
2010011705,0.04,3.43
2010011706,0.0,3.24
2010011707,0.0,3.0
2010011708,0.0,2.78
2010011709,0.0,2.67
2010011710,0.0,2.7
2010011711,0.0,2.86
2010011712,0.0,3.21
2010011713,0.0,3.74
2010011714,0.0,4.23
2010011715,0.0,4.38
2010011716,0.0,3.99
2010011717,0.0,3.37
2010011718,0.0,2.91
2010011719,0.0,2.89
2010011720,0.0,3.09
2010011721,0.0,3.21
2010011722,0.0,3.05
2010011723,0.0,2.74
2010011800,0.01,2.51
2010011801,0.0,3.74
2010011802,0.0,4.11
2010011803,0.0,4.16
2010011804,0.0,3.64
2010011805,0.005,2.89
2010011806,0.005,2.38
2010011807,0.0,2.23
2010011808,0.0,2.19
2010011809,0.0,2.17
2010011810,0.0,2.16
2010011811,0.0,2.26
2010011812,0.0,2.65
2010011813,0.0,3.49
2010011814,0.0,4.52
2010011815,0.0,5.31
2010011816,0.0,5.53
2010011817,0.0,5.3
2010011818,0.0,4.85
2010011819,0.0,4.35
2010011820,0.0,3.85
2010011821,0.0,3.36
2010011822,0.0,2.94
2010011823,0.0,2.64
2010011900,0.0,2.56
2010011901,0.0,2.28
2010011902,0.0,2.41
2010011903,0.0,2.48
2010011904,0.0,2.42
2010011905,0.0,2.32
2010011906,0.0,2.24
2010011907,0.0,2.21
2010011908,0.0,2.2
2010011909,0.0,2.2
2010011910,0.0,2.19
2010011911,0.0,2.16
2010011912,0.0,2.13
2010011913,0.0,2.33
2010011914,0.0,2.86
2010011915,0.0,3.5
2010011916,0.0,3.93
2010011917,0.0,4.06
2010011918,0.0,3.91
2010011919,0.005,3.52
2010011920,0.005,3.06
2010011921,0.01,2.74
2010011922,0.015,2.71
2010011923,0.01,2.93
2010012000,0.005,3.3
2010012001,0.005,2.14
2010012002,0.005,2.13
2010012003,0.01,2.22
2010012004,0.01,2.46
2010012005,0.02,2.78
2010012006,0.03,3.06
2010012007,0.025,3.25
2010012008,0.02,3.34
2010012009,0.045,3.25
2010012010,0.06,2.92
2010012011,0.045,2.56
2010012012,0.05,2.49
2010012013,0.06,2.85
2010012014,0.05,3.36
2010012015,0.035,3.68
2010012016,0.015,3.58
2010012017,0.0,3.17
2010012018,0.0,2.63
2010012019,0.0,2.14
2010012020,0.0,1.87
2010012021,0.005,2.0
2010012022,0.04,2.6
2010012023,0.065,3.4
2010012100,0.045,4.06
2010012101,0.03,4.48
2010012102,0.03,4.26
2010012103,0.03,3.96
2010012104,0.0,3.92
2010012105,0.025,4.05
2010012106,0.04,3.99
2010012107,0.0,3.55
2010012108,0.01,3.16
2010012109,0.0,3.2
2010012110,0.0,3.44
2010012111,0.0,3.55
2010012112,0.0,3.36
2010012113,0.005,2.9
2010012114,0.015,2.45
2010012115,0.025,2.41
2010012116,0.015,2.92
2010012117,0.02,3.58
2010012118,0.03,3.99
2010012119,0.04,3.91
2010012120,0.085,3.62
2010012121,0.175,3.51
2010012122,0.221,3.81
2010012123,0.24100000000000002,4.35
2010012200,0.326,4.8
2010012201,0.341,4.6
2010012202,0.306,4.41
2010012203,0.316,4.18
2010012204,0.256,4.03
2010012205,0.17,3.94
2010012206,0.14,3.8
2010012207,0.105,3.57
2010012208,0.12,3.42
2010012209,0.115,3.42
2010012210,0.08,3.45
2010012211,0.09,3.46
2010012212,0.17,3.47
2010012213,0.221,3.52
2010012214,0.201,3.59
2010012215,0.14,3.65
2010012216,0.115,3.66
2010012217,0.095,3.61
2010012218,0.125,3.51
2010012219,0.201,3.39
2010012220,0.18,3.37
2010012221,0.17,3.59
2010012222,0.095,4.13
2010012223,0.105,4.75
2010012300,0.221,5.14
2010012301,0.401,4.77
2010012302,0.546,4.73
2010012303,0.35100000000000003,4.84
2010012304,0.396,4.83
2010012305,0.24100000000000002,4.58
2010012306,0.20600000000000002,4.24
2010012307,0.24100000000000002,3.97
2010012308,0.301,3.83
2010012309,0.29600000000000004,3.82
2010012310,0.281,3.86
2010012311,0.231,3.96
2010012312,0.115,4.13
2010012313,0.045,4.37
2010012314,0.015,4.66
2010012315,0.01,4.96
2010012316,0.015,5.22
2010012317,0.07,5.31
2010012318,0.12,5.1
2010012319,0.165,4.54
2010012320,0.145,3.86
2010012321,0.16,3.38
2010012322,0.20600000000000002,3.32
2010012323,0.226,3.54
2010012400,0.306,3.8
2010012401,0.331,4.34
2010012402,0.396,4.23
2010012403,0.341,4.05
2010012404,0.311,3.93
2010012405,0.256,3.87
2010012406,0.13,3.86
2010012407,0.125,3.85
2010012408,0.16,3.81
2010012409,0.256,3.71
2010012410,0.266,3.57
2010012411,0.34600000000000003,3.6
2010012412,0.627,4.07
2010012413,0.672,5.09
2010012414,0.727,6.18
2010012415,0.677,6.74
2010012416,0.627,6.38
2010012417,0.642,5.58
2010012418,0.6970000000000001,5.0
2010012419,0.687,5.03
2010012420,0.757,5.4
2010012421,0.7070000000000001,5.66
2010012422,0.672,5.45
2010012423,0.777,4.93
2010012500,0.787,4.4
2010012501,0.772,4.69
2010012502,0.747,4.47
2010012503,0.657,4.33
2010012504,0.622,4.22
2010012505,0.556,4.15
2010012506,0.486,4.06
2010012507,0.321,3.96
2010012508,0.095,3.87
2010012509,0.155,3.85
2010012510,0.195,3.91
2010012511,0.20600000000000002,3.95
2010012512,0.185,3.84
2010012513,0.165,3.63
2010012514,0.18,3.67
2010012515,0.201,4.09
2010012516,0.456,4.68
2010012517,0.647,5.28
2010012518,0.757,5.83
2010012519,0.862,6.29
2010012520,0.762,6.54
2010012521,0.657,6.45
2010012522,0.521,5.96
2010012523,0.47100000000000003,5.31
2010012600,0.461,4.75
2010012601,0.446,5.06
2010012602,0.47100000000000003,4.75
2010012603,0.361,4.36
2010012604,0.371,3.9
2010012605,0.42100000000000004,3.53
2010012606,0.34600000000000003,3.46
2010012607,0.366,3.79
2010012608,0.301,4.25
2010012609,0.256,4.48
2010012610,0.281,4.22
2010012611,0.29100000000000004,3.87
2010012612,0.341,3.97
2010012613,0.311,4.92
2010012614,0.35100000000000003,6.39
2010012615,0.47100000000000003,7.86
2010012616,0.5660000000000001,8.89
2010012617,0.632,9.41
2010012618,0.632,9.45
2010012619,0.652,9.05
2010012620,0.657,8.33
2010012621,0.617,7.46
2010012622,0.637,6.57
2010012623,0.727,5.82
2010012700,0.752,5.39
2010012701,0.742,5.15
2010012702,0.6920000000000001,5.31
2010012703,0.607,5.4
2010012704,0.642,5.25
2010012705,0.662,4.97
2010012706,0.5660000000000001,4.68
2010012707,0.642,4.49
2010012708,0.652,4.29
2010012709,0.42100000000000004,3.97
2010012710,0.226,3.53
2010012711,0.201,3.39
2010012712,0.396,3.89
2010012713,0.41600000000000004,5.11
2010012714,0.591,6.66
2010012715,0.797,7.97
2010012716,0.877,8.58
2010012717,0.852,8.62
2010012718,0.8170000000000001,8.37
2010012719,0.792,7.99
2010012720,0.767,7.46
2010012721,0.8220000000000001,6.77
2010012722,0.767,5.91
2010012723,0.782,5.1
2010012800,0.6920000000000001,4.56
2010012801,0.687,4.07
2010012802,0.857,4.32
2010012803,0.932,4.53
2010012804,0.862,4.42
2010012805,0.586,4.14
2010012806,0.501,3.94
2010012807,0.386,4.02
2010012808,0.34600000000000003,4.27
2010012809,0.261,4.47
2010012810,0.41600000000000004,4.53
2010012811,0.591,4.63
2010012812,0.662,5.09
2010012813,0.772,6.3
2010012814,0.747,8.05
2010012815,0.742,9.73
2010012816,0.747,10.74
2010012817,0.7170000000000001,11.01
2010012818,0.5760000000000001,10.66
2010012819,0.561,9.96
2010012820,0.461,9.26
2010012821,0.231,8.46
2010012822,0.271,7.18
2010012823,0.47600000000000003,5.66
2010012900,0.316,4.42
2010012901,0.24100000000000002,3.61
2010012902,0.15,3.54
2010012903,0.125,3.59
2010012904,0.125,3.52
2010012905,0.15,3.38
2010012906,0.195,3.3
2010012907,0.175,3.34
2010012908,0.23600000000000002,3.43
2010012909,0.251,3.42
2010012910,0.256,3.26
2010012911,0.08,3.18
2010012912,0.03,3.43
2010012913,0.0,4.25
2010012914,0.015,5.4
2010012915,0.04,6.49
2010012916,0.34600000000000003,7.23
2010012917,0.381,7.53
2010012918,0.336,7.29
2010012919,0.23600000000000002,6.44
2010012920,0.21100000000000002,5.33
2010012921,0.271,4.45
2010012922,0.266,4.16
2010012923,0.266,4.34
2010013000,0.19,4.72
2010013001,0.075,4.75
2010013002,0.015,4.74
2010013003,0.03,4.43
2010013004,0.025,3.85
2010013005,0.035,3.28
2010013006,0.01,2.81
2010013007,0.02,2.24
2010013008,0.04,1.5
2010013009,0.015,0.67
2010013010,0.0,0.61
2010013011,0.0,1.5
2010013012,0.0,2.05
2010013013,0.005,1.94
2010013014,0.015,1.43
2010013015,0.0,1.03
2010013016,0.0,1.26
2010013017,0.0,1.83
2010013018,0.0,2.31
2010013019,0.0,2.48
2010013020,0.0,2.33
2010013021,0.0,1.99
2010013022,0.0,1.69
2010013023,0.0,1.87
2010013100,0.005,2.55
2010013101,0.09,3.66
2010013102,0.14,4.64
2010013103,0.201,5.4
2010013104,0.165,5.74
2010013105,0.125,5.74
2010013106,0.195,5.6
2010013107,0.271,5.46
2010013108,0.20600000000000002,5.39
2010013109,0.18,5.41
2010013110,0.21100000000000002,5.51
2010013111,0.21100000000000002,5.52
2010013112,0.201,5.19
2010013113,0.341,4.42
2010013114,0.426,3.66
2010013115,0.516,3.53
2010013116,0.591,4.43
2010013117,0.486,5.74
2010013118,0.526,6.54
2010013119,0.581,6.18
2010013120,0.556,5.16
2010013121,0.461,4.25
2010013122,0.41100000000000003,4.02
2010013123,0.321,4.2
2010020100,0.47600000000000003,4.33
2010020101,0.672,4.25
2010020102,0.617,4.05
2010020103,0.541,3.78
2010020104,0.581,3.57
2010020105,0.727,3.55
2010020106,0.5660000000000001,3.85
2010020107,0.586,4.58
2010020108,0.42100000000000004,5.31
2010020109,0.276,5.5
2010020110,0.11,4.83
2010020111,0.09,4.0
2010020112,0.20600000000000002,3.9
2010020113,0.431,4.93
2010020114,0.556,6.66
2010020115,0.742,8.38
2010020116,0.6970000000000001,9.46
2010020117,0.757,9.72
2010020118,0.772,9.11
2010020119,0.792,7.69
2010020120,0.747,6.04
2010020121,0.667,4.79
2010020122,0.526,4.38
2010020123,0.34600000000000003,4.56
2010020200,0.321,4.89
2010020201,0.24600000000000002,3.89
2010020202,0.24100000000000002,4.08
2010020203,0.256,4.31
2010020204,0.301,4.53
2010020205,0.391,4.69
2010020206,0.386,4.75
2010020207,0.326,4.65
2010020208,0.21600000000000003,4.41
2010020209,0.21100000000000002,3.99
2010020210,0.15,3.42
2010020211,0.025,2.81
2010020212,0.0,2.25
2010020213,0.0,1.71
2010020214,0.0,1.29
2010020215,0.0,1.23
2010020216,0.0,1.57
2010020217,0.0,2.01
2010020218,0.005,2.27
2010020219,0.0,2.15
2010020220,0.0,1.81
2010020221,0.0,1.49
2010020222,0.0,1.46
2010020223,0.0,1.76
2010020300,0.0,2.18
2010020301,0.0,0.02
2010020302,0.0,0.51
2010020303,0.0,0.79
2010020304,0.0,0.76
2010020305,0.0,0.81
2010020306,0.0,1.3
2010020307,0.0,2.11
2010020308,0.0,2.98
2010020309,0.005,3.58
2010020310,0.0,3.63
2010020311,0.0,3.28
2010020312,0.0,2.78
2010020313,0.035,2.38
2010020314,0.025,2.29
2010020315,0.0,2.66
2010020316,0.05,3.54
2010020317,0.24100000000000002,4.65
2010020318,0.34600000000000003,5.58
2010020319,0.371,5.98
2010020320,0.396,5.88
2010020321,0.757,5.44
2010020322,0.612,4.8
2010020323,0.511,4.15
2010020400,0.596,3.7
2010020401,0.396,4.56
2010020402,0.331,4.22
2010020403,0.341,3.94
2010020404,0.29100000000000004,3.83
2010020405,0.24600000000000002,3.85
2010020406,0.12,3.93
2010020407,0.09,4.04
2010020408,0.185,4.26
2010020409,0.256,4.48
2010020410,0.17,4.5
2010020411,0.09,4.26
2010020412,0.095,3.86
2010020413,0.055,3.43
2010020414,0.075,3.2
2010020415,0.03,3.31
2010020416,0.075,3.72
2010020417,0.11,4.14
2010020418,0.271,4.23
2010020419,0.336,3.77
2010020420,0.226,3.12
2010020421,0.261,2.82
2010020422,0.271,3.23
2010020423,0.18,4.03
2010020500,0.20600000000000002,4.73
2010020501,0.256,5.0
2010020502,0.306,4.94
2010020503,0.321,4.92
2010020504,0.326,4.98
2010020505,0.29600000000000004,5.08
2010020506,0.226,5.19
2010020507,0.145,5.26
2010020508,0.085,5.19
2010020509,0.02,4.94
2010020510,0.005,4.61
2010020511,0.0,4.47
2010020512,0.0,4.33
2010020513,0.0,3.77
2010020514,0.0,3.06
2010020515,0.025,2.73
2010020516,0.04,3.05
2010020517,0.04,3.56
2010020518,0.045,3.73
2010020519,0.075,3.2
2010020520,0.105,2.46
2010020521,0.15,2.21
2010020522,0.19,2.91
2010020523,0.251,4.07
2010020600,0.381,4.97
2010020601,0.5760000000000001,4.12
2010020602,0.617,3.79
2010020603,0.556,3.48
2010020604,0.536,3.41
2010020605,0.602,3.5
2010020606,0.727,3.61
2010020607,0.682,3.62
2010020608,0.561,3.6
2010020609,0.662,3.63
2010020610,0.406,3.81
2010020611,0.376,4.13
2010020612,0.47600000000000003,4.58
2010020613,0.677,5.1
2010020614,0.637,5.57
2010020615,0.516,5.85
2010020616,0.326,5.88
2010020617,0.12,5.67
2010020618,0.16,5.28
2010020619,0.326,4.73
2010020620,0.41600000000000004,4.18
2010020621,0.366,3.81
2010020622,0.266,3.73
2010020623,0.29100000000000004,3.8
2010020700,0.441,3.82
2010020701,0.496,4.11
2010020702,0.496,4.1
2010020703,0.436,4.04
2010020704,0.386,3.97
2010020705,0.391,3.92
2010020706,0.321,3.98
2010020707,0.29100000000000004,4.16
2010020708,0.41100000000000003,4.33
2010020709,0.486,4.24
2010020710,0.451,3.78
2010020711,0.35600000000000004,3.26
2010020712,0.331,3.11
2010020713,0.326,3.61
2010020714,0.316,4.45
2010020715,0.251,5.14
2010020716,0.201,5.34
2010020717,0.185,5.12
2010020718,0.24100000000000002,4.64
2010020719,0.24100000000000002,4.05
2010020720,0.221,3.5
2010020721,0.21100000000000002,3.19
2010020722,0.24600000000000002,3.25
2010020723,0.29600000000000004,3.57
2010020800,0.29600000000000004,4.0
2010020801,0.376,4.64
2010020802,0.35100000000000003,4.51
2010020803,0.361,4.49
2010020804,0.47100000000000003,4.81
2010020805,0.451,5.22
2010020806,0.331,5.37
2010020807,0.276,5.0
2010020808,0.316,4.29
2010020809,0.47100000000000003,3.52
2010020810,0.42100000000000004,2.92
2010020811,0.511,2.71
2010020812,0.47600000000000003,3.1
2010020813,0.441,4.18
2010020814,0.34600000000000003,5.54
2010020815,0.396,6.68
2010020816,0.381,7.16
2010020817,0.41600000000000004,7.01
2010020818,0.391,6.3
2010020819,0.316,5.15
2010020820,0.29100000000000004,3.98
2010020821,0.316,3.27
2010020822,0.28600000000000003,3.35
2010020823,0.24100000000000002,3.86
2010020900,0.221,4.24
2010020901,0.195,3.23
2010020902,0.115,2.58
2010020903,0.04,2.38
2010020904,0.02,2.99
2010020905,0.005,3.96
2010020906,0.03,4.68
2010020907,0.045,4.68
2010020908,0.01,4.15
2010020909,0.0,3.4
2010020910,0.0,2.65
2010020911,0.0,2.06
2010020912,0.0,1.81
2010020913,0.0,1.98
2010020914,0.0,2.33
2010020915,0.0,2.66
2010020916,0.0,2.81
2010020917,0.0,2.88
2010020918,0.0,3.03
2010020919,0.0,3.33
2010020920,0.005,3.67
2010020921,0.065,3.87
2010020922,0.15,3.83
2010020923,0.17,3.72
2010021000,0.13,3.74
2010021001,0.20600000000000002,3.54
2010021002,0.271,4.01
2010021003,0.361,4.55
2010021004,0.466,5.05
2010021005,0.556,5.46
2010021006,0.561,5.78
2010021007,0.561,5.97
2010021008,0.526,6.04
2010021009,0.491,5.97
2010021010,0.386,5.78
2010021011,0.24600000000000002,5.6
2010021012,0.23600000000000002,5.57
2010021013,0.24100000000000002,5.77
2010021014,0.341,6.09
2010021015,0.401,6.39
2010021016,0.341,6.54
2010021017,0.35600000000000004,6.58
2010021018,0.311,6.62
2010021019,0.426,6.74
2010021020,0.596,6.85
2010021021,0.607,6.75
2010021022,0.662,6.29
2010021023,0.727,5.63
2010021100,0.752,5.08
2010021101,0.677,4.39
2010021102,0.556,4.05
2010021103,0.561,3.83
2010021104,0.607,3.69
2010021105,0.556,3.59
2010021106,0.396,3.51
2010021107,0.431,3.45
2010021108,0.516,3.39
2010021109,0.546,3.29
2010021110,0.5660000000000001,3.12
2010021111,0.536,3.07
2010021112,0.456,3.34
2010021113,0.431,4.07
2010021114,0.466,5.01
2010021115,0.376,5.79
2010021116,0.29100000000000004,6.12
2010021117,0.29100000000000004,6.02
2010021118,0.35100000000000003,5.54
2010021119,0.361,4.78
2010021120,0.366,4.0
2010021121,0.41600000000000004,3.48
2010021122,0.406,3.43
2010021123,0.42100000000000004,3.66
2010021200,0.436,3.88
2010021201,0.451,3.63
2010021202,0.491,3.5
2010021203,0.486,3.57
2010021204,0.456,4.01
2010021205,0.366,4.64
2010021206,0.28600000000000003,5.19
2010021207,0.47100000000000003,5.44
2010021208,0.41100000000000003,5.39
2010021209,0.271,5.08
2010021210,0.17,4.61
2010021211,0.12,4.21
2010021212,0.15,4.16
2010021213,0.18,4.64
2010021214,0.201,5.35
2010021215,0.09,5.89
2010021216,0.175,5.93
2010021217,0.251,5.54
2010021218,0.401,4.89
2010021219,0.366,4.07
2010021220,0.341,3.33
2010021221,0.326,2.94
2010021222,0.29600000000000004,3.12
2010021223,0.21600000000000003,3.63
2010021300,0.125,4.15
2010021301,0.155,4.61
2010021302,0.075,4.55
2010021303,0.15,4.43
2010021304,0.06,4.31
2010021305,0.065,4.23
2010021306,0.065,4.25
2010021307,0.05,4.4
2010021308,0.045,4.61
2010021309,0.0,4.75
2010021310,0.005,4.74
2010021311,0.0,4.67
2010021312,0.0,4.62
2010021313,0.0,4.71
2010021314,0.0,4.93
