tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z
0.27830269,-0.0132252,-0.10928365,-0.023887241,-0.083531409,0.092364843
0.27636116,-0.018344869,-0.10685118,-0.02496732,-0.080324621,0.090686006
0.27852595,-0.01623821,-0.11268813,-0.030584,-0.081915114,0.09500706699999999
0.2685761,-0.020570437,-0.11915063,-0.029704809,-0.077878371,0.091583982
0.2759289,-0.018407527,-0.11387317,-0.027307115,-0.070553671,0.083612558
0.28324838,-0.013978407,-0.10438057,-0.022937633,-0.067326227,0.07988596099999999
0.27811313,-0.014977822,-0.10514432,-0.026234772000000003,-0.076470817,0.08604217
0.27239036,-0.019311935,-0.11593947,-0.030532992000000002,-0.07896584200000001,0.090245675
0.27227512,-0.01915751,-0.11294124,-0.027647935,-0.072578902,0.08765523300000001
0.27611701,-0.017054904,-0.10744732,-0.027298247,-0.072831659,0.08644721300000001
0.27990749,-0.016965879,-0.1097047,-0.027689857999999998,-0.073264217,0.08465672699999999
0.28298327,-0.013917096,-0.10331999,-0.02802595,-0.070262985,0.082558785
0.27898089,-0.01350966,-0.1080564,-0.027448125,-0.07631123599999999,0.086730111
0.24694235,0.0028695415000000004,-0.1366572,-1.6750206e-05,-0.13849413,0.22099011
0.27552057,-0.0063160051,-0.10366285,-0.01204468,-0.13887677,0.21503739
0.28437548,-0.010698778999999999,-0.10581326,-0.022172027,-0.11512257,0.16003056
0.27425948,-0.015223071000000001,-0.11183721,-0.027810167,-0.08955065699999999,0.11607735
0.28171654,-0.01454762,-0.10260619,-0.029003861000000002,-0.07196762,0.092790073
0.28166328,-0.015788859,-0.10060058,-0.028860434,-0.068868359,0.082007565
0.27457588,-0.016879932,-0.10917754,-0.029717953999999998,-0.074257472,0.07967234299999999
0.27533356,-0.016230245,-0.10984216,-0.029151057,-0.07320978,0.083896295
0.28001367,-0.015543383000000001,-0.10552427,-0.02829436,-0.071624578,0.083786305
0.27939111,-0.015784523,-0.10648324,-0.026669655,-0.07577187099999999,0.081164628
0.27924355,-0.0126881,-0.09968009900000001,-0.026826047000000002,-0.069561952,0.083188564
0.28090925,-0.01212801,-0.10154821,-0.029217551,-0.070868045,0.08714517599999999
0.27719286,-0.01451172,-0.11613899,-0.028626323999999998,-0.087242111,0.08949384199999999
0.27591318,-0.01482276,-0.11382028,-0.025792097000000003,-0.076881505,0.08983093
0.28017288,-0.01732449,-0.097870327,-0.025687997,-0.059891942999999996,0.09030193199999999
0.28240662,-0.020195062,-0.098101992,-0.028266947999999997,-0.071616647,0.08657942
0.27799745,-0.016732803,-0.11137382,-0.028568198,-0.082402625,0.08385603400000001
0.27647214,-0.014828038,-0.10835806,-0.027412153999999998,-0.075461905,0.085254285
0.28081515,-0.016188153,-0.096953645,-0.027869932000000004,-0.070287518,0.08492693300000001
0.27811857,-0.015702538999999998,-0.10594292,-0.028311836,-0.077341385,0.086188574
0.27548757,-0.014068681999999999,-0.11558469,-0.028288676000000002,-0.076981994,0.08662594400000001
0.27796088,-0.015224168,-0.10823837,-0.026995248,-0.072644312,0.087993794
0.27964929,-0.018096278,-0.10472732,-0.025214799,-0.063475402,0.088009216
0.29189526,0.0013809609,-0.1317897,0.18397686,0.45647591,-0.3416302
0.28039214,0.006276890899999999,-0.1682349,0.09861892800000001,0.18293346,-0.15359297
0.28158727,-0.0143157,-0.10222201,0.023220865,0.011388471,-0.012083383
0.2775001,-0.010909718,-0.097624059,-0.018271619,-0.074945111,0.071547981
0.27709444,-0.015744723000000002,-0.10030816,-0.037189812999999995,-0.10128895,0.10276864
0.27680732,-0.0092772254,-0.11012354,-0.040271077999999995,-0.1104426,0.10448175
0.27630312,-0.014175997,-0.13125343,-0.034941307000000005,-0.10696654,0.10479512
0.27640823,-0.018228712,-0.12497457,-0.030867237000000002,-0.08011602400000001,0.096479186
0.27947615,-0.014558831000000001,-0.10099729,-0.028013101000000002,-0.064609766,0.08837349800000001
0.27736149,-0.014893663,-0.09795609300000001,-0.027264621,-0.072491612,0.082781421
0.27598809,-0.010583458,-0.10759507,-0.0276221,-0.07891846599999999,0.07939966700000001
0.27773337,-0.013004617,-0.12070958,-0.028116847,-0.074263522,0.090595557
0.27898386,-0.018055862,-0.11425915,-0.027385864,-0.070963917,0.090934711
0.27511619,-0.018390041,-0.10765364,-0.026947646000000002,-0.07437827,0.088786548
0.27577572,-0.017046858,-0.10574682,-0.0279688,-0.075707038,0.08603442800000001
0.27930372,-0.015093166000000002,-0.11368238,-0.026812162999999996,-0.071415886,0.08057159
0.27896413,-0.012726456,-0.11011695,-0.027327219,-0.073454866,0.085408271
0.27815559,-0.016447566,-0.11120136,-0.028775931,-0.079113717,0.089420451
0.27682218,-0.017416841000000002,-0.11113284,-0.02844103,-0.06822743099999999,0.085886561
0.27516244,-0.012068568,-0.1046351,-0.027366084,-0.07010661900000001,0.08431329900000001
0.27648549,-0.016956156,-0.10688201,-0.02738036,-0.076733587,0.09085892
0.27943964,-0.019260305,-0.11155385,-0.027626743999999998,-0.073761553,0.088637762
0.2777796,-0.014836893,-0.10866834,-0.027128172000000002,-0.072664148,0.083709206
0.27745207,-0.014947796000000001,-0.1031552,-0.027605388999999998,-0.07777757099999999,0.086544021
0.070999584,-0.042099278,0.08233375,-0.07271392900000001,-0.52054243,0.31658648
0.26233524,-0.016571156,-0.12938612,0.0034110734000000003,-0.35920516,0.18360324
0.23705749,-0.024398495,-0.082125173,0.019244566,-0.2208319,0.09209059300000001
0.26346261,-0.020051046,-0.09923224300000001,0.0081199949,-0.12724081,0.063140716
0.26899571,-0.018746349,-0.10483964,-0.0090121366,-0.078955173,0.061642222999999996
0.27254363,-0.017667592,-0.10569924,-0.02059478,-0.06860849200000001,0.070202848
0.28726469,-0.01571187,-0.11276829,-0.024613872000000002,-0.07671471099999999,0.079943388
0.27112093,-0.019740667,-0.10294991,-0.032928826,-0.044029924000000005,0.088550672
0.27837541,-0.017858358,-0.10627611,-0.028537017,-0.076996779,0.08500787300000001
0.28107137,-0.016575117,-0.10955327,-0.030755092999999997,-0.059831814000000004,0.08864691599999999
0.24593303,-0.021870476,-0.09449397,-0.028575617999999997,-0.074087566,0.086337426
0.29014262,-0.014814768,-0.11572444,-0.025337191000000002,-0.091417611,0.08484137900000001
0.27626076,-0.018928167,-0.10151509,-0.030123944,-0.059534062,0.08931285300000001
0.27150441,-0.01886848,-0.10403715,-0.025145442,-0.087281151,0.082983743
0.30491547,-0.011732548,-0.12431466,-0.025533091,-0.08176238599999999,0.083611267
0.25629876,-0.020837853,-0.098935416,-0.030310992000000002,-0.058475775,0.088892515
0.27364981,-0.018515678,-0.10527586,-0.028246871,-0.076062722,0.08780647300000001
0.278236,-0.01872458,-0.10516755,-0.027439981000000002,-0.07732394599999999,0.085885998
0.26964699,-0.017710928,-0.10586736,-0.026608557999999997,-0.074718249,0.083807073
0.022459037,-0.056728123,0.053845227999999995,-0.2288482,-0.63931629,0.39393911
0.332179,-0.02801798,-0.12961867,-0.10210387,-0.41514427,0.27498831
0.24863349,-0.010619352,-0.10467198,-0.043885352999999995,-0.23996507,0.18080875
0.25932632,-0.024585795,-0.1010151,-0.016743794,-0.12338547,0.11855426
0.26297221,-0.017181648,-0.10498668,-0.010014971,-0.062368430999999995,0.08133155
0.28046439,-0.015669965,-0.10799441,-0.016098395,-0.057928460999999994,0.0740988
0.27915732,-0.017497616,-0.10719673,-0.021801629,-0.059603234000000005,0.07513041200000001
0.27179687,-0.017218055,-0.10705553,-0.025106653,-0.066401841,0.078964135
0.27293446,-0.016882243999999998,-0.10830954,-0.027571472000000003,-0.068384572,0.083517518
0.28926434,-0.018034642,-0.11152437,-0.028357713,-0.075581733,0.08640379599999999
0.27811117,-0.01870255,-0.10539624,-0.028751152999999998,-0.07523552,0.086731566
0.27585216,-0.016050349,-0.10669718,-0.028141562999999998,-0.073053065,0.087301642
0.28990135,-0.014704142,-0.11463359,-0.026182242,-0.08683927599999999,0.086315381
0.27249336,-0.017440848000000002,-0.10717239,-0.029574287999999997,-0.055838063,0.089356738
0.25004102,-0.020015612,-0.099567016,-0.02749253,-0.076100149,0.08609995699999999
0.28883387,-0.016802071000000002,-0.11129067,-0.02787294,-0.077077535,0.085400998
0.28980038,-0.015475039,-0.11122412,-0.027238031,-0.08191427700000001,0.082439729
0.27230982,-0.01684666,-0.10672662,-0.027031886,-0.075806521,0.083941448
0.27265049,-0.018543287,-0.10730106,-0.029013742000000002,-0.057396747000000005,0.090372409
0.25522157,-0.018993775,-0.10243445,-0.026718997,-0.079135767,0.087504234
0.29668595,-0.014362683000000001,-0.1149569,-0.026394445,-0.086270205,0.08554944800000001
0.28368324,-0.017094359,-0.10999071,-0.028695083,-0.064818138,0.088581157
0.27183402,-0.018373102,-0.10629211,-0.027563821000000002,-0.075045948,0.086236829
0.27775886,-0.01675109,-0.10940397,-0.027887669,-0.075521143,0.085162911
0.27697159,-0.017187445,-0.10906774,-0.02769046,-0.06924530200000001,0.08767930300000001
0.29701681,-0.086873361,-0.083972789,-0.09511193800000001,0.040008393999999996,0.16182001
0.27822205,-0.036269581,-0.1002566,0.0022715379,-0.14400403,0.04748310099999999
0.23244693,0.028060197000000002,-0.097169114,0.027734689,-0.21349569,0.0069758613
0.36747999,0.006833299399999999,-0.12135047,0.0024633054,-0.11215147,0.070222794
0.27130194,-0.02255698,-0.09379882699999999,-0.08345775700000001,-0.032124417999999995,0.13590205
0.26335582,-0.04266959,-0.089628897,-0.044578819000000006,-0.034469117,0.14355109
0.26934417,-0.032164264,-0.12030366,0.033116963,-0.14766662,0.033034604
0.2951976,0.013125655,-0.10768042,-0.015734122,-0.14453431,0.030610307000000003
0.29437368,-0.023657563,-0.12116017,-0.041045604,-0.056747187000000004,0.10124355
0.21068861,-0.042465632999999996,-0.097732303,-0.060604093,0.0022213164000000002,0.12666192
0.28351625,-0.027508072999999997,-0.099577786,-0.028365632,0.0047839326000000005,0.097615045
0.26618739,0.00032359424,-0.11659637,0.021236802000000003,-0.13897754,0.052455187
0.2980772,0.022145345,-0.092030655,-0.018137268,-0.16114306,0.065707534
0.34342125,-0.017452795,-0.10820979,-0.029134342999999997,-0.072530368,0.022713679
0.18380282,-0.045790357000000004,-0.073442008,-0.41592798,0.38277997,0.39512625
0.30026293,-0.037449555,-0.08881062099999999,-0.20044161,0.12890325,0.2573267
0.28281222,-0.037517758,-0.14474771,0.010463152,-0.15168061,0.064172785
0.3077003,0.0011906517999999999,-0.12077111,0.018966923,-0.24603678,0.018213335
0.29942652,-0.011364603999999999,-0.10095908,-0.043161835,-0.07827737,0.10643245
0.22834396,-0.012850081999999999,-0.06460247200000001,-0.041498542,-0.028443741,0.10537261
0.28210206,-0.032247891,-0.09932814599999999,-0.0075042967,-0.016739246,0.082196048
0.28368382,-0.022701055,-0.10889074,0.04650795,-0.13445476,0.032059942
0.30421119,0.013697569,-0.1275995,0.00040430732000000004,-0.19380392,0.053151007
0.2562091,-0.020442023,-0.12150776,-0.10583352,-0.035223813,0.15011433
0.24544629,-0.051812182000000005,-0.080695611,-0.06731458900000001,0.0077198763,0.13343801
0.26234225,-0.016215306000000002,-0.11446522,0.02902002,-0.09795775,0.02897086
0.33090986,0.007046000500000001,-0.10722246,0.011166265,-0.12186819,-0.023597811
0.45859965,-0.060194200999999996,-0.050947975,-0.19623678,0.14641319,0.11559242
0.3775262,-0.018590038,-0.12865539,-0.40498411,0.27326489,0.28305633
0.23966121,0.025556626000000002,-0.12246159,-0.28756631,0.10593213,0.26703017
0.17965126,0.064376929,-0.068936817,0.015670801,-0.093648255,0.075019034
0.20198951,-0.004550976500000001,-0.068593054,-0.14675096,-0.0005394077,0.12926445
0.32596584,-0.09482005800000001,-0.12225192,0.067738521,-0.25896735,0.010812404
0.43451878,-0.07917514,-0.13709281,0.39339834,-0.44857673,-0.10228025
0.44307648,-0.0042983406,-0.0080409661,-0.63706492,0.58007532,0.52125978
0.23892357,0.01770581,-0.14138316,-0.54327342,0.50494506,0.55900498
0.22950779,-0.0022425296,-0.11099134,-0.65907812,0.61783951,0.50918176
0.22571228,-0.015722383,-0.10553341,-0.37253921,0.29430484,0.27428775
0.40900157,-0.010253383000000001,-0.11103867,-0.07639707700000001,-0.045647006,0.095737084
0.41667577,-0.059574524000000004,-0.15888918,-0.13239139,0.015961418999999998,0.084409623
0.18402989,-0.044246104,-0.08821138199999999,0.17270614,-0.32667776,-0.036801443999999996
0.15947631,-0.013409862,-0.061203728,0.36818444,-0.51327942,-0.07664681599999999
0.14842824,-0.095395775,-0.16044299,0.34126854,-0.44460365,-0.15723246
0.33407376,-0.018592512,-0.14623289,0.17104497,-0.27186951,-0.056373859000000005
0.31426577,-0.054812106,-0.14308925,0.31999993,-0.43457255,-0.2629677
0.33776691,-0.030406776,-0.13738441,0.22466331,-0.3115437,-0.13376479
0.27782292,-0.0007435549099999999,-0.13275591,-0.054613947999999995,-0.076198271,0.12091827
0.23485805,-0.0087442345,-0.10285958,0.023592082,-0.18697793,-0.014984282
0.29095023,-0.0065050365,-0.10608187,-0.17017004,0.085531574,0.24333823
0.31772201,-0.0054337045999999995,-0.1015359,-0.38227854,0.36030438,0.46701163
0.27550024,-0.017268793,-0.086976367,-0.27072978,0.18120409,0.29883876
0.14103679,-0.032108555,-0.21246097,0.38830309,-0.46307018,-0.30764767
0.18570989,-0.022455654,-0.12830616,0.26723495,-0.32190774,-0.3069002
0.23761671,-0.0007821168899999999,-0.11447594,0.34642492,-0.44162188,-0.33883656
0.36710552,-0.0049324063,-0.10395978,0.19448979,-0.35208197,-0.066945795
0.31598215,0.0042436696000000005,-0.10763036,0.04267074,-0.15158916,0.022010404
0.29193822,-0.008619674,-0.11309009,-0.05850115400000001,-0.051647352,0.13806126
0.38163421,-0.033218282,-0.16409249,-0.3303194,0.20566454,0.45793206
0.28127662,-0.026686732999999997,-0.15970929,-0.35134269,0.33992456,0.48351811
0.59744704,-0.0072118927,-0.060432332000000005,-0.44793651,0.45355242,0.43457226
0.27434218,-0.0090676213,-0.11833591,-0.33719482,0.16099619,0.37113287
0.16862589,-0.011441907,-0.11640253,-0.51869697,0.3643036,0.33609731
0.25796959,-0.017510466000000002,-0.07107216400000001,-0.22255246,0.06402007400000001,0.15243456
0.34456319,-0.004790773,-0.09222518800000001,-0.07410009,-0.059111591,0.13533828
0.22481717,0.005502592099999999,-0.12629873,-0.099348748,0.0007535425,0.13383811
0.21616981,-0.0083411028,-0.13907158,0.33024076,-0.3633715,-0.098595745
0.40343669,-0.043695932,-0.09991156300000001,0.30006084,-0.30935574,-0.034718032
0.10533848,-0.036878617999999995,-0.15996591,-0.54835309,0.43758193,0.47190106
0.26141234,-0.054718174,-0.13362514,-0.25886143,0.16804867,0.19985124
0.33057167,-0.032711201,-0.12031737,0.18286219,-0.25872048,-0.18199499
0.30102972,-0.038042424,-0.11903863,0.23796221,-0.3705144,-0.24959697
0.22110331,-0.06654267700000001,-0.14914132,0.052464856,-0.26737424,-0.089129705
0.18224771,-0.0036415942,-0.11791812,0.078561157,-0.25089185,-0.15919699
0.25833456,0.041019846,-0.10322594,-0.22895179,0.15409796,0.18222764
0.35038213,0.016874996,-0.10848533,-0.37554246,0.26419235,0.45440984
0.11123126,-0.1160069,0.013915393,0.31609125,-0.05545845,0.18945759
0.23826529,-0.050625551,-0.21602065,0.14075482,-0.08967742199999999,0.15373313
0.29872992,0.0060582569,-0.14138971,-0.0082477336,-0.076055548,0.10505681
0.2906314,0.0010814775,-0.12151812,-0.062137689,-0.051705437,0.084952155
0.28227871,-0.0099141835,-0.10745667,-0.017321245,-0.067702547,0.077843904
0.27011712,-0.02231982,-0.09174035900000001,-0.029855952,-0.12472691,0.089185949
0.26113244,-0.021972163,-0.14610289,-0.030618267,-0.10304074,0.088328352
0.27640844,-0.014927391000000002,-0.11322396,-0.018180436,-0.05583177,0.075949648
0.29607793,-0.0080969086,-0.07124878,-0.018465216,-0.062274805,0.075017905
0.28058874,-0.017324951,-0.10664966,-0.021512819,-0.0905628,0.088359022
0.2698107,-0.020516751,-0.12572371,-0.023973062000000003,-0.08601025300000001,0.083449088
0.28223314,-0.011976,-0.11080531,-0.029333678999999998,-0.076158031,0.082386549
0.27602136,-0.016857152,-0.11305531,-0.036668778,-0.07420226,0.094581018
0.2753687,-0.016494987,-0.11928775,-0.028031694,-0.059698439000000006,0.08428316699999999
0.29332251,-0.0083139107,-0.08658841199999999,-0.02231512,-0.038241101,0.06786286799999999
0.28672252,-0.014040086,-0.087750022,-0.033379731,-0.074745995,0.09444470699999999
0.26520945,-0.022585601,-0.13372623,-0.039536471000000004,-0.09986655,0.11349024
0.2685778,-0.021115638,-0.12457216,-0.025350902999999998,-0.08779902699999999,0.09014404
0.28125198,-0.014208771,-0.097050514,-0.017940377,-0.07290833099999999,0.074074511
0.28311761,-0.013771581000000001,-0.096020975,-0.02061788,-0.068051245,0.07819538
0.27879028,-0.018584762,-0.10690773,-0.028090253,-0.08445028800000001,0.09098759699999999
0.27421274,-0.016201871,-0.11982521,-0.033560797999999996,-0.08446433,0.086351046
0.27141693,-0.016847912,-0.12365542,-0.025073146,-0.078864264,0.08475553
0.39416012,0.055307559000000006,-0.040933778,0.03679379,0.10084604,-0.19899825
0.2982615,-0.020725566,-0.045001587,-0.015177245,0.00026255187,-0.020105744
0.29495385,-0.0079178123,-0.083112196,-0.057777565999999995,-0.08609765800000001,0.11010619
0.26006667,-0.019152327,-0.14898736,-0.055282195,-0.11109558,0.13797589
0.2534734,-0.030250231000000002,-0.14790204,-0.039118595,-0.082757286,0.11059701
0.29142629,-0.011586673,-0.08904135,-0.026735181,-0.054746535,0.081577097
0.29682424,-0.0036688376,-0.078879726,-0.026632451,-0.077035348,0.09975725699999999
0.26104953,-0.029299325,-0.12922616,-0.022598534,-0.085476804,0.092521319
0.27026222,-0.0222984,-0.12183439,-0.02181447,-0.081806032,0.07359929
0.28760577,-0.0044451142,-0.10288863,-0.026795522999999998,-0.080753933,0.081149413
0.27727834,-0.015176874,-0.11830123,-0.028340532999999998,-0.07474338900000001,0.093536502
0.27547412,-0.018872029,-0.10891511,-0.025429326000000002,-0.067619982,0.082216362
0.28923586,-0.0071437971999999995,-0.09134174099999999,-0.024424662000000003,-0.067007418,0.074617327
0.28850798,-0.0091961374,-0.10336219,-0.030119855,-0.079084198,0.095669626
0.26706352,-0.02421265,-0.12388188,-0.027912153999999998,-0.08640135,0.10117077
0.26597905,-0.023510237000000003,-0.11903619,-0.024906985,-0.079936881,0.08926816
0.27252046,-0.019265392,-0.11313639,-0.0284771,-0.073914176,0.085016715
0.27160905,-0.01966079,-0.11895978,-0.027886607,-0.076273853,0.08528617699999999
0.27207534,-0.020399616000000002,-0.12296128,-0.026735651000000003,-0.072067352,0.081271991
0.27912679,-0.014892873000000001,-0.10590287,-0.023558107999999998,-0.067539614,0.079806196
0.28276638,-0.012537018999999998,-0.09920691400000001,-0.025462664,-0.068998742,0.084343987
0.22933625,-0.022803192000000003,-0.17603226,-0.055727729000000004,-0.46024306,0.40937168
0.3040414,-0.030407922999999996,-0.14379256,-0.05129932,-0.28480603,0.29705487
0.27611576,-0.010909002,-0.10288577,-0.041064665,-0.16420387,0.17389887
0.27768369,-0.01410612,-0.11937032,-0.031400587,-0.0993719,0.10691926
0.28624386,-0.017335281,-0.12311175,-0.028343822,-0.060053299000000004,0.0779837
0.274961,-0.015047428,-0.11185194,-0.02869625,-0.048858735,0.068320003
0.27346438,-0.015221094,-0.10736594,-0.026989067999999998,-0.060024746,0.077462297
0.2793801,-0.017367233,-0.11290965,-0.027232052000000003,-0.066339352,0.082289107
0.27974811,-0.016854584,-0.11479357,-0.026679297999999997,-0.07375806900000001,0.085181376
0.28014956,-0.017417048,-0.11092094,-0.027070076000000002,-0.072032398,0.08402878400000001
0.27584111,-0.016147958,-0.10247039,-0.027708712000000003,-0.07279385599999999,0.086363245
0.27651176,-0.016518869,-0.10875861,-0.028552698999999997,-0.07570136,0.088130309
0.27513751,-0.016854268999999998,-0.10920363,-0.026468236000000003,-0.063238949,0.086825405
0.27046165,-0.013624353,-0.098078248,-0.025456378999999998,-0.069500968,0.08454519
0.27050008,-0.012731065,-0.10308589,-0.028287034,-0.080798508,0.081750894
0.27599145,-0.014416623,-0.10928275,-0.027671704,-0.075748583,0.08688362699999999
0.27525023,-0.016268583,-0.10094776,-0.029598523999999998,-0.07458207,0.087847806
0.27438717,-0.01772524,-0.10455493,-0.030242035,-0.079257921,0.088988711
0.28074576,-0.035205463,-0.35772051,0.15612079,0.42761756,-0.20587492
0.29668265,0.008088700899999999,-0.053059176,0.08577952800000001,0.19700935,-0.091129242
0.28038503,-0.010652013,-0.082625963,0.017936556,0.0069062258,0.015071938
0.27732972,-0.010057166,-0.11743031,-0.020098386,-0.074152884,0.072686397
0.276592,-0.01156063,-0.1001216,-0.037964217,-0.12318409,0.10968673
0.2753084,-0.018285777,-0.10813114,-0.036992196,-0.087349749,0.097310198
0.28093314,-0.010101681,-0.10220755,-0.033286065,-0.077277093,0.087934604
0.28340203,-0.012400867,-0.08305184,-0.033402725,-0.081250331,0.10173275
0.27898715,-0.018720877,-0.088583384,-0.029899786,-0.082454779,0.08744756
0.2754119,-0.0043218313000000005,-0.12900007,-0.029439247,-0.1064604,0.07335831799999999
0.27719385,-0.012388945,-0.1319739,-0.024789752,-0.070527208,0.093279805
0.27945901,-0.024453777000000003,-0.093589115,-0.025000919,-0.058018903,0.096857137
0.27591362,-0.013321071,-0.10806714,-0.030125016,-0.077145598,0.081840934
0.27657883,-0.010919719,-0.11594723,-0.028157882999999998,-0.07271918200000001,0.079707334
0.27683676,-0.016584111000000002,-0.098681436,-0.025988242999999998,-0.061242874,0.089966006
0.27707425,-0.0239202,-0.094028721,-0.026717962999999997,-0.066345557,0.10005913
0.27972586,-0.023457341,-0.10251527,-0.029918986,-0.08296170900000001,0.088907635
0.28078323,-0.010932428999999999,-0.10987027,-0.027374895,-0.08886593,0.0633352
0.27508992,-0.0051636501,-0.11580563,-0.025544168,-0.072456252,0.0814768
0.27711033,-0.010032805,-0.10007403,-0.027381988,-0.049015197,0.088902618
0.46750005,-0.010156196999999999,-0.13069643,-0.08354331,-0.55540629,0.38504333
0.33813414,-0.028118122000000002,-0.12633575,0.014668895,-0.3321033,0.12442281
0.20916383,-0.020973587999999998,-0.077782824,0.044634819000000006,-0.2075586,0.039250086000000003
0.30311596,-0.0075072322,-0.12267734,0.014145561999999999,-0.14648611,0.02150305
0.28339479,-0.01814059,-0.10908228,-0.016390985,-0.044274543,0.048872158
0.23925056,-0.024261057000000003,-0.09590149199999999,-0.026522312000000003,-0.038407201,0.069680482
0.27304996,-0.017980303,-0.10806421,-0.0253319,-0.08386460400000001,0.077170654
0.30732703,-0.012283694,-0.1193002,-0.028084007,-0.082077227,0.084427476
0.29670744,-0.015575571000000002,-0.1119008,-0.0300367,-0.056753755,0.09015498699999999
0.26228477,-0.01953262,-0.10043001,-0.029877057999999998,-0.061105723,0.088883301
0.25426881,-0.020271042,-0.09877223,-0.031073167000000002,-0.06338640400000001,0.08799789699999999
0.26711911,-0.018893165,-0.10234882,-0.026624035,-0.078474734,0.08823817099999999
0.28208207,-0.01527584,-0.11042495,-0.025954704,-0.085917146,0.08914166400000001
0.29768184,-0.014553544,-0.11764634,-0.024774835,-0.09957870699999999,0.085361878
0.29470591,-0.01652222,-0.11488188,-0.029223652000000003,-0.06499224099999999,0.08434525400000001
0.26018564,-0.020040608,-0.1005434,-0.029238465,-0.066761044,0.08548772800000001
0.28613834,-0.015190347,-0.11248075,-0.028513336,-0.069006287,0.085086786
0.25897846,-0.019969073,-0.10316461,-0.028083516,-0.066565971,0.085337966
0.26372306,-0.018749377,-0.1049207,-0.027903492999999998,-0.071783477,0.086712336
0.30261025,-0.014435469,-0.11779752,-0.026211239,-0.08543508400000001,0.08727268099999999
0.26923511,-0.019854392,-0.10208057,-0.027335651000000002,-0.071026278,0.08712044699999999
0.28261175,-0.016025209,-0.10780481,-0.02777815,-0.07778420400000001,0.08603079300000001
0.29038409,-0.015614069,-0.11460594,-0.026269836,-0.08556332,0.085865925
0.25460275,0.00016817786,-0.12565654,-0.005593050699999999,-0.10760916,-0.018426892
0.1702975,-0.052490449,-0.01317806,-0.18662412,-0.49140262,0.15308134
0.24969102,-0.0095544974,-0.1072493,-0.11727165,-0.26464247,0.12720988
0.24679222,-0.015298001,-0.10765401,-0.04962972400000001,-0.16563198,0.11125282
0.29907997,-0.016055333,-0.11504956,-0.020458248999999998,-0.098621776,0.10058064
0.24732403,-0.020290538,-0.097709771,-0.018407586,-0.041279492,0.090196468
0.26202399,-0.018711349,-0.10024901,-0.014016434,-0.089548899,0.083220792
0.32308388,-0.013738278,-0.12352235,-0.019175711,-0.085286145,0.08381690900000001
0.2649466,-0.018816483999999998,-0.10768862,-0.031826592,-0.01935425,0.085949272
0.2510177,-0.019942697,-0.098148956,-0.02322255,-0.09879589300000001,0.08467611
0.32634097,-0.012418004,-0.12238167,-0.026632456000000002,-0.08383228,0.086046796
0.25000581,-0.019057057,-0.10008427,-0.03377413,-0.03707031,0.086955393
0.26761329,-0.017933932,-0.10189772,-0.02603445,-0.088821366,0.08638146599999999
0.28412627,-0.016948948000000002,-0.11037545,-0.027910439,-0.07047455400000001,0.08693959
0.2683208,-0.017905183,-0.10739136,-0.02623324,-0.085732164,0.086105818
0.2914782,-0.015438161,-0.11259185,-0.028375095,-0.071194998,0.08678772
0.25985111,-0.020304995,-0.10195363,-0.028722449,-0.06738888400000001,0.087437032
0.27168265,-0.017868136,-0.10643717,-0.026905143,-0.07683025,0.086550715
0.28479443,-0.015130005,-0.11252499,-0.026282012999999996,-0.083610082,0.08598762199999999
0.29251417,-0.015388278,-0.11256084,-0.027132656,-0.077084513,0.08682234900000001
0.24414894,-0.021648353,-0.095978478,-0.031048682999999997,-0.049952286,0.08701631300000001
0.28793466,-0.017719347,-0.11149852,-0.02470672,-0.098174182,0.084678434
0.30081779,-0.014482421,-0.11490863,-0.028348876000000002,-0.064395281,0.086180139
0.24921905,-0.0020397741,-0.08688250800000001,-0.24483173,0.15840651,0.21582105
0.26409218,-0.023504491000000002,-0.10767642,-0.075391993,-0.13421974,0.010899863000000001
0.3366482,0.025299303999999998,-0.084167966,-0.052216117,-0.055731367000000004,0.09281180900000001
0.27447484,-0.02325085,-0.09745337800000001,-0.028385472000000002,0.044212663,0.21639756
0.2431914,-0.03922183,-0.100482,0.048094181,-0.15944576,0.068938896
0.31956618,-0.013501061000000002,-0.12097741,0.020517876,-0.27540049,-0.021303452
0.30383351,-0.00092599507,-0.10363586,-0.070764518,-0.039034993999999996,0.11190706
0.26209414,-0.027932071,-0.08688888,-0.070873596,0.045456955,0.17871291
0.27535887,-0.034416257,-0.10904315,0.039453031,-0.1458702,0.047755168
0.30555502,-0.0085605967,-0.14240514,0.027662193999999998,-0.14637914,-0.0073392051
0.28525257,-0.002841665,-0.10718716,-0.11798485,0.023255931,0.12478589
0.24243933,-0.024561779,-0.077804215,-0.058345472,0.039498566,0.17539803
0.43325583,-0.012126801000000001,-0.10258766,-0.31475563,0.33273234,0.29427939
0.29083091,-0.027197265,-0.093127918,-0.2326418,0.09101628199999999,0.24477548
0.16257425,-0.036859922999999996,-0.093058924,-0.06383575400000001,-0.045571962,0.17236684
0.2604649,-0.01742974,-0.12187453,0.017793353,-0.13138204,0.065431099
0.28467168,-0.0048804083,-0.13747064,0.0058281283,-0.15490278,0.033815856
0.27178238,-0.013604668,-0.094927166,-0.026296995,-0.082074053,0.08012693
0.24912313,-0.0217571,-0.071801216,-0.0079687102,-0.061782917,0.08478345300000001
