id,movie_id,imdb_id,actor_id,name,character_name
345987,23466,tt3253650 ,90747,Andreas Konstantinou,
345988,23466,tt3253650 ,33419,Vasilis Vasilakis,
345989,23466,tt3253650 ,35698,Nikos Pantzopoulos,
346020,18380,tt0195039 ,50536,Willard W. Willingham,
346023,18380,tt0195039 ,63532,Dianne Johnson,
346024,18380,tt0195039 ,37286,Blanche Mickelson,
346029,28618,tt3645074 ,11167,Luciana Acuña,
346032,28618,tt3645074 ,85213,Georg Tielmann,
346042,18566,tt1248290 ,95146,Sergio Pángaro,
346052,18418,tt1926992 ,74901,Hassan Pourshirazi,
346053,18418,tt1926992 ,110532,Behname Tashakor,
346054,18418,tt1926992 ,34774,Sima Tirandaz,
346055,18418,tt1926992 ,36700,Roya Teymorian,
346158,28357,tt3467440 ,47496,Jing Boran,
346159,28357,tt3467440 ,27637,Xin Liu,
346160,28357,tt3467440 ,89938,Zhang Zixuan,
346208,22359,tt3194532 ,48581,Egor Koreshkov,
346210,22359,tt3194532 ,18767,Elena Valyushkina,
346211,22359,tt3194532 ,32132,Anastasiya Dobakhova,
346212,22359,tt3194532 ,102269,Yevgeniy Kushpel,
346213,22359,tt3194532 ,48219,Aleksandr Verkholyak,
346221,45128,tt6070530 ,3025,Philippe Reinhardt,
346223,45128,tt6070530 ,79321,Svetlana Smirnova-Martsinkevich,
346226,44094,tt2593290 ,32377,Lyudmila Artemeva,
346227,44094,tt2593290 ,37393,Dmitriy Khrustalev,
346235,43819,tt4464702 ,36468,Aleksandr Golovin,
346237,43819,tt4464702 ,113764,Oleg Vereshchagin,
346240,43819,tt4464702 ,92128,Tair Mamedov,
346293,41878,tt0204902 ,42971,Charles Lee,
346294,41878,tt0204902 ,54212,Benjamin F. Hardesty,
346300,40270,tt2292196 ,31564,Chris Kies,
346301,40270,tt2292196 ,73589,Carter Roy,
346304,18582,tt1758576 ,74947,Benny Parrish,
346329,42601,tt5900208 ,46505,Aura Garrido,
346331,42601,tt5900208 ,46356,Itsaso Arana,
346333,42601,tt5900208 ,64971,Candela Recio,
346365,18613,tt0071497 ,106001,James Barth,
346366,18613,tt0071497 ,37708,Epp Kotkas,
346369,18613,tt0071497 ,10449,Tannis Hugill,
346370,18613,tt0071497 ,103325,Valda Setterfield,
346373,18614,tt1698499 ,117449,Marina Kalogirou,
346422,36519,tt1525344 ,26662,Toma Vaškevičiūtė,
346423,36519,tt1525344 ,30156,Darius Meškauskas,
346427,36519,tt1525344 ,79246,Jūratė Onaitytė,
346430,36519,tt1525344 ,5311,Diana Valiušaitienė,
346637,18750,tt0088992 ,78192,Musa Torkizadeh,
346639,18750,tt0088992 ,100847,Alireza Gholmzade,
346640,18750,tt0088992 ,19256,Ali Pasdarzade,
346642,45118,tt0096747 ,49419,Majid Niroumand,
346661,18755,tt0097951 ,62345,Orlando Huanca,
346663,18755,tt0097951 ,78567,Roque Salgado,
346683,33231,tt2611652 ,68027,Sigurður Karlsson,
346702,42078,tt5105666 ,30745,Anna Hutchison,
346718,18811,tt0949861 ,61312,C.D. Abdullah,
346719,18811,tt0949861 ,14312,Suriani Abdullah,
346767,18847,tt1869309 ,53821,Amanda Hadingue,
346768,18847,tt1869309 ,23020,Colin Hurley,
346769,18847,tt1869309 ,15287,Anna O'Grady,
346770,18847,tt1869309 ,80374,Helen Cripps,
346773,18847,tt1869309 ,24791,Arnab Chanda,
346819,39503,tt0061057 ,24458,Hannjo Hasse,
346933,34380,tt1424746 ,49130,Marcelo Adnet,
346935,34380,tt1424746 ,49194,Nathalia Dill,
346937,34380,tt1424746 ,25334,Ana Sophia Folch,
347024,18971,tt0157154 ,33070,John Fredy Ríos,
347025,18971,tt0157154 ,66429,Robinson García,
347157,29681,tt2396690 ,89270,Ellie King,
347160,34003,tt5042426 ,121596,Kazumi Evans,
347161,34003,tt5042426 ,114538,Claire Maggie Corlett,
347162,34003,tt5042426 ,7116,Alyssya Swales,
347164,34003,tt5042426 ,66722,Taylor Dianne Robinson,
347166,34003,tt5042426 ,16831,Amelia Shoichet-Stoll,
347200,35146,tt0241524 ,79418,William K.L. Dickson ,
347224,19032,tt0014872 ,111011,Darius Milhaud,
347228,19036,tt0058277 ,86537,Rade Marković,
347229,19036,tt0058277 ,43247,Mikhail Mikhajlov,
347240,44859,tt2290966 ,77272,Viktor Tsoy,
347301,19139,tt0000005 ,39194,John Ott,
347325,19150,tt1732676 ,78681,Alexis Zúñiga,
347326,19150,tt1732676 ,28580,Abelardo Jaimes,
347327,19150,tt1732676 ,89628,Gala Bernal,
347328,19150,tt1732676 ,104154,Romelia Cajiao,
347337,41550,tt2069715 ,109055,Engin Altan Düzyatan,
347358,32736,tt0307956 ,68179,Oh Ji-myung,
347395,19231,tt0248194 ,83496,Rusty Miller,
347396,19231,tt0248194 ,50250,Nat Young,
347397,19231,tt0248194 ,5315,Stephen Cooney,
347398,19231,tt0248194 ,27863,Michael Peterson,
347409,36739,tt0329232 ,56817,Camie Boel,
347410,36739,tt0329232 ,72728,Agathe Cornez,
347499,19311,tt0256106 ,22906,Mario Montenegro,
347501,19311,tt0256106 ,116741,Susan Valdez-LeGoff,
347502,19311,tt0256106 ,20171,Moody Diaz,
347529,19316,tt1542928 ,26704,Leonardo Castillo,
347530,19316,tt1542928 ,116824,Yamil Chapa,
347533,19316,tt1542928 ,98903,Fernando Richart,
347534,19316,tt1542928 ,102906,Marita Rosada,
347535,19316,tt1542928 ,58681,Omar Valdez,
347557,42246,tt0068822 ,118986,Erkki Pajala,
347558,42246,tt0068822 ,111729,Heikki Hämäläinen,
347559,42246,tt0068822 ,101290,Eeva-Maija Haukinen,
347560,42246,tt0068822 ,87082,Matti Kassila,
347643,19393,tt0770802 ,78221,Marcos Luna,
347800,22273,tt1422651 ,110243,Takaya Kamikawa,
347807,19484,tt0412608 ,26131,Giovanna Claudia Mongino,
347808,19484,tt0412608 ,118225,Luciano Piergiovanni,
347840,39382,tt0463935 ,80230,Brian Lloyd,
347842,39382,tt0463935 ,13536,Deanna Brooks,
347843,39382,tt0463935 ,76935,Brianna Berman,
347844,39382,tt0463935 ,3413,Sarah McGuire,
347885,43677,tt0094371 ,119312,Nikolai Stotsky,
347886,43677,tt0094371 ,50315,Sergei Parshin,
347899,33325,tt4074502 ,54942,Mia Bonzanigo,
347900,33325,tt4074502 ,77305,Tom Gabriel Fischer,
347901,33325,tt4074502 ,25244,Stanislav Grof,
347914,36493,tt0265825 ,94513,Alonso Arias,
347918,36493,tt0265825 ,119546,María Isabel Gaviria,
347920,36493,tt0265825 ,21014,José Rincón,
347973,25081,tt2062580 ,120981,AngelaBaby,
347974,25081,tt2062580 ,103105,Eddie Peng,
347991,42675,tt0467694 ,50776,Yûji Tajiri,
348142,19832,tt0395514 ,39400,Ken Bolton,
348153,35853,tt4439120 ,17722,Chihiro Shibata,
348279,20001,tt0869155 ,25001,Pedro Costa,
348325,36988,tt5305262 ,77467,Ernesto Meléndez,
348328,36988,tt5305262 ,11415,Marcela de la Carrera,
348376,45326,tt0298120 ,31599,Johnny Pacar,
348378,45326,tt0298120 ,68319,Devin Witt,
348431,20122,tt2343713 ,101761,Jennifer Bonjean,
348438,20123,tt1719634 ,119184,Brandon Snow,
348440,20123,tt1719634 ,53010,D'Angelo Snow,
348507,41496,tt5106400 ,44708,Ryan Weldon,
348511,41496,tt5106400 ,4014,Daniel Lipshutz,
348512,41496,tt5106400 ,35976,David Vaughn,
348590,20220,tt1567736 ,123017,Kenneth Good,
348591,20220,tt1567736 ,36603,Paul R. Gross,
348592,20220,tt1567736 ,45715,Raymond Hames,
348593,20220,tt1567736 ,101882,William Irons,
348736,20350,tt1223379 ,6240,Takatsugu Iwama,
348742,24345,tt1863192 ,28157,Tamer Levent,
348744,24345,tt1863192 ,83825,Mariam Buturishvili,
348745,24345,tt1863192 ,2048,Irakli Samushia,
348890,38265,tt2065924 ,7788,Vatsan,
348891,38265,tt2065924 ,47003,Deepthi Nambiar,
348921,20445,tt1808197 ,104031,Sezai Paracıkoğlu,
348963,20477,tt1787828 ,32643,Chelsea Logan,
348997,35976,tt4669210 ,21515,Maria Kallimani,
349002,35976,tt4669210 ,14310,Zozo Sapountzaki,
349003,35976,tt4669210 ,71383,Chara Mata Giannatou,
349020,32030,tt1808659 ,28880,Syllas Tzoumerkas,
349021,32030,tt1808659 ,82646,Haris Markou,
349023,32030,tt1808659 ,99189,Arthouros Kiviliov,
349024,32030,tt1808659 ,79844,Jason Wastor,
349173,35910,tt1305803 ,76673,Srinivasa Reddy,
349177,35910,tt1305803 ,59697,Venu Madhav,
349216,44092,tt2034756 ,97402,James Logan,
349218,44092,tt2034756 ,20603,Alex Albrecht,
349219,44092,tt2034756 ,102367,Brad Arnold,
349238,44890,tt6194530 ,1516,Ismaël Capelot,
349337,20913,tt0104467 ,118650,Djibril Diop Mambéty,
349360,20916,tt0095483 ,6019,H.I.M. Damsyik,
349362,20916,tt0095483 ,83964,Eddy Gunawan,
349391,20945,tt0073394 ,37983,Gebru Kasa,
349657,21045,tt1426360 ,69683,Gentiano Hazizi,
349659,21045,tt1426360 ,62875,Lulzim Zeqja,
349660,21045,tt1426360 ,41017,Petrit Malaj,
349684,32635,tt3104102 ,5341,Gregory Brossard,
349737,21132,tt2532528 ,72969,Nasser Al Aulaqi,
349738,21132,tt2532528 ,106336,Saleha Al Aulaqi,
349739,21132,tt2532528 ,36621,Muqbal Al Kazemi,
349740,21132,tt2532528 ,67502,Abdul Rahman Barman,
349741,21132,tt2532528 ,26408,Saleh Bin Fareed,
349764,33839,tt3582088 ,26818,Matt Wu Zhong-Tian,
349771,30693,tt2073679 ,8250,Andrius Mamontovas,
349772,30693,tt2073679 ,82091,Darius Udrys,
349788,40526,tt5882398 ,116449,Agus Kuncoro,
349792,40526,tt5882398 ,99066,Ence Bagus,
349793,40526,tt5882398 ,65525,Nur Fazura,
349795,40526,tt5882398 ,56628,Arie Kriting,
349796,40526,tt5882398 ,41350,Yudha Keling,
349848,21252,tt2395129 ,113935,Laima Žurgina,
349849,21252,tt2395129 ,21939,Boris Arakelov,
349871,37513,tt3329246 ,90701,Ramdoss,
349887,21272,tt1613763 ,82553,Rob Gould,
349888,21272,tt1613763 ,11361,Helena Kirkorian,
349890,21272,tt1613763 ,57873,Peter Engberg,
349891,21272,tt1613763 ,14177,Lakha Lama,
349908,21286,tt0096894 ,81091,Akbar Doodkar,
349910,21288,tt2934036 ,82826,Marilyn Bartoli,
349914,21288,tt2934036 ,106968,Bob Farr,
349919,21288,tt2934036 ,85476,Alicia Hayes,
349976,21322,tt0929806 ,28569,Romualdas Ramanauskas,
350051,21390,tt2276000 ,73871,Abbey Curran,
350118,37065,tt0145033 ,102501,Zoya Vasilkova,
350148,30521,tt3973410 ,97425,Yogi Babu,
350149,30521,tt3973410 ,117436,Krishnamoorthy,
350160,21463,tt2245223 ,2294,Ahom Aquarian,
350284,21641,tt1754367 ,21426,Willebaldo Torres,
350285,21641,tt1754367 ,114523,Rut Reygadas,
350347,34281,tt2022444 ,35274,Sonalee Kulkarni,
350348,34281,tt2022444 ,34429,Bharat Jadhav,
350371,21684,tt3178822 ,25065,Ourania Georgiou,
350373,21684,tt3178822 ,16829,Chrysa Botsi,
350375,21684,tt3178822 ,76420,Anna Kavouri,
350390,36117,tt2436672 ,77814,Ryan Eggold,
350392,36117,tt2436672 ,33179,Mercy Malick,
350393,36117,tt2436672 ,60147,Felix Avitia,
350394,36117,tt2436672 ,96762,Anisha Adusumilli,
350407,21727,tt0078381 ,68030,V. K. Sreeraman,
350440,40354,tt5578722 ,110975,Akshara Kishor,
350447,32120,tt0069334 ,72982,B K  Nair,
350455,25071,tt2827320 ,4731,Kishore Kadam,
350466,29105,tt3400688 ,91923,Florencia Decall,
350467,21752,tt2512204 ,59417,Victoria Carreras,
350469,21752,tt2512204 ,44926,Javier Lombardo,
350471,21752,tt2512204 ,53769,Iván Steinhardt,
350502,21771,tt0193493 ,17079,İhsan Gedik,
350503,21771,tt0193493 ,92393,Necla Aksoy,
350506,21771,tt0193493 ,67874,Selahattin Geçgel,
350509,21772,tt0093720 ,59701,Xhevdet Ferri,
350511,21772,tt0093720 ,54287,Mimika Luca,
350513,21772,tt0093720 ,47895,Zef Mosi,
350521,31535,tt0415006 ,102115,Antonio Obino,
350526,33182,tt3182596 ,49076,Maha Abdallah,
350540,35828,tt1918984 ,110530,عبير صبري,
350541,35828,tt1918984 ,112212,سعيد عبدالغني,
350544,29952,tt3121096 ,41572,Atef Yousef,
350545,29952,tt3121096 ,18288,Amr Abed,
350547,29952,tt3121096 ,121133,Mohamed Mamdouh,
350548,29952,tt3121096 ,117241,Asser Yasine,
350604,21818,tt0138680 ,111729,Heikki Hämäläinen,
350657,21883,tt2544182 ,5224,Manolis Mavromatakis,
350658,21883,tt2544182 ,17628,Maria Zorba,
350659,21883,tt2544182 ,71037,Yorgos Gallos,
350660,21883,tt2544182 ,123218,Antonis Karistinos,
350739,21989,tt2093944 ,100969,Jasen Wade,
350740,21989,tt2093944 ,62621,Summer Bellessa,
350744,43955,tt3338310 ,83504,Anna Khilkevich,
350748,43955,tt3338310 ,73435,Darya Astafeva,
350749,43955,tt3338310 ,67983,Ivan Tokarev,
350812,22048,tt1250757 ,46490,Nurnaningsih,
350813,22048,tt1250757 ,47571,Titi Savitri,
350814,22048,tt1250757 ,82967,Raden Ismail,
350816,22048,tt1250757 ,97276,Wahid Chan,
350820,22049,tt0278067 ,11165,Salleh Kamil,
350821,22049,tt0278067 ,7394,Malek Sutan Muda,
350823,22049,tt0278067 ,15620,Shariff Dol,
350825,22049,tt0278067 ,81528,M. Rafee,
350829,34654,tt0100563 ,110712,Надежда Роднова,
350831,34654,tt0100563 ,71795,Александр Быстряков,
350849,22082,tt0229367 ,111185,Emi Tabata,
350850,22082,tt0229367 ,111024,Chigumi Ôbayashi,
350880,43040,tt1890472 ,70600,Reiko Fujiwara,
350881,43040,tt1890472 ,85091,Ena Koshino,
350882,43040,tt1890472 ,68782,Ai Ikeda,
350948,41813,tt0058924 ,24065,Gustáv Valach,
350949,41813,tt0058924 ,96985,Iva Janžurová,
350950,41813,tt0058924 ,73105,Vlado Müller,
350951,41813,tt0058924 ,14070,Zdeněk Lstibůrek,
350952,41813,tt0058924 ,34460,Naděžda Gajerová,
350977,31796,tt2152896 ,111143,Supergood Subramani,
351014,22205,tt1331115 ,64967,Pierre-Laurent Aimard,
351016,22205,tt1331115 ,68685,Alfred Brendel,
351017,22205,tt1331115 ,19172,Aleksey Igudesman,
351136,39097,tt1252512 ,89815,Pyotr Logachev,
351140,42597,tt4901756 ,93187,Dmitriy Kulichkov,
351147,42848,tt6095090 ,93187,Dmitriy Kulichkov,
351152,42848,tt6095090 ,10730,Olga Grinshpun,
351183,43552,tt5083604 ,51650,Inna Churikova,
351184,43552,tt5083604 ,90818,Dmitriy Nagiev,
351185,43552,tt5083604 ,11279,Sergey Lavygin,
351187,43552,tt5083604 ,46839,Mikhail Boyarskiy,
351192,43551,tt5529120 ,90818,Dmitriy Nagiev,
351198,43551,tt5529120 ,22142,Aleksandr Revva,
351221,22401,tt0982913 ,37301,David Hobson,
351241,32011,tt1157631 ,112192,Blas Jaramillo,
351243,32011,tt1157631 ,103510,Alvaro Rodriguez,
351256,22478,tt0124578 ,62416,Geri Moffatt,
351378,43108,tt3447830 ,116847,Gregório Duvivier,
351465,43530,tt6721848 ,83070,Mahir Ipek,
351468,43530,tt6721848 ,10219,Uğur Bilgin,
351469,43530,tt6721848 ,33332,Ersin Korkut,
351478,22757,tt0015152 ,89377,Walle Saikko,
351479,22757,tt0015152 ,98897,Hemmi Hagert,
351480,22757,tt0015152 ,66307,Manta Nyman,
351508,22844,tt2073520 ,38004,Dexter Jones,
351509,22844,tt2073520 ,3464,Namik Minter,
351511,22844,tt2073520 ,72468,Talibah Newman,
351512,22844,tt2073520 ,93778,Chanelle Pearson,
351513,41338,tt3856504 ,30143,Wang Xue-Bing,
351682,23011,tt3034258 ,29624,Marcelo Valle,
351701,40546,tt4019666 ,53279,Verônica Debom,
351787,23117,tt1236242 ,54820,Mutsuo Yoshioka,
351798,37687,tt1678054 ,113291,Hiroshi Satō,
351837,37969,tt3320232 ,117899,Arifin Putra,
351844,37969,tt3320232 ,111846,Maharasyi,
351857,25750,tt0201450 ,11161,Paulo César Peréio,
351864,25750,tt0201450 ,119520,Antonio Naddeo,
351865,25750,tt0201450 ,11412,José Aurélio Vieira,
351926,41308,tt4660248 ,76500,Kora Karvouni,
351927,41308,tt4660248 ,71583,Yannis Stankoglou,
351928,41308,tt4660248 ,50506,Christos Benetsis,
351929,41308,tt4660248 ,109399,Menelaos Hazarakis,
351946,24431,tt2510434 ,73114,Walter Phelan,
352004,23355,tt0028165 ,40241,Miguel Figueroa,
352009,23372,tt0406280 ,88362,Abderrahman Paco,
352010,23372,tt0406280 ,50665,Allal Yaala,
352122,23543,tt2107850 ,49528,Christopher D. Dusseault,
352123,23543,tt2107850 ,28231,Jeffrey J. Zarrillo,
352124,23543,tt2107850 ,30459,Paul T. Katami,
352174,23583,tt0062026 ,57579,Leonid Kulagin,
352176,23583,tt0062026 ,9039,Nikolai Gubenko,
352177,23583,tt0062026 ,104658,Yevgeni Goryunov,
352225,23667,tt3449040 ,109689,Joshua Zeman,
352291,23733,tt3430702 ,93349,Katharina Boltz,
352292,23733,tt3430702 ,7925,Sarah Hannemann,
352294,23733,tt3430702 ,106202,Timm Bock,
352329,23859,tt3091304 ,34271,Teresa Wojtowicz,
352330,23859,tt3091304 ,118764,Carmen Bifulco,
352377,44505,tt0175875 ,43049,Viktor Shulgin,
352380,44505,tt0175875 ,58251,Vladimir Samoylov,
352440,36630,tt0294266 ,12003,Jackie Raynal,
352441,36630,tt0294266 ,43249,Jacques Baratier,
352442,36630,tt0294266 ,106466,Michael Chapman,
352447,36630,tt0294266 ,44091,Niermans,
352448,36630,tt0294266 ,86229,Eva Ridoux,
352450,36639,tt0294525 ,12003,Jackie Raynal,
352451,36639,tt0294525 ,60139,Francisco Viader,
352452,36639,tt0294525 ,57530,Oscar,
352460,40604,tt2953762 ,25870,Jan Novotný,
352467,42255,tt6304968 ,37171,Makis Papadimitriou,
352469,42255,tt6304968 ,61893,Smaragda Karydi,
352470,42255,tt6304968 ,56789,Alkis Kourkoulos,
352472,42255,tt6304968 ,62334,Giannos Perlegas,
352480,40576,tt1621642 ,99566,Piyakarn Butprasert,
352482,40576,tt1621642 ,110792,Wasita Naree,
352484,40576,tt1621642 ,74423,Kazuki Yano,
352487,33900,tt4660952 ,19793,Gregory Antoine,
352491,37063,tt1122593 ,103303,Jamie Kastner,
352497,37063,tt1122593 ,80221,Leia Rush,
352543,24160,tt2137702 ,88938,Alexandr Kotchekov,
352583,24223,tt0052939 ,78066,Carsten Byhring,
352586,24223,tt0052939 ,62725,Anders Boger,
352588,24223,tt0052939 ,49821,Kristen Dahl,
352611,29947,tt0393684 ,17816,Enzo Marino Bellanich,
352649,24271,tt0147310 ,113925,Vincenzo Amici,
352650,24271,tt0147310 ,26825,Paola Lelio,
352659,24272,tt0074768 ,83955,Matilde Dall'Aglio,
352669,24346,tt1570982 ,49716,Céline Dion,
352670,24346,tt1570982 ,18230,René Angélil,
352676,36940,tt0309012 ,87412,Vera Novikova,
352704,24420,tt2316325 ,48698,Pipilotti Rist,
352727,24449,tt0069535 ,118090,Sirous Hassanpour,
352813,24578,tt2194326 ,29309,Glenn Frey,
352814,24578,tt2194326 ,62504,Timothy B. Schmit,
352816,24578,tt2194326 ,79379,David Geffen,
352859,36690,tt0108338 ,103540,Sergey Barkovskiy,
352860,36690,tt0108338 ,63687,Aleksandr Cherednik,
352862,36690,tt0108338 ,24837,Galina Nikulina,
352867,36690,tt0108338 ,21011,Valery Kozinets,
352921,24729,tt3546114 ,67493,Sharon Hinnendael,
352922,24729,tt3546114 ,122443,Jill Evyn,
352923,24729,tt3546114 ,15742,Constance Brenneman,
352975,24794,tt0002130 ,73314,Attilio Motta,
352976,24794,tt0002130 ,47451,Emilise Beretta,
352979,24806,tt3268030 ,82476,Joyce Carpati,
352981,24806,tt3268030 ,17459,Debra Rapoport,
352982,24806,tt3268030 ,1009,Ari Seth Cohen,
353048,24914,tt0188773 ,19288,Chi Wong,
353127,25024,tt3455224 ,76999,Emmanuel de Merode,
353129,25024,tt3455224 ,11971,Rodrigue Mugaruka Katembo,
353130,25024,tt3455224 ,55739,Vianney Kazarama,
353189,41475,tt1753865 ,15751,Fiorella Campanella,
353192,41475,tt1753865 ,30660,Marco D'Orazi,
353219,25166,tt0317522 ,86786,Michael Roy,
353237,25178,tt2358592 ,76637,Poornachandra Mysore,
353238,25178,tt2358592 ,40170,Lalipalya Mahadev,
353240,25178,tt2358592 ,98733,Narayan Bhat,
353253,25191,tt0175001 ,104802,Iwona Sloczynska,
353263,29211,tt0110289 ,51650,Inna Churikova,
353264,29211,tt0110289 ,107240,Aleksandr Surin,
353265,29211,tt0110289 ,67644,Gennadi Nazarov,
353282,38421,tt0461539 ,66711,Narenqimuge,
353304,31087,tt0064334 ,33991,Michael Woods,
353305,31087,tt0064334 ,42580,Wilfried Klaus,
353330,41684,tt5097070 ,79968,Galina Ivanovna,
353332,41684,tt5097070 ,93047,Valia Polunina,
353372,25435,tt0285595 ,67576,Mai Hayami,
353374,25435,tt0285595 ,85714,Takeo Shinkai,
353376,25435,tt0285595 ,87562,Shihori Nagasaka,
353377,25435,tt0285595 ,123797,Jun Nakahara,
353378,25435,tt0285595 ,25849,Kenji Kodama,
353394,34191,tt0261985 ,107710,Esther Moser,
353395,34191,tt0261985 ,21313,Crista Free,
353454,44487,tt0069600 ,42140,Zoya Fyodorova,
353466,25996,tt0359144 ,112648,Paula Ituriza,
353472,25634,tt1852040 ,20447,Asylkhan Tolepov,
353494,25681,tt0327733 ,49155,Donald Hodson,
353496,34268,tt4219894 ,101630,Priya Bapat,
353544,25757,tt0313422 ,48423,Fransisco Arruda,
353546,25757,tt0313422 ,39639,Sergio Frederico,
353620,43662,tt5165936 ,57455,Dany Casco,
353621,43662,tt5165936 ,99822,Rocío Rodríguez,
353655,26066,tt1733689 ,95060,John Conor Brooke,
353656,26066,tt1733689 ,91895,Emilea Wilson,
353705,26199,tt1721685 ,83103,Renu Devi,
353706,26199,tt1721685 ,25717,Sampat Pal Devi,
353707,26199,tt1721685 ,68541,Niranjan Pal,
353740,37476,tt0104014 ,744,Jean René Lemoine,
353785,36406,tt2501366 ,115123,Ellie Selwood,
353853,35200,tt1706433 ,110515,Sergey Sosnovsky,
353963,27173,tt0243218 ,92950,Hadi Alipour,
353964,27173,tt0243218 ,46021,Amir Janfada,
353985,34696,tt0151987 ,80261,Georgi Martirosyan,
354024,27541,tt1806827 ,85467,Fito Delgado,
354025,27541,tt1806827 ,65577,Juanlu Roig,
354027,27541,tt1806827 ,30417,Veronica C. Planells,
354028,27541,tt1806827 ,9215,Daniel Airabella,
354029,27541,tt1806827 ,80679,Victoria Ventura,
354033,27423,tt0495225 ,21190,Walt Dongo,
354034,27423,tt0495225 ,69342,Bill Nowlin,
354035,27423,tt0495225 ,110723,Vietnam Ron,
354059,27509,tt0242849 ,111835,Dorothy Smith,
354135,27732,tt0260948 ,27877,Caelum Vatnsdal,
354136,27732,tt0260948 ,97609,Shaun Balbar,
354153,27744,tt3263520 ,100557,Elizabeth Armstrong,
354203,33859,tt1766044 ,18842,Mitya Borisov,
354204,33859,tt1766044 ,41463,Lev Danilkin,
354205,33859,tt1766044 ,104293,Sergei Debizhev,
354210,37584,tt4356104 ,61489,Indra Briķe,
354217,37584,tt4356104 ,81265,Janis Kirmuska,
354218,37584,tt4356104 ,45555,Sandra Klavina,
354229,27792,tt0169024 ,107690,Shankar Loutakke,
354374,28009,tt2044040 ,26585,Donald Brashear,
354390,28107,tt2645142 ,18935,Maribel Martí,
354394,28124,tt2489512 ,49888,Robert Berger,
354413,38256,tt4806232 ,35327,Bagavathi Perumal,
354444,36510,tt2368182 ,26908,Joe Penna,
354445,36510,tt2368182 ,75325,Craig Benzine,
354476,28224,tt2042583 ,59787,Héctor Tahuite,
354501,41843,tt0239608 ,69145,Asad Bukhari,
354506,41843,tt0239608 ,51800,Aaliya,
354508,41843,tt0239608 ,15941,Anita,
354509,41843,tt0239608 ,46500,Chakori,
354591,28430,tt0438321 ,49209,Leo Annibali,
354592,28430,tt0438321 ,48643,Aperio Bella Olivia,
354593,28430,tt0438321 ,110867,Enrica Saltutti,
354594,28430,tt0438321 ,26630,Alessandro Freyberger,
354596,28430,tt0438321 ,86595,Helen Johansson,
354620,29153,tt1758770 ,66478,Robyn Kerr,
354621,29153,tt1758770 ,116947,T'Nia Miller,
354623,29153,tt1758770 ,61697,Simon Savory,
354624,29153,tt1758770 ,54599,Doña Croll,
354665,28613,tt1517163 ,41031,Joel Ferrer,
354667,28613,tt1517163 ,67448,Kristine Kintana,
354669,28613,tt1517163 ,60316,Edward Porta,
354671,28617,tt1426357 ,40352,Anne Carrier,
354673,28617,tt1426357 ,57593,Charles-Élie Jacob,
354674,28617,tt1426357 ,45971,Célia Léveillée-Marois,
354678,28620,tt0949863 ,68025,Malaya Camporedondo,
354694,28651,tt2385074 ,70321,Émile Beaudry,
354697,28651,tt2385074 ,99161,Simon Laperrière,
354701,28651,tt2385074 ,99526,David Tousignant,
354723,28672,tt4377918 ,21959,Cacai Bautista,
354726,28672,tt4377918 ,123173,Neil Coleta,
354741,28716,tt3215346 ,21630,Sir Ken Robinson,
354744,28716,tt3215346 ,120219,Yang Dongping,
354745,28716,tt3215346 ,84861,Andreas Schleicher,
354751,28717,tt3826814 ,47963,Lukas Matija Rosas Uršič,
354758,28720,tt3570168 ,26380,Peggy Sands,
354768,28728,tt3103318 ,36607,Manuel Barga,
354769,28728,tt3103318 ,103238,Emilia Demina,
354788,28786,tt0364109 ,62993,Eric Barbarit,
354789,28786,tt0364109 ,14103,Céline Bel,
354791,28786,tt0364109 ,3176,Maxime Gavaudan,
354792,28786,tt0364109 ,33921,Mehdi Bouaza,
354807,28975,tt2389530 ,94828,Gretel Sieveking,
354822,29089,tt3506302 ,34130,Marta Castellote,
354833,29108,tt2336361 ,17773,Leonel Arancibia,
354835,29108,tt2336361 ,121851,Martín Cotari,
354836,29108,tt2336361 ,91688,Roberto Cowal,
354837,29108,tt2336361 ,16117,César Roldan,
354840,29110,tt2335740 ,1880,María Del Huerto Ghiggi,
354860,29121,tt0167400 ,6483,Abdullah Demiryan,
354861,29121,tt0167400 ,24031,Kemal Ergüvenç,
354896,37469,tt2557954 ,106291,Bianca Guaccero,
354897,37469,tt2557954 ,114633,Michele Ventucci,
355043,29459,tt2361700 ,106929,Genevieve Bachman,
355046,29459,tt2361700 ,99737,Tom Hamann,
355047,29459,tt2361700 ,9281,George Lampman,
355050,29459,tt2361700 ,113642,Casey O'Brien,
355051,29459,tt2361700 ,80338,Anthony Powell,
355053,40887,tt0830184 ,64082,Ivo Uukkivi,
355057,40887,tt0830184 ,99028,Viire Valdma,
355185,29727,tt2472432 ,64996,Stefan Collie,
355186,29727,tt2472432 ,102775,Nils Verkooijen,
355191,45082,tt3323318 ,102775,Nils Verkooijen,
355193,45082,tt3323318 ,65864,Rutger Aleva,
355263,29829,tt3062414 ,86190,Cristian James Abvincula,
355264,29829,tt3062414 ,18966,Jarlin Javier Martinez,
355284,29877,tt2075373 ,49619,Victor Bariteau,
355285,29877,tt2075373 ,83238,Manny Souza,
355338,29944,tt2196430 ,101119,Daniela Flynn,
355361,30035,tt0097118 ,86613,Kostya Panov,
355396,39992,tt5824826 ,115451,Gururaj Manepalli,
355402,39992,tt5824826 ,50789,Anish Kuruvilla,
355425,30129,tt3242756 ,42247,Lisa Livingstone,
