GUID,ProgramID,ConcertID,EventType,Location,Venue,Date,Time
666bf5cc-efd9-4f2d-abd3-798a65646237,9775,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-06-12T04:00:00+00:00,7:30PM
a0400468-e0b6-4db4-af71-2acc9547bfb1,9771,0,Chamber Concert (Private),"Manhattan, NY",Guenther residence,2007-06-13T04:00:00+00:00,
1987d05c-34e1-43e2-b489-b02958e9c837,9577,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-06-14T04:00:00+00:00,7:30PM
4e2a52e7-2432-4b81-a5a1-06321670889c,13569,0,Runout,"Newark, NJ",Prudential Hall,2007-06-15T04:00:00+00:00,8:00PM
4bd8f874-e439-41c1-abca-6d1ad6df8544,9578,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-06-20T04:00:00+00:00,7:30PM
342269c7-e624-4cfd-bc43-dd21c505631a,9552,0,Chamber,"Manhattan, NY",Josie Robertson Plaza (Lincoln Center),2007-06-21T04:00:00+00:00,12:45PM
0498fed3-6b22-4260-858d-d553accf9e61,9623,0,Chamber,"Manhattan, NY",Credit Suisse Headquarters,2007-06-25T04:00:00+00:00,
82a1b2e9-2950-4ec7-b865-a526f2983c8e,9624,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2007-06-28T04:00:00+00:00,7:30PM
e8b9dd5c-d021-4532-b448-a4986b45cabc,9626,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2007-06-30T04:00:00+00:00,8:00PM
8594099f-ae83-49ff-b879-afa6375c3a24,9627,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2007-07-03T04:00:00+00:00,7:30PM
dca48f61-d75c-4b18-a765-c6ba59a1e365,9784,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2007-07-04T04:00:00+00:00,3:00PM
d30863c8-b8ab-4d30-9198-f282a1e5bbd4,9628,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2007-07-05T04:00:00+00:00,7:30PM
bbd7081a-3697-47b0-a066-2e19711c8679,9751,0,Runout,"Bethel, NY",Bethel Woods Center for the Arts,2007-07-07T04:00:00+00:00,8:00PM
b6359fc9-55ff-405a-abc7-e0f326e4c286,9766,0,Parks,"Holmdel, NJ",PNC Bank Performing Arts Center,2007-07-09T04:00:00+00:00,8:00PM
d4caa085-772c-4181-aaf2-a4174cf646c0,9752,0,Parks,"Brooklyn, NY",Prospect Park,2007-07-10T04:00:00+00:00,8:00PM
48733305-28b5-4ec3-8a05-c56ac1ab00a2,9747,0,Chamber,"Manhattan, NY",The Boathouse,2007-07-11T04:00:00+00:00,
a06fba1a-dbe9-4487-8405-b635af8fad8c,9753,0,Parks,"Manhattan, NY",Great Lawn,2007-07-17T04:00:00+00:00,8:00PM
3e74e1e3-1a3f-4452-beaa-d7b81823fb9e,9648,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-20T04:00:00+00:00,6:00PM
2e424a1a-0708-4041-8c55-398c20746720,9649,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-21T04:00:00+00:00,6:00PM
4132cf8b-c916-4189-90a2-609bbb465324,9650,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-22T04:00:00+00:00,6:00PM
54e564bd-a562-4b43-9fed-69eb722f0c6f,9651,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-25T04:00:00+00:00,6:00PM
4c6f49f9-3280-4d82-ac68-ac3ca3ae6392,9652,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-26T04:00:00+00:00,6:00PM
b7439640-4287-45af-b08d-fc076a82b1e4,9653,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2007-07-27T04:00:00+00:00,6:00PM
19f7fb84-dbea-44ea-accf-d25898745158,9746,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-14T04:00:00+00:00,8:00PM
a0450f44-a3e5-42ce-887a-9188074f4026,9654,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-18T04:00:00+00:00,7:30PM
886f732d-1886-4469-926a-6cfceb3f1787,9655,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-19T04:00:00+00:00,7:30PM
7123ee5f-f485-4623-8420-4b52283dec55,9656,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-26T04:00:00+00:00,7:30PM
862827f2-d3a4-4eb2-b1ea-9d83245dd061,9789,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-27T04:00:00+00:00,7:30PM
902ca917-a751-4a58-8949-faa79f5fc822,9657,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-09-28T04:00:00+00:00,2:00PM
48df329e-56b0-409b-9972-19342d9ff598,9779,0,Chamber,"Manhattan, NY",Metropolitan Museum of Art,2007-09-30T04:00:00+00:00,8:00PM
e7f8f846-e544-49b2-a11b-acb5db4c6287,9788,0,Chamber Concert (Private),"Manhattan, NY",The Stanley H. Kaplan Penthouse,2007-10-01T04:00:00+00:00,7:00PM
4608ade4-749d-4305-84b6-01f002e231ab,9658,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-03T04:00:00+00:00,7:30PM
45b2d52c-d9b7-42e3-b0cc-7e904afe86e8,9659,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-05T04:00:00+00:00,8:00PM
982bc4e9-d2c3-4b7b-94e8-0e312281ea42,9790,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-06T04:00:00+00:00,8:00PM
b92f4abb-f26e-401a-a2bd-b6726ea04e4b,9660,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-10T04:00:00+00:00,7:30PM
bd3da6d8-61fe-4b59-8629-6b0dd0f4c9d5,9661,0,Inside the Music,"Manhattan, NY",Avery Fisher Hall,2007-10-12T04:00:00+00:00,8:00PM
d20c1ceb-8fc9-43f7-8cb6-ef9aa01e7090,10105,0,Insight Series,"Manhattan, NY",Gerald W. Lynch Theater,2007-10-13T04:00:00+00:00,4:00PM
f64f45c7-8c51-4c74-ae41-fe381031b77c,9662,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-13T04:00:00+00:00,8:00PM
a1f2fefa-0038-434c-a3e4-7b52cfc49db3,13724,0,Leinsdorf Lecture,"Manhattan, NY",Walter Reade Theater (Furman Gallery),2007-10-15T04:00:00+00:00,6:00PM
a78d82fa-99ac-4dd1-af5b-5ed0718b9d3d,9782,0,Chamber,"Staten Island, NY",Springer Concert Hall (College of Staten Island),2007-10-15T04:00:00+00:00,7:30PM
1ab257eb-217e-4625-91bf-bb6ffb79c5de,9663,0,Rush Hour,"Manhattan, NY",Avery Fisher Hall,2007-10-16T04:00:00+00:00,6:45PM
82903181-29d0-4be7-baa5-3ae202bb4920,9664,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-18T04:00:00+00:00,7:30PM
b2d6c948-f33a-43a1-ae05-e3623df4d1f2,9665,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-10-24T04:00:00+00:00,7:30PM
9fe543ab-47a2-447f-8c0a-d77ccdae50f1,9770,0,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),2007-10-26T04:00:00+00:00,8:00PM
acff9c44-1851-4dad-9f29-72c3f6a38496,9666,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-01T04:00:00+00:00,7:30PM
1b1db05b-17a8-47f4-95ff-5671b1dc02a4,9667,0,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2007-11-03T04:00:00+00:00,2:00PM
5bc40326-d4fe-4726-be25-96e7889ea4e8,13779,0,,"Manhattan, NY",Hull Room,2007-11-06T05:00:00+00:00,6:30PM
55fde58d-dd4b-4402-8565-c93ee0df0b73,10106,0,Chamber Concert (Private),"Manhattan, NY",Rubenstein Home,2007-11-07T05:00:00+00:00,6:30PM
135c2d44-babc-4754-90fc-f29f94d88883,9668,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-08T05:00:00+00:00,7:30PM
117d327d-8f2a-48dc-99a6-b5e4daa7b6dd,9669,0,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,2007-11-10T05:00:00+00:00,2:00PM
64d0df41-98c4-44fa-9624-9d09ddc90048,9670,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-19T05:00:00+00:00,7:30PM
f10f54b5-1342-406e-82c7-94aa68aac43b-0.1,9922,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-20T05:00:00+00:00,7:30PM
4ad279b1-993e-40a5-80ff-f9b07b8bd483,9671,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-23T05:00:00+00:00,8:00PM
4f11ea40-ae5b-4502-afb1-c885116b4638,9672,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-11-29T05:00:00+00:00,7:30PM
c623b844-cc44-4182-8f16-a1c6b9f4b899,10038,0,Chamber Concert (Private),"Manhattan, NY",The Stanley H. Kaplan Penthouse,2007-12-05T05:00:00+00:00,7:00PM
059e46ab-9730-4de4-8051-df2d3bd9aea1,9673,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-12-06T05:00:00+00:00,7:30PM
8cb3fb76-2d6a-422a-a524-adf5ebaac18b,10019,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-12-08T05:00:00+00:00,8:00PM
e9f18ed9-27eb-4903-947a-29550cd7e594,13725,0,Insight Series,"Manhattan, NY",Gerald W. Lynch Theater,2007-12-09T05:00:00+00:00,1:00PM
ca245a6a-e7dd-4d59-9200-e8c147b2c5a7,9748,0,Holiday Brass,"Manhattan, NY",Avery Fisher Hall,2007-12-09T05:00:00+00:00,3:00PM
4e54a8fd-913a-45e7-998a-fdc950075d72,9674,0,Rush Hour,"Manhattan, NY",Avery Fisher Hall,2007-12-12T05:00:00+00:00,6:45PM
8559bc0a-4242-4256-9e63-c2909ab92fda,9676,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-12-13T05:00:00+00:00,7:30PM
7111e9e8-f99e-476e-8a71-8455634c6844,9675,0,Inside the Music,"Manhattan, NY",Avery Fisher Hall,2007-12-14T05:00:00+00:00,8:00PM
cebbc772-eb5f-43b6-8377-52d719540628,9677,0,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,2007-12-15T05:00:00+00:00,2:00PM
58143d37-752a-40f5-9490-0a616d04ba86,9780,0,Chamber,"Manhattan, NY",Metropolitan Museum of Art,2007-12-16T05:00:00+00:00,8:00PM
734c1116-0caf-4f8b-80d0-5e423cd1bcc6,9678,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-12-19T05:00:00+00:00,7:30PM
a7f792f4-5cb5-4b30-9ec4-553d668a1acd,9679,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2007-12-31T05:00:00+00:00,8:00PM
08a49e08-c729-4074-8298-e426fa45f3c8,10032,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-03T05:00:00+00:00,7:30PM
da3445d7-6161-4121-8c1a-c9cf9d98f503,9680,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-04T05:00:00+00:00,11:00AM
0b3ae331-02fc-422f-9759-63c9f57e8c7a,13571,0,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),2008-01-05T05:00:00+00:00,8:00PM
8edd0962-8cb5-419b-aa0c-4b920ca30616,9681,0,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,2008-01-08T05:00:00+00:00,7:30PM
56479f57-bd16-4418-9cb0-820e53d67876,9682,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-10T05:00:00+00:00,7:30PM
329544c2-b9c9-4d5e-bf82-b8effafe24b8,9683,0,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,2008-01-12T05:00:00+00:00,2:00PM
51cf4c71-c70b-4914-bb8a-9b3546a0b2c3,9631,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-01-13T05:00:00+00:00,3:00PM
2021a585-40fc-411e-b670-318242973b34,9684,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-17T05:00:00+00:00,7:30PM
d459a4de-3e63-4e1e-8232-0a9ee8159698,9685,0,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2008-01-19T05:00:00+00:00,2:00PM
9eeb7173-5128-4828-a8ee-c5b2a7518701,9686,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-23T05:00:00+00:00,7:30PM
71d87ae6-9246-4498-a890-6ca76337bba8,10036,0,Hear & Now,"Manhattan, NY",Avery Fisher Hall,2008-01-30T05:00:00+00:00,6:30PM
eeaa5002-6766-46fc-8bc4-2f6dbf1fcc9c,9687,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-01-30T05:00:00+00:00,7:30PM
a4ed26a6-b3cc-4cc4-ad42-fec80193d55e,9781,0,Chamber,"Manhattan, NY",Rose Theater,2008-02-02T05:00:00+00:00,2:00PM
31af95ca-f987-41ec-b383-3b806bc8fa0f,9632,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-02-03T05:00:00+00:00,3:00PM
c9aa05fa-02c0-4c7e-9fd6-623e45971761,9689,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-02-04T05:00:00+00:00,7:30PM
0256bee8-3ef7-47b4-9e0e-a071b37adba4,9688,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-02-05T05:00:00+00:00,7:30PM
63ac070f-047b-4e76-afb9-bf60e455de4b,9690,0,Tour,"Taipei, TAIWAN",National Concert Hall,2008-02-11T05:00:00+00:00,7:30PM
804d2640-ae33-45d0-9c73-8edc4310009d,9691,0,Tour,"Taipei, TAIWAN",National Concert Hall,2008-02-12T05:00:00+00:00,7:30PM
1f33cfb6-0eb5-467e-97c3-ffaa44518252,9692,0,Tour,"Kaohsiung, TAIWAN",Kaohsiung Cultural Center (Chih-Teh Hall),2008-02-13T05:00:00+00:00,7:30PM
5878d917-a86b-4b15-8608-d4b1bd277217,10037,0,Tour - Chamber,"Hong Kong, CHINA",US Consul General Residence,2008-02-14T05:00:00+00:00,5:00PM
dd2e9c19-5347-4bc9-8ab4-83249059e16f,9695,0,Tour,"Hong Kong, CHINA",Hong Kong Cultural Centre (Concert Hall),2008-02-15T05:00:00+00:00,8:00PM
588d6c02-bea3-40c4-93bc-801693f45249,9693,0,Tour,"Hong Kong, CHINA",Hong Kong Cultural Centre (Concert Hall),2008-02-16T05:00:00+00:00,8:00PM
47e97f9e-2f50-4649-9454-3da51428301a,9694,0,Tour - Young People's Concert,"Hong Kong, CHINA",Hong Kong Cultural Centre (Concert Hall),2008-02-17T05:00:00+00:00,3:00PM
20a2a84e-a9db-46bb-90cb-3f199a63a774,9696,0,Tour,"Hong Kong, CHINA",Hong Kong Cultural Centre (Concert Hall),2008-02-18T05:00:00+00:00,8:00PM
94d20f32-3ba0-4464-905c-150ca5afccb9,9697,0,Tour,"Shanghai, CHINA",Shanghai Grand Theatre Performing Arts Centre (Lyric),2008-02-20T05:00:00+00:00,7:15PM
8e4dcd0d-9d95-4b54-850a-1ad103bafde6,10107,0,Tour - Young People's Concerts for Schools,"Shanghai, CHINA",Shanghai Grand Theatre Performing Arts Centre (Lyric),2008-02-21T05:00:00+00:00,2:45PM
58455f78-c2fc-47b2-9c99-c0708186ff11,9698,0,Tour,"Shanghai, CHINA",Shanghai Grand Theatre Performing Arts Centre (Lyric),2008-02-21T05:00:00+00:00,7:15PM
641e6a97-5ec2-41c1-bca2-4e3b1be6d884,9699,0,Tour,"Beijing, CHINA",National Centre for the Performing Arts (Concert Hall),2008-02-23T05:00:00+00:00,7:30PM
de1b0c99-951a-4591-bed6-8c146aa6a7b9,9700,0,Tour,"Beijing, CHINA",National Centre for the Performing Arts (Concert Hall),2008-02-24T05:00:00+00:00,7:30PM
5a7d6076-312e-4e19-84d8-c884ec309720,10020,0,Tour,"Pyongyang, DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA",East Pyongyang Grand Theatre,2008-02-26T05:00:00+00:00,6:00PM
a62d1fd2-4b4d-4215-b76a-e88a793112e2,10021,0,Tour,"Seoul, KOREA",Seoul Arts Center (Concert Hall),2008-02-28T05:00:00+00:00,1:30PM
85c6fddd-c7a9-49ec-8b11-56fb95419481,9702,0,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,2008-03-02T05:00:00+00:00,12:30PM
a3a08b9b-b728-423b-88fc-0d82ac6d0933,9703,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-03-05T05:00:00+00:00,7:30PM
c99a5596-3c83-4eab-92eb-d4cc3145405e,9749,0,Chamber,"Manhattan, NY","Theresa L. Kaufmann Concert Hall, 92nd St. YMHA",2008-03-09T05:00:00+00:00,3:00PM
352904ca-19df-4847-9872-8659704efc30,10057,0,Chamber,"Manhattan, NY",Links Club,2008-03-11T04:00:00+00:00,6:30PM
94ffd290-73fc-4938-9802-1d8f76109c3d,9704,0,Rush Hour,"Manhattan, NY",Avery Fisher Hall,2008-03-12T04:00:00+00:00,6:45PM
cf5cff3b-0884-48a4-bb22-c247fcfe90bd,9705,0,Hear & Now,"Manhattan, NY",Avery Fisher Hall,2008-03-13T04:00:00+00:00,7:30PM
7c23e64f-1aef-46ec-af84-b97adb9beda1,10059,0,Hear & Now,"Manhattan, NY",Avery Fisher Hall,2008-03-13T04:00:00+00:00,6:30PM
53b9bccb-0094-42ee-8c38-f731b70a838b,9706,0,Inside the Music,"Manhattan, NY",Avery Fisher Hall,2008-03-14T04:00:00+00:00,8:00PM
c9dc8980-95d4-4c36-9d42-b1a475d3ac93,9707,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-03-19T04:00:00+00:00,7:30PM
ea187202-6665-4334-b3bf-8241125935f4,10060,0,Chamber Concert (Private),"Manhattan, NY",The Stanley H. Kaplan Penthouse,2008-03-26T04:00:00+00:00,7:00PM
5a23c4ee-8a4c-465c-9518-9217b7f7a9b0,9708,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-03-27T04:00:00+00:00,7:30PM
a3e50199-3e9b-4e13-9e24-c8b0abe0631a,9709,0,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2008-03-29T04:00:00+00:00,2:00PM
de521ecd-fdd2-4b59-8407-8863bd6f2467,9633,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-03-30T04:00:00+00:00,3:00PM
aa111023-5ff9-4436-8aef-8dcbbb3b5e40,10280,0,Chamber Concert (Private),"Manhattan, NY",The Stanley H. Kaplan Penthouse,2008-04-02T04:00:00+00:00,6:00PM
d6159084-1167-41a8-8a02-28fcec111b7d,9710,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-04-03T04:00:00+00:00,7:30PM
96171444-0862-4f96-a3ae-fc5c546f6523,9711,0,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,2008-04-05T04:00:00+00:00,2:00PM
5f92470d-567d-4bcf-8364-74492cf78750,9712,0,Hear & Now,"Manhattan, NY",Avery Fisher Hall,2008-04-09T04:00:00+00:00,7:30PM
51c8dafe-73eb-437d-88a9-57d1bf3245e3,9750,0,Chamber,"Manhattan, NY","Theresa L. Kaufmann Concert Hall, 92nd St. YMHA",2008-04-13T04:00:00+00:00,3:00PM
7a242874-526b-4c84-8fcb-da8582f61318,9777,0,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,2008-04-13T04:00:00+00:00,12:30PM
b19eed29-2bf3-40fd-bc6d-6560f3035cbb,9713,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-04-23T04:00:00+00:00,7:30PM
7a0f6b71-31a9-42f0-a10d-95d1ca619c1f,9714,0,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,2008-04-30T04:00:00+00:00,10:30AM
56352ef3-ee66-408f-906e-759237bd8306,9892,0,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,2008-05-01T04:00:00+00:00,10:30AM
dd8d506d-b6a8-4915-88b1-3e5344db964a,10102,0,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,2008-05-02T04:00:00+00:00,12:00PM
908e3c9c-81e0-4d08-91c4-ffe079ea4b1a,10100,0,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,2008-05-02T04:00:00+00:00,10:30AM
454fbd46-bcf7-434c-ad38-13a35e31e77b,9634,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-05-04T04:00:00+00:00,3:00PM
7db7e809-03fd-45cc-906f-35720501eef7,9716,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-05-07T04:00:00+00:00,7:30PM
4f0811a3-83b4-4da9-938f-0a5093c93e6e,10238,0,Chamber Concert (Private),"Manhattan, NY",Rosen Home,2008-05-19T04:00:00+00:00,6:30PM
3b9daa8c-2444-48b3-950f-01f35d5b71a9,9715,0,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,2008-05-20T04:00:00+00:00,7:30PM
5cce4df5-e8ff-4a5f-9541-2eb00f823cc7,9717,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-05-22T04:00:00+00:00,7:30PM
93dc1413-7060-4a9b-b690-1bc85fec4738,9718,0,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2008-05-24T04:00:00+00:00,2:00PM
0c254f5c-1289-494b-ba73-ac9b12559d0c,9719,0,St. John the Divine,"Manhattan, NY",The Cathedral Church of Saint John the Divine,2008-05-26T04:00:00+00:00,8:00PM
7958acfb-f2d0-4bc9-959a-5b0b4427615a,13726,0,Insight Series,"Manhattan, NY",Walter Reade Theater (Furman Gallery),2008-05-28T04:00:00+00:00,6:30PM
403a2081-f843-4d3d-9df9-ef8644594d2c,9720,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-05-29T04:00:00+00:00,7:30PM
a864c99d-4fbc-4a12-98cd-53e110a2c9c0,10125,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-05-30T04:00:00+00:00,8:00PM
ad9a8d0a-d175-43d7-bf21-a8752303b80d,10126,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-05-31T04:00:00+00:00,8:00PM
46900bfb-694e-493e-a761-13e2e0ad6135,9778,0,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,2008-06-01T04:00:00+00:00,12:30PM
ff598367-3f54-429c-9314-d761ef9eaade,10239,0,Chamber Concert (Private),"Manhattan, NY",St. Regis Hotel,2008-06-02T04:00:00+00:00,7:00PM
4ebf9ecd-f0cf-423b-9d6d-c33775268474,9721,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-06-04T04:00:00+00:00,7:30PM
7931d4bc-de21-4725-8ddc-f45b9c093939,13572,0,Runout,"Newark, NJ",Prudential Hall,2008-06-06T04:00:00+00:00,8:00PM
6b0a3edb-2f52-4e49-9203-09219e60f3b3,9744,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-06-08T04:00:00+00:00,3:00PM
9f8e2247-b740-40b5-bf09-894959b87c5e,9722,0,Subscription Season,"Manhattan, NY",Carnegie Hall,2008-06-11T04:00:00+00:00,8:00PM
8410c87d-e871-4cfe-ba39-f3bb49272119,9723,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-06-12T04:00:00+00:00,7:30PM
6c398c0b-31f3-4cb4-b8c8-03b296589cae,9745,0,Chamber,"Manhattan, NY",Merkin Concert Hall,2008-06-15T04:00:00+00:00,3:00PM
6ffa4e77-fbb8-48cf-9c24-8d3cbba89269,9724,0,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2008-06-20T04:00:00+00:00,8:00PM
15bbb35a-fc56-44fd-b666-6cdd891b6edd,10134,0,Chamber,"Manhattan, NY",Lincoln Square,2008-06-21T04:00:00+00:00,4:00PM
4925d2d0-df1e-4b51-b2c5-ed0ba38acdbc,10058,0,Parks,"Manhattan, NY",Great Lawn,2008-06-24T04:00:00+00:00,8:00PM
e6afeabb-d1f3-44bb-9425-aa89cf7a791c,9725,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-06-25T04:00:00+00:00,7:30PM
97f001db-be0f-4cf7-aaf9-3e59d295e27c,10005,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-06-26T04:00:00+00:00,7:30PM
166955a0-7569-4cce-a126-c9e580280937,9726,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-06-27T04:00:00+00:00,8:00PM
c31f09b0-9849-4de3-b82e-8c709706d738,9727,0,Runout,"Bethel, NY",Bethel Woods Center for the Arts,2008-06-28T04:00:00+00:00,8:00PM
403f402f-20a5-4a13-b37a-d28584436b32,9728,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-07-01T04:00:00+00:00,7:30PM
2beb0651-dfc3-4541-8620-d60fdb5e3bd4,9729,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-07-03T04:00:00+00:00,7:30PM
31c93e1d-7223-4bb4-977d-dc06e1a6a59b,10017,0,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2008-07-04T04:00:00+00:00,3:00PM
9685abd4-b359-4348-b85a-0cf1f7e72adc,10131,0,Parks,"Staten Island, NY",Richmond County Bank Ballpark,2008-07-08T04:00:00+00:00,8:00PM
2569c2bc-c983-4af7-9f39-148e8011b8a0,10071,0,Runout,"Holmdel, NJ",PNC Bank Performing Arts Center,2008-07-09T04:00:00+00:00,8:00PM
ea14181f-8da4-4df8-868c-a7204890703c,9731,0,Parks,"Queens, NY",Cunningham Park,2008-07-10T04:00:00+00:00,8:00PM
bfc5feea-7c51-42d6-92a0-94c9f2324cfd,10061,0,Parks,"Brooklyn, NY",Prospect Park,2008-07-14T04:00:00+00:00,8:00PM
e1048c22-b48c-4288-ac79-13c7e6aa3c9a,9732,0,Parks,"Manhattan, NY",Great Lawn,2008-07-15T04:00:00+00:00,8:00PM
2d192151-0db7-4ac6-8eb2-14acb2b4bc24,9733,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-18T04:00:00+00:00,6:00PM
17bad275-6c32-4579-bc1e-d5d248e44190,9734,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-19T04:00:00+00:00,6:00PM
9e08eb41-d373-4f24-a4ce-227d07649145,9735,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-20T04:00:00+00:00,6:00PM
8c1fe934-4d63-4288-9ed8-5d40abee7d6e,9736,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-23T04:00:00+00:00,6:00PM
acfd46ab-48bd-4de0-8f60-f515b458deae,9737,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-24T04:00:00+00:00,6:00PM
d751e1ed-66dd-4030-8b66-f3d7cff18865,9738,0,Tour,"Vail, CO",Gerald R. Ford Amphitheater,2008-07-25T04:00:00+00:00,6:00PM
f2cb1c73-f6d7-4ce1-9d07-34482c71c6a3,10146,0,Tour - Chamber,"London, ENGLAND",Wychwood House,2008-08-27T04:00:00+00:00,6:00PM
80bdb4c5-dafb-4eeb-a02d-4b896c2ff4e2,9800,0,Tour,"London, ENGLAND",Royal Albert Hall,2008-08-28T04:00:00+00:00,7:30PM
b4517d29-598d-40ad-aeff-5039c4cf57ac,9801,0,Tour,"London, ENGLAND",Royal Albert Hall,2008-08-29T04:00:00+00:00,7:30PM
1a39ab27-b3c4-4fa1-9751-d97d1e564def,9791,0,Tour,"Frankfurt, GERMANY",Alte Oper,2008-08-30T04:00:00+00:00,8:00PM
