MSN,YYYYMM,Value,Column_Order,Description,Unit
PAEIEUS,198011,16.746,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198012,19.518,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198013,206.668,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198101,21.579,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198102,14.73,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198103,14.428,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198104,12.602,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198105,12.265,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198106,15.905,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198107,16.815,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198108,13.408,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198109,12.98,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198110,13.444,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198111,11.441,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198112,13.276,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198113,172.873,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198201,17.348,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198202,12.697,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198203,11.277,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198204,9.389,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198205,8.356,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198206,8.682,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198207,11.289,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198208,9.836,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198209,8.616,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198210,8.341,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198211,7.87,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198212,9.421,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198213,123.122,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198301,10.793,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198302,10.535,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198303,10.448,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198304,8.635,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198305,7.605,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198306,9.368,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198307,12.271,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198308,12.433,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198309,9.646,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198310,8.361,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198311,7.788,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198312,13.395,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198313,121.278,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198401,13.258,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198402,8.469,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198403,9.047,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198404,6.352,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198405,7.103,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198406,9.493,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198407,8.755,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198408,10.785,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198409,6.552,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198410,6.639,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198411,7.823,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198412,6.742,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198413,101.019,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198501,10.314,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198502,7.916,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198503,6.077,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198504,5.173,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198505,5.923,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198506,6.486,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198507,7.091,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198508,8.421,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198509,6.433,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198510,6.459,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198511,5.919,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198512,9.392,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198513,85.606,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198601,9.314,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198602,7.934,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198603,8.437,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198604,7.654,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198605,8.709,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198606,9.67,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198607,13.618,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198608,12.79,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198609,9.04,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198610,8.235,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198611,8.814,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198612,9.933,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198613,114.149,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198701,10.094,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198702,8.756,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198703,8.406,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198704,6.603,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198705,6.752,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198706,8.795,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198707,10.479,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198708,9.452,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198709,6.441,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198710,5.709,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198711,8.07,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198712,9.218,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198713,98.775,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198801,13.341,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198802,9.673,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198803,7.992,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198804,6.207,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198805,5.987,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198806,8.244,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198807,11.69,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198808,13.429,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198809,8.248,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198810,10.855,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198811,12.099,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198812,15.097,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198813,122.863,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198901,12.754,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198902,14.688,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198903,13.849,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198904,9.644,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198905,8.498,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198906,10.648,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198907,10.452,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198908,9.411,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198909,8.652,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198910,7.04,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198911,9.63,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198912,18.435,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,198913,133.701,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199001,9.988,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199002,8.165,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199003,8.793,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199004,8.752,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199005,8.208,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199006,11.414,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199007,11.18,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199008,9.493,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199009,7.009,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199010,6.336,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199011,5.452,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199012,6.976,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199013,101.766,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199101,7.962,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199102,7.387,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199103,7.422,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199104,6.82,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199105,9.232,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199106,9.365,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199107,9.436,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199108,9.862,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199109,7.333,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199110,5.501,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199111,6.733,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199112,7.576,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199113,94.631,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199201,8.843,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199202,7.17,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199203,7.605,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199204,5.705,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199205,4.626,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199206,6.559,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199207,7.547,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199208,6.371,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199209,6.137,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199210,6.136,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199211,6.121,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199212,5.88,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199213,78.699,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199301,6.562,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199302,6.329,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199303,7.652,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199304,4.771,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199305,4.889,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199306,7.088,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199307,10.246,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199308,10.619,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199309,8.795,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199310,6.892,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199311,6.829,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199312,9.225,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199313,89.897,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199401,13.449,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199402,8.939,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199403,7.42,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199404,7.025,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199405,6.362,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199406,9.097,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199407,8.594,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199408,5.653,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199409,4.708,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199410,4.311,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199411,4.212,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199412,4.599,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199413,84.369,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199501,4.29,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199502,6.719,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199503,3.222,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199504,3.26,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199505,4.368,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199506,4.568,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199507,6.98,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199508,8.206,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199509,4.754,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199510,3.716,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199511,3.91,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199512,6.728,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199513,60.721,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199601,7.526,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199602,7.847,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199603,5.728,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199604,3.227,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199605,3.924,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199606,5.382,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199607,7.357,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199608,6.193,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199609,4.917,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199610,3.524,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199611,4.247,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199612,5.764,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199613,65.636,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199701,7.44,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199702,4.086,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199703,3.808,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199704,3.949,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199705,4.649,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199706,6.784,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199707,8.855,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199708,7.45,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199709,7.391,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199710,6.875,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199711,6.502,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199712,6.978,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199713,74.766,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199801,6.339,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199802,5.56,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199803,8.134,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199804,6.559,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199805,9.004,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199806,11.474,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199807,12.95,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
PAEIEUS,199808,12.491,"6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
