User-ID,ISBN,Book-Rating
156150,1573441562,6
156150,0440204887,8
156150,1566914582,9
156150,0936399953,7
156150,042518403X,6
156150,0684835959,7
156150,0440127858,6
156150,0385316836,8
156150,0316107298,8
156150,0312863918,8
156150,0140134514,10
156150,0449910008,5
156150,0440131693,6
156150,0060934115,7
156150,044991173X,10
156150,0553275194,6
156150,0743482301,10
156150,0380807343,10
156150,0809229889,7
156150,0821414534,10
156150,0060803681,7
156150,0312866410,8
156150,0060920084,8
156150,0060264608,5
156150,0743444299,9
156150,0064407373,6
156150,0142001430,9
156150,0449219143,7
156150,0060393203,5
156150,0380718340,8
156150,076790382X,7
156150,0767903862,8
156150,0385335997,8
156150,0385486804,9
156150,0684853302,8
156150,0671027360,6
156150,0440203856,8
156150,1573228737,7
156150,0809281740,9
156150,0440215625,9
156150,0380725835,5
156150,0380704587,9
156150,0060264306,10
156150,0375414053,7
156150,042514321X,7
156150,0449217124,8
156150,0941434958,8
156150,0345391373,6
156150,0425147711,7
156150,0743229177,7
156150,0679448896,7
156150,0743205391,6
156150,0060264160,5
156150,0449911764,10
156150,0064472272,8
156150,0064400980,10
156150,0553575279,9
156150,0140245162,7
156150,0553575287,9
156150,0764551302,6
156150,0064472264,7
156150,0679746048,8
156150,0141000198,10
156150,0767902521,9
156150,0446602280,8
156150,0316777129,6
156150,0380718332,7
156150,0064408590,10
156150,0064405451,5
156150,0064405443,10
156150,0394726413,7
156150,0064401111,10
156150,0380002930,10
156150,0380715430,8
156150,1573225517,7
156150,1878901613,9
156150,0671767127,6
156150,0609806505,6
156150,0399145087,5
156150,043935806X,8
156150,0060256656,10
156150,0440217563,8
156150,1401300057,9
156150,0345350499,9
156150,0894801406,6
156150,0064430227,10
156150,0449006557,9
156150,055357924X,8
156150,0060263857,9
156150,0060244151,10
156150,0767903854,9
156150,076450214X,8
156150,1575664755,8
156150,0449224392,8
156150,0765305135,7
156150,1566912377,10
156150,0451456521,7
156150,0962713708,10
156150,0142500275,8
156150,0064405109,7
156150,0064408582,9
156150,0060007575,8
156150,0671776975,7
156150,0385319959,10
156150,0449911616,10
156150,0064407128,5
156150,0060959517,9
156150,0515128821,10
156150,0380973545,7
156150,0385721811,8
156150,0449909522,7
156150,0882899406,7
156150,0393324915,8
156150,0671727796,9
156150,0385335989,8
156150,0451166892,10
156150,0142003557,7
156150,0440226430,7
156150,0060981180,6
156150,0440226104,6
156163,0374111197,8
156163,0375414657,10
156163,0553277472,10
156163,0684818558,8
156163,1857543238,8
156163,0965881199,10
156163,0679748083,7
156163,038547640X,7
156163,0374199698,6
156214,0743249925,10
156214,0312323131,9
156214,0060514957,8
156214,0440224675,7
156214,0060514930,10
156214,0316154601,10
156214,0374281602,6
156214,0345445910,9
156214,0393040607,5
156214,0553801929,10
156214,0312265778,7
156214,0399152288,10
156214,0399150439,10
156214,0671250930,9
156214,0345458915,10
156214,0380802457,5
156214,0446606189,10
156214,0399151451,9
156214,0679401385,5
156214,0451183118,8
156214,0553801953,9
156214,074320607X,10
156214,0446365505,10
156214,0312288778,10
156214,0743223551,10
156214,1575668343,10
156214,0553802461,9
156214,0446527548,9
156214,0385499035,7
156214,0688138233,9
156214,0758204582,6
156214,0743250354,8
156214,0886775795,6
156214,0446531480,10
156214,038072362X,10
156214,0743446291,10
156214,0679416498,9
156214,0425184730,10
156269,0140139397,10
156269,0380731622,8
156269,0380435543,7
156269,0385323832,6
156269,0874831377,6
156269,0812828178,9
156269,0380797399,8
156269,0380820870,8
156269,0553279912,7
156269,0804109540,8
156269,0688036384,9
156269,0380725827,6
156269,0553280341,8
156269,051737997X,7
156269,0964266032,5
156269,043936213X,8
156269,0380728273,9
156269,0345376579,10
156269,0961267003,6
156269,0449219461,8
156269,1562828231,7
156269,0553568604,8
156269,0671003526,8
156269,0553577190,7
156269,0380731584,5
156269,0804107386,7
156269,0440235634,8
156269,0425168964,6
156269,038072362X,8
156269,0440224705,8
156269,0821749099,8
156269,0380725835,9
156269,0684874350,9
156269,0061000043,8
156269,038072118X,7
156269,0449221490,8
156269,0449219364,7
156269,0679400516,7
156269,0425104958,8
156269,0060113375,8
156269,006100345X,8
156269,0440217520,9
156269,038071129X,9
156269,0140159940,8
156269,0399125981,7
156269,0312965680,9
156269,0812590163,6
156269,0425183750,8
156269,0380399415,7
156269,0789300230,8
156269,0425146227,7
156269,0440139244,8
156269,0440235669,8
156269,0380722062,9
156269,0060175818,7
156269,0449219569,8
156269,0385095228,7
156269,0440208459,8
156269,0380726793,6
156269,0451205847,7
156269,0394562720,8
156269,0805059555,7
156269,0395312922,7
156269,0060173378,9
156269,0446609951,5
156269,0380725789,8
156269,0395249007,7
156269,0671534025,7
156269,0139332502,8
156269,0312304102,7
156269,039472013X,9
156269,0393093484,10
156269,0060113413,7
156269,0393074897,6
156269,0345439406,5
156269,1575661551,7
156269,0395901472,7
156269,0399140859,8
156269,0380711559,8
156269,0345409574,9
156269,0670375756,8
156269,0688032362,8
156269,0060542896,7
156269,0060194995,10
156269,0553284789,8
156269,0786863285,9
156269,0425179435,8
156269,0440213991,9
156269,0486221199,9
156269,0449906825,10
156269,0061099325,7
156300,0842329218,10
156300,080410526X,7
156300,0380717018,10
156300,0842329250,10
156300,1550372564,10
156300,0843114606,10
156300,0609805533,10
156300,042513525X,10
156300,1571458735,10
156300,0590738712,10
156300,0671476297,7
156300,0425121259,10
156300,0446611085,10
156300,0425136981,10
156300,0425170349,10
156300,0590037129,10
156300,0439199697,10
156300,0679894004,10
156300,082491001X,10
156300,0425124347,10
156300,0831775092,7
156300,0307201252,10
156300,0842329242,10
156300,1561569798,9
156300,1586639293,10
156300,0380720191,10
156300,0060281375,10
156300,0425127583,10
156300,0449211681,10
156300,0684835770,10
156300,0821733621,10
156300,0684835789,10
156432,0140274782,8
156432,0312420315,10
156432,0140281649,8
156432,0811213668,7
156432,0930031938,9
156432,0060938455,10
156467,0312983298,10
156467,0804114609,10
156467,0553583441,10
156510,067976268X,7
156510,0380717018,8
156510,0449149986,7
156510,0671887963,6
156510,0380724979,7
156510,1853260800,7
156510,055357874X,5
156510,0446400394,7
156534,0297843311,10
156534,0553233491,7
156534,1860463681,8
156534,1854796429,8
156534,0435122606,9
156534,0713463767,8
156534,0571200435,8
156534,0140707158,10
156534,1852691190,8
156534,0718124790,9
156534,044129863X,6
156534,1856262146,6
156534,046002504X,10
156534,0413537900,6
156534,0836228782,5
156584,0060013125,9
156584,0385721676,7
156584,1400032717,7
156584,0425185508,7
156584,0316155306,8
156584,0446602612,8
156584,0515128821,5
156584,0060510323,5
156584,0425192725,7
156670,0425184234,5
156670,1573225517,9
156670,1885983212,7
156670,9722009729,5
156670,0460875116,8
156670,9722007092,5
156670,0500280673,10
156670,067972205X,10
156706,0440226430,10
156706,0671695304,7
156706,0553210092,10
156706,0553480553,8
156706,0590847732,8
156706,0345342968,10
156876,9500718863,8
156876,9500274426,8
156876,9875500887,6
156876,9500719444,9
156876,8466609474,9
156876,9501503771,7
156876,9500724057,7
157118,8401328306,5
157118,8420613207,10
157118,8433920235,8
157118,2070367983,6
157118,8478887350,8
157118,8433920863,8
157118,8420613096,10
157118,1841721522,8
157127,1559029838,9
157127,067101417X,8
157127,044100069X,10
157127,0671728571,7
157127,0345432967,8
157127,0765340550,9
157127,0451453573,10
157127,0380805707,8
157163,034529873X,5
157163,0553268449,5
157163,0385422202,6
157163,0671721291,7
157163,0517583356,10
157163,1891620789,7
157163,0345369335,5
157163,0345368932,5
157163,0385496117,5
157163,0385319851,5
157163,0553212427,10
157163,0553377876,5
157247,0786013621,9
157247,0451407555,8
157247,031298748X,10
157252,0921714483,3
157252,0786868716,8
157252,0373790198,6
157252,0385476833,8
157252,0440184053,10
157252,0345450728,8
157252,0786886021,7
157252,0449006530,4
157252,0440236673,8
157252,0810914271,7
157252,1559723505,7
157252,087857252X,8
157252,0895050633,9
157273,039914675X,7
157273,0425157229,7
157273,0684196778,7
157273,0380768887,6
157273,0312265867,8
157273,0446514373,6
157273,0812570219,8
157273,0812502973,7
157273,0312265840,8
157273,0312306326,8
157273,0553380869,9
157273,0590448536,7
157273,0385264453,6
157273,0670885975,8
157273,0875424384,7
157273,0449220184,5
157273,0553280341,8
157273,0375724443,8
157273,0689714335,7
157273,0451459520,7
157273,0140246835,7
157273,0446514764,5
157273,0374199698,9
157273,0060675357,8
157273,0671670875,8
157273,0886775914,9
157273,0345423623,9
157273,0345353749,8
157273,1573241075,8
157273,0670880728,9
157273,0345441265,8
157273,0316666343,8
157273,0062509640,9
157273,0201106736,8
157273,1573225789,7
157273,0878770127,7
157273,0380784173,7
157273,0878770771,9
157273,0590457829,6
157273,1567186866,8
157273,0553284789,8
157273,0060392452,9
157273,059035342X,9
157273,0761514236,8
157273,0060987529,6
157273,0804106304,8
157273,0394711777,8
157273,0375506276,6
157273,0446512923,6
157273,051513449x,7
157273,0380718758,9
157273,0374231796,9
157273,0425177750,7
157273,0312205406,8
157273,0062512021,8
157273,1859678998,8
157273,1878424319,8
157273,0140126562,8
157273,0307100936,7
157273,087877131X,8
157273,0345357116,6
157273,0553096834,9
157273,0892812583,6
157273,0671625853,7
157273,0440212812,7
157273,0914918028,8
157273,0812885066,8
157273,0441003257,10
157273,0449219461,8
157273,0914918265,8
157273,0451454243,9
157281,0446604801,9
157281,0440224675,8
157281,0425143325,10
157281,0446608815,9
157281,0446606189,9
157281,043936213X,10
157380,0380814676,8
157380,084871136X,8
157380,0449242072,10
157380,0671693808,5
157380,0486276880,10
157380,0963198211,8
157380,0486999408,10
157380,0486229238,10
157380,039458743X,8
157380,0441102670,10
157380,0198539568,8
157380,0451457307,8
157468,0060952288,8
157468,0684848961,6
157468,0385000197,10
157468,0517164027,10
157468,0671898582,7
157468,0451408950,5
157594,0060974559,5
157594,185458023X,5
157594,0060170565,5
157594,0425147584,5
157594,0451167538,5
157594,0440224764,6
157655,0385121679,8
157655,0156306301,6
157655,0380977974,7
157655,0670820849,6
157655,0765343428,7
157655,1585672939,4
157655,0671868071,6
157655,0446610038,7
157655,0450411435,8
157655,0395353009,10
157655,0751501255,6
157655,0446608815,7
157655,0446603929,7
157655,0451136039,5
157655,0446609323,7
157655,0446603716,7
157655,0061099015,8
157655,0330376268,6
157655,0061030015,6
157660,0300074344,8
157660,0375703055,7
157660,0898620198,8
157660,0684802856,10
157660,0963411233,8
157660,0679776230,9
157660,0452282284,5
157660,0380725576,7
157660,0452272971,9
157660,0671041789,5
157660,0140237399,8
157660,038533334X,5
157660,0064461181,8
157660,0553572997,8
157799,0452264464,5
157799,014043223X,8
157799,0671695126,7
157799,0316666343,9
157799,0312926456,8
157799,0786005009,6
157799,0440224675,7
157799,0451165594,8
157799,0061008273,7
157799,0194216616,7
157799,0671693190,6
157799,0451166876,7
157799,0671003755,8
157799,0671025341,7
157799,0671793535,8
157799,0786002743,7
157799,0440204429,8
157811,0898798728,10
157811,0809233932,5
157811,0345425480,10
157811,0821223933,6
157811,0836280849,10
157811,0440158532,10
157811,1568843933,10
157811,0807013013,10
157811,1551113082,10
157811,024080340X,10
157811,0451175646,10
157811,0140071083,10
157811,0679765611,5
157811,0060916508,10
157811,0452277701,10
157811,0764504983,10
157811,1880184044,10
157811,0582040523,10
157811,0553258001,10
157811,0786865237,10
157811,0878335722,10
157811,0761517529,10
157811,0762721987,10
157811,0553100734,10
157811,0140366962,10
157811,1563410672,10
157811,0345389417,8
157811,0761512195,10
157811,0684853523,10
157811,189254704X,10
157811,0671244221,10
157811,0061099708,10
157811,0932379176,10
157811,0226752275,10
157811,0312205406,5
157811,0446678619,10
157811,0399149325,7
157811,0671004107,10
157811,0060392452,1
157811,0140430962,10
157811,0345322231,10
157811,0072193638,7
157811,0915811006,8
157811,0385503822,10
157811,0446377651,10
157811,1580650112,10
157811,0942084241,10
158033,0517580497,6
158033,0688116752,10
158033,039304016X,10
158103,0451403703,5
158103,0061091561,8
158103,0446608815,7
158103,0061099368,7
158103,1551666278,7
158103,0446604801,7
158103,0425083837,8
158104,0802137016,8
158104,0312421001,8
158104,0142001740,10
158104,0385494246,9
158104,0316666343,10
158104,1400034779,10
158226,0749396660,7
158226,156971634X,8
158226,0375751513,8
158226,1563895196,7
158226,1563898586,8
158226,156389405X,7
158226,0140183884,9
158226,067972575X,8
158226,1563893274,7
158226,1563893126,6
158226,1853261580,8
158226,1563892618,7
158226,0374272409,9
158226,0060013125,9
158226,0385337116,8
158226,0553297090,7
158226,0060934794,6
158226,0671027387,3
158226,0876850867,6
158226,0930289528,9
158226,140003471X,9
158226,0060928514,6
158226,1841952516,6
158226,0451208633,7
158226,1563896176,7
158226,0440180295,7
158226,1400031699,5
158226,0380789035,9
158226,0380718340,6
158226,0552144320,8
158226,1563890119,9
158226,0745011624,6
158226,0945774109,8
158226,0765304015,9
158226,1401202101,8
158226,0393312836,8
158226,1563891956,7
158226,1563897334,8
158226,1840232994,8
158226,1401201172,9
158226,0671027360,4
158226,0671038443,4
158226,0140622446,7
158226,0060929871,8
158226,0521375924,7
158226,0765342618,8
158226,0064473805,9
158226,0930289234,8
158226,0553584480,7
158226,0375703713,6
158226,0553802488,8
158226,006105691X,8
158226,0553802496,8
158226,0930289595,9
158226,156971620X,8
158226,0425152251,6
158226,0060507772,7
158226,1563891336,9
158226,0515128821,5
158226,0553380168,7
158226,0385721676,3
158226,0061059072,7
158226,0441003257,8
158254,060980619X,10
158254,0060973897,6
158254,006051261X,6
158254,0192822098,8
158254,0679735259,6
158254,0446679046,8
158254,1580050514,8
158254,0316769487,8
158254,0345436911,9
158254,0965457869,9
158254,0060612525,8
158254,0452280621,7
158254,0804106304,7
158254,0345372050,8
158254,0060930535,9
158254,0452261368,7
158254,0156997789,8
158254,0679442405,10
158254,0425057712,9
158254,0060959037,8
158254,0385493029,8
158254,0375756981,8
158254,0609804138,8
158254,0140186425,8
158295,0553283448,7
158295,0553572024,6
158295,0380732688,7
158295,0061093084,9
158295,0451177037,7
158295,002089130X,7
158295,0394800133,5
158295,0395467225,7
158295,0061091464,9
158295,0440225825,8
158295,052594575X,8
158295,0312959427,6
158295,0380711524,7
158295,0835604519,5
158295,0451180410,7
158295,0553577360,6
158295,0451170385,4
158295,0060609125,7
158295,0060532149,5
158295,0380725835,7
158295,0553293915,6
158295,0451179188,5
158295,087477330X,6
158295,051511264X,6
158295,0316693294,7
158295,0061008400,7
158295,0517582244,6
158295,0804114250,7
158295,0929268148,6
158295,0804112975,5
158295,0684193957,6
158295,0451192184,6
158295,1557739501,7
158295,0553298836,7
158295,0875421814,7
158295,0451404319,7
158295,0399147357,8
158295,0875420079,7
158295,0345402308,8
158295,0425191281,8
158295,042513525X,6
158295,0345333551,8
158295,0140190007,7
158295,0821741233,5
158295,0877017166,5
158295,0451117638,5
158295,0451198476,6
158295,0517320932,7
158295,0515122491,7
158295,0671867091,6
158295,0131949950,7
158295,0553579606,8
158295,0312966091,7
158295,0425049248,5
158295,0671673688,6
158295,0671624237,6
158295,0696019922,7
158295,0696200953,7
158295,0515129941,5
158295,0553106643,8
158295,0806942975,7
158295,0722508077,8
158295,0345411447,6
158295,0553572326,6
158295,0399509445,7
158295,0385417373,8
158295,0553802496,8
158295,0425132048,7
158295,0425126064,8
158295,085030508X,6
158295,0806982047,5
158295,0312990456,7
158295,0345350839,5
158295,0446525804,7
158295,0553275704,6
158295,0553571729,6
158295,0446525774,5
158295,067942573X,9
158295,0425092178,6
158295,0346123658,6
158295,0425107469,6
158295,0373261977,7
158295,039914868X,7
158295,0385170106,9
158295,0451208099,7
158295,042512892X,6
158295,0806311819,6
158295,055356451X,7
158295,0425136981,6
158295,0316666343,7
158295,051513287X,7
158295,0804110867,6
158295,0425141233,8
158295,0451184734,6
158295,0452279178,9
158295,1551665727,8
158295,0679401385,6
158295,0743423585,7
158295,0345373707,4
158295,0425177459,7
158295,0449223043,7
158295,091581112X,5
158295,0451188969,7
158295,0670839531,5
158295,0451181379,5
158295,0449149587,7
158295,0451184327,5
158295,0553576615,5
158295,0312966970,7
158295,0553575058,6
158295,0425081818,8
158295,0451183843,7
158295,0451192303,8
158295,0786881089,6
158295,0553298860,6
158295,0515131229,7
158295,0345366239,5
158295,0380717018,7
158295,0451188543,6
158295,051512012X,6
158295,094594604X,5
158295,0399142851,7
158295,0425180913,7
158295,074343627X,7
158295,0553295772,5
158295,0553574965,6
158295,0553576801,7
158295,0312951647,5
158295,0679405283,8
158295,0553268953,5
158295,0875425925,6
158295,0874776929,7
158295,0345351525,6
158295,0875963161,5
158295,0312971346,7
158295,0451128966,8
158295,0688088686,6
158295,0451202287,7
158295,034538184X,5
158295,0385336195,7
158295,0373261721,6
158295,1551667967,7
158295,0375504397,7
158295,0440208459,6
158295,068814182X,6
158295,0821772287,4
158295,1562920626,8
158295,0375412409,8
158295,0425182878,7
158295,0061031232,6
158295,044021145X,6
158295,1551664364,5
158295,0380777207,5
158295,0449219461,6
158295,0679412956,8
158295,0786867248,7
158295,0804113424,4
158295,0553291025,6
158295,067102423X,8
158295,0451193261,7
158295,0446912689,8
158295,0446604844,7
158295,0553204769,5
158295,1551662779,5
158295,0399149783,8
158295,0451208552,7
158295,0425179192,7
158295,0684195976,7
158295,0553569511,8
158295,087857395X,7
158295,0890874077,6
158295,0446600768,5
158295,0440216842,5
158295,0312924585,9
158295,0553276182,7
158295,0425124347,6
158295,0553569910,8
158295,1880418568,8
158295,0440441099,5
158295,0671673238,7
158295,0913866172,8
158295,0671867172,5
158295,0425121631,8
158295,0875420222,6
158295,1551666952,7
158295,0553564528,7
158295,0345361571,7
158295,0345337549,5
158295,1852301678,7
158295,0425178005,7
158295,0515129224,6
158295,051513399X,7
158295,0061031429,7
158295,1561447471,7
158295,067081458X,7
158295,0684855127,6
158295,1557040621,8
158295,096601118X,9
158295,0963156705,8
158295,0961587512,7
158295,0399142452,6
158295,0553582127,8
158295,0961587504,8
158295,0945946023,6
158295,0135729823,6
158295,0743405900,8
158295,0385472951,5
158295,0394587863,9
158295,0927978121,7
158295,0399140093,7
158295,0553582895,5
158295,034537536X,7
158295,0312288662,7
158295,0061031410,6
158295,0380801493,7
158295,0440221048,8
158295,0553583468,8
158295,0805036377,6
158295,0553292722,6
158295,0425130711,6
158295,0425099490,10
158295,0671617044,5
158295,0743454502,9
158295,042511984X,5
158295,1575663309,7
158295,0399133143,6
158295,0451205685,8
158295,1575663929,7
158295,0446404527,5
158295,0684195305,7
158295,055320405X,7
158295,0812515501,9
158295,1582343047,3
158295,0515103454,7
158295,0440214041,6
158295,0805059555,6
158295,0425163385,7
158295,0345458915,8
158295,0425140946,6
158295,0440220696,8
158295,0882664239,5
158295,0515127833,6
158295,0892813784,5
158295,0671673661,6
158295,0515131741,5
158295,0380724979,7
158295,0061000175,7
158295,0892810505,6
158295,0380802279,5
158295,0553106651,5
158295,0911500073,5
158295,0914918281,8
158295,0878770844,6
158295,0805019375,7
158295,0895945258,7
158295,0877285179,5
158295,0875427847,5
158295,0345421531,7
158295,0895862816,6
158361,0786916583,5
158361,1555843352,10
158361,0312954115,10
158361,0671871579,5
158361,0141001828,10
158361,0345396812,10
158361,0671473166,5
158361,0786918799,5
158361,0345396669,5
158361,0060175966,9
158361,1559587059,5
158361,0786916591,5
158361,0671250671,5
158361,0345406036,5
158361,1852302208,5
158361,0395563526,5
158361,0140192271,10
158361,0679414614,7
158361,0877731268,5
158361,0804112355,5
158361,0877734852,8
158361,0465091245,5
158361,0877284989,5
158361,0762406496,10
158361,0195003640,10
158361,0893463264,5
158361,0786916842,5
158385,0842332359,6
158385,0743418174,7
158385,0312312431,8
158385,0842332340,5
158385,0743247612,6
158385,0786868716,8
158385,0312311818,7
158433,0345410122,10
158433,0553250426,8
158433,0451184963,8
158433,0440220602,7
158433,0345353145,6
158433,185158823X,7
158433,0345378490,6
158433,1558530908,8
158433,0451210743,10
158433,0425143325,8
158433,0440207428,8
158433,156619024X,8
158433,0553572997,9
158433,0451181379,7
158433,006101351X,8
158433,0385492081,9
158433,0440234689,10
158433,0061044636,5
158433,1566193036,9
158433,0553579754,10
158433,0451171322,7
158433,0425147517,7
158433,0451197364,7
158433,044021145X,7
158433,0671776975,9
158433,0553278002,7
158433,0425098605,7
158433,0821730894,6
158433,0515119385,10
158433,0671870610,8
158433,0425150143,8
158433,0670858692,5
158433,0553263501,8
158433,0553106651,10
158433,0451521196,9
158433,0399146121,10
158433,0517598493,5
158433,0515128023,10
158433,034539657X,6
158433,0451173317,6
158433,0515123293,10
158433,0312985207,8
158433,0515126985,10
158433,0515112690,10
158433,0515104175,10
158433,067102423X,7
158433,0440241073,8
158433,0380002930,10
158506,0802134459,7
158506,0399501487,8
158506,0964060515,8
158506,0553213539,10
158506,0553272586,10
158506,0451526341,10
158506,0553572997,6
158509,0913592021,7
158509,0671864157,5
158509,0394583914,8
158509,0394731719,6
158509,0786881852,5
158509,0395683297,7
158509,0156508869,6
158509,0671683993,6
158606,0553291564,5
158606,0553278002,9
158606,0517422840,9
158606,0895773287,8
158606,0446519480,3
158606,042515517X,8
158606,0380006456,10
158606,042510107X,7
158606,0425072886,7
158606,006018311X,5
158606,0060183225,5
158606,0812827139,8
158606,0425162591,10
158606,0440202558,3
158606,0934601976,2
158606,0671722220,10
158606,0553565087,8
158606,0440217490,5
158606,0553264567,9
158606,0345294963,6
158606,0553230212,9
158606,0679429220,3
158606,0517707918,8
158606,0345370775,9
158615,0743206053,10
158615,0895261677,10
158615,0898703077,10
158615,0842346112,5
158615,0895262746,9
158615,0895552167,10
158627,8483102226,8
158627,8401479460,9
158627,8466610685,6
158627,8445071793,10
158627,8420616893,10
158627,8435060187,7
158774,0380789035,7
158774,0375700889,8
158774,0671027638,7
158774,0061007226,8
158774,067978148X,8
158774,0345335511,5
158774,0553576380,5
158774,0060987529,7
158774,044021145X,7
158774,0446310786,9
158774,0802812201,2
158774,0316776963,9
158774,0375757406,7
158846,0316154601,7
158846,0671025538,10
158846,1570613818,8
158984,0874348676,10
158984,0671689746,10
158984,0894864025,10
158984,0385483570,10
158984,0446675059,10
158984,042513525X,10
159033,0671415085,7
159033,0312194404,8
159033,0446310786,7
159033,0517573865,8
159033,0310213975,8
159033,0345342968,9
159033,0399144463,9
159033,0449219402,7
159033,0767900383,8
159033,0679746315,9
159033,0060193611,7
159033,0451204581,8
159033,0156628708,6
159033,0452262933,7
159033,0440241162,8
159033,0812035739,7
159033,1563898586,7
159033,0394557212,9
159033,0786886994,9
159033,044023722X,9
159033,0374148600,8
159033,0373222815,7
159033,0684814994,8
159033,0679419616,7
159033,0449221431,8
159033,0684818442,7
159033,0440220424,9
159033,0874778883,9
159033,0399139818,7
159033,0060958022,9
159033,0671027360,9
159033,0553296981,8
159033,0515115649,7
159033,189389617X,9
159033,0446690589,8
159033,0399150838,9
159033,0894808249,8
159033,0679435352,7
159033,0425136205,8
159033,1551665301,9
159033,0671794507,7
159033,0060977477,9
159033,0061095869,8
159033,0767905385,8
159137,0156421356,9
159137,9681904559,3
159137,0553270257,4
159137,0609810219,5
159137,9681908031,6
159137,037570485X,4
159137,0452269865,5
159137,8420480770,5
159211,9029026642,7
159211,0395683297,6
159211,0380633396,8
159211,1859844103,8
159211,0892813024,6
159211,0140065717,5
159211,0553814516,6
159259,0679769560,6
159259,0684854627,10
159259,0345301110,10
159259,0964596008,9
159259,0897933621,7
159259,1584190051,7
159259,0964596059,4
159259,0806521813,5
159390,344244392X,8
159390,3404139895,7
159390,0440202507,4
159390,1853260207,6
159390,0553274465,10
159390,3442452643,7
159455,1400034779,10
159455,0316861758,8
159455,0804113092,8
159455,067180720X,10
159455,0446609315,8
159455,0525948112,10
159455,0425192733,3
159455,0747525366,10
159455,159008019X,1
159455,033033560X,10
159455,0743457358,10
159455,006039322X,6
159455,0380977761,2
159506,0441569595,9
159506,0553277871,7
159506,044021145X,8
159727,0312260989,9
159727,1570642818,5
159727,0439296501,7
159727,157223217X,9
159727,0764150979,8
159727,0425172686,10
159727,1564581896,8
159727,0345416708,8
159727,0789405695,9
159727,0439137411,5
159732,0312983328,8
159732,0375507507,9
159732,0874776945,9
159732,0312966091,9
159732,034531011X,5
159732,0201626705,8
159732,0452264464,7
159732,0813906458,8
159732,0804107386,6
159732,0679751602,9
159732,0679442022,8
159732,0140350160,10
159732,0425048659,8
159732,0399138714,7
159732,055325846X,8
159732,0345368991,4
159732,0312265867,9
159732,034537682X,6
159732,1559580917,7
159817,0312195567,7
159817,0385505833,9
159817,0060199652,10
159817,068484494X,8
159817,0060987561,9
159817,0786704144,9
159817,0688150330,5
159817,006017613X,9
159817,0821769278,9
159817,0140293248,7
159817,0373484003,9
159822,0316969443,8
159822,0743418174,8
159822,0786887273,8
159822,0440225825,5
159822,0440235162,8
159822,0385336810,6
159822,0316666009,8
159822,0316666343,8
159834,0486282082,8
159834,0843945435,7
159834,0843945052,8
159834,044809505X,9
159834,0380728745,8
159834,0843949074,8
159834,0812550285,10
159834,0451626885,9
159834,0451526015,10
159834,0439136369,7
159834,0345386256,8
159834,0971181802,9
159834,0821769286,5
159834,0671795872,7
159834,0505523191,8
159834,0786918179,9
159834,0451456548,8
159834,0679454489,8
159834,0590629816,10
159834,0425180964,8
159834,0345428692,4
159834,0812532597,9
159834,0765342987,7
159834,055357325X,10
159834,051513287X,8
159834,0441117732,8
159834,0441005934,7
159858,0061000175,6
159858,0385486804,7
159858,0380718839,8
159858,0884042693,4
159858,0449134482,6
159858,0812570944,8
159858,0380789035,9
159858,0804108293,6
159858,0345353145,8
159858,0812544722,8
159858,0441003257,9
159858,0812522281,8
159858,1878901613,9
159858,0899083048,7
159858,0515118656,7
159858,0553569228,8
159858,1400032016,6
159858,0670894710,9
159858,0345316509,8
159858,0449226182,6
159858,0345417623,9
159858,0151686564,9
159858,0380802090,7
159858,059524243X,8
159858,0743236009,6
159858,042512892X,6
159863,0340672250,8
159863,1551667010,8
159863,0882681311,7
159863,0140293442,7
159863,044651862X,3
159863,1861562497,7
159863,000649840X,8
159863,0553372114,9
159863,0892818670,7
159863,0335098320,9
159863,0874772621,9
159863,0877016690,8
159868,0553578308,9
159868,0449911616,9
159868,0449911764,9
159868,0553560247,9
159868,0425184056,8
159868,0061092568,8
159868,1575667274,8
159868,0425168948,8
159868,044991173X,9
159868,0061091707,8
159868,055357258X,9
159868,0553574671,9
159868,0553572040,9
159868,1575665875,9
159977,0316926086,5
159977,0451169522,10
159977,0446611778,9
159977,0679430717,7
159977,0099269325,7
159977,0452280621,9
159977,0451207386,5
160032,3518377167,8
160032,3499229153,8
160032,3453213858,6
160032,3746615135,8
160032,2253153265,9
160032,0060987324,8
160032,3596113350,7
160032,3442308828,8
160032,3407785682,8
160032,345321224X,7
160032,3257229534,9
160032,345318999X,5
160032,0575065842,8
160032,2253149101,8
160032,3442423090,6
160032,3442455251,7
160032,3257228007,9
160032,3423129107,8
160062,0140239375,8
160062,0312866224,6
160062,0940322218,5
160062,0140051996,6
160062,014018726X,6
160062,0140443592,5
160062,0451453565,5
160062,0385334583,8
160062,0812548116,4
160062,0679727779,5
160231,0345389417,10
160231,0345404319,10
160231,0375401598,5
160231,0679441018,5
160231,034538475X,7
160231,0679405283,10
160295,0380789035,7
160295,0062516841,10
160295,0385320159,8
160295,0553378058,9
160295,1566563267,8
160295,1558687432,9
160295,0743243153,10
160295,0060959584,8
160295,0312195516,9
160295,0553378201,9
160295,155868641X,7
160295,1570622329,9
160295,1558685464,8
160295,1558684727,8
160295,1555520707,8
160295,1552851826,8
160295,1400033217,9
160295,0919345778,9
160295,1570623619,9
160295,1583220380,10
160295,0064407675,8
160295,0743219414,9
160295,0811807282,7
160295,1567184308,7
160295,0345384563,9
160295,1567186866,7
160295,156718443X,7
160295,1873176570,8
160295,1890772062,9
160295,1884997074,9
